iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
10,[1.         0.88639019 0.35356793 0.21923287 1.         1.        ],[0.20462065 0.59298323 0.42557683 0.60894704 0.15587092 0.17399253],1.3440701386920575,0.6873328328034733,0.07524419701594932,0.09994994467822388,0.2727775669385348,0.6651915398643262
11,[1.         0.37585172 0.0464249  0.21707899 0.99999999 0.16417135],[ 0.35553937 -0.32579517 -0.14818101 -0.43917131 -0.23248934 -0.70609413],-0.21753522359773816,0.6846657301934458,0.08132815042093208,0.10684721913575586,0.2632668725634128,0.6873300977663861
12,[0.33819738 0.49210092 0.55118568 0.10549407 0.89106055 0.40568118],[ 0.09886979  0.25430901  0.60065338 -0.36860346 -0.21319865 -0.61922939],0.009586643200664857,0.6543437555476964,0.09543685435237614,0.12269518249052834,0.25183800374274384,0.6440674883686517
13,[0.99999998 0.14371801 0.04607316 0.68588178 0.35263625 0.88683753],[ 0.18255785 -0.4642702  -0.09727052  0.68063594 -0.23477453 -0.47252502],0.07634515973617469,0.6824382898088748,0.1039424149899112,0.13216361607874888,0.2380210881060702,0.6651559234497406
14,"[3.66986305e-10 9.31990203e-01 6.02401054e-01 4.94400034e-02
 1.00000000e+00 1.00000000e+00]",[-0.23047533  0.72476131  0.58874254 -0.15484432  0.22535223  0.01496623],1.262792524028913,0.5827281810515023,0.1039424149899112,0.13216361607874888,0.22157486881681507,0.5646961841852899
15,[0.17625365 0.16497614 0.47369716 0.60453406 0.0438832  1.        ],[-0.02069706 -0.33051397  0.45670407  0.73603128 -0.37272763  0.03294864],0.6197127096506984,0.5906093563269453,0.12293522026473866,0.15311300897991176,0.21507897893580355,0.5550779897470652
16,[0.22375447 0.44541629 0.39396539 0.11370796 0.0438832  0.67416005],[-0.04582268 -0.30752376  0.02863605 -0.77695907 -0.37662803 -0.39622635],-0.50794155793097,0.5530874722243484,0.12341150186023164,0.15363528218310177,0.21042996154803847,0.560140993340296
17,[1.         0.78449924 0.34126162 0.0614916  0.0438832  1.        ],[ 0.17319608  0.5976712   0.28907881 -0.46149333 -0.48979959  0.27630772],0.9671559692209433,0.504565037378917,0.1262705796393461,0.15676753306324856,0.20290442670006326,0.5066447061082033
18,[0.74130863 0.57052709 0.07598331 0.29889329 0.0438832  0.59319203],[ 0.14854237  0.44492298  0.29433599  0.4514222  -0.35316538 -0.60401758],0.147451595790284,0.48301003199693465,0.14347204578329323,0.17551403474233115,0.19820462921425544,0.4751090815711396
19,"[1.30149698e-10 1.72166740e-01 3.29256733e-01 1.68384175e-01
 1.00000000e+00 5.98685300e-01]",[-0.28049513 -0.64283736 -0.13667461 -0.68204355  0.0928903  -0.12486254],-0.2523846521968752,0.5100740799796822,0.15402044462303077,0.18693383563374957,0.19259238606057075,0.5060431283385415
20,"[1.00000000e+00 2.21613938e-01 1.04372074e-10 1.73553418e-01
 5.70404121e-01 1.00000000e+00]",[ 0.15528404 -0.5429021  -0.36428961 -0.67998877 -0.0893068   0.27942231],0.1454363290911896,0.48998438115602166,0.15210063839956392,0.18485942385799028,0.1884220543010267,0.4944203668497052
21,"[1.70220131e-09 9.65089654e-01 1.44581704e-10 1.02915612e-01
 1.00000000e+00 5.08261391e-01]",[-0.01694957  0.73338579 -0.26190207 -0.42024999  0.04794319 -0.46298672],0.47715766694887557,0.48923441559325376,0.15066133233331025,0.18330306638759786,0.18458797034252628,0.5033607278623101
