node,capacity_limit
AT,0.4677977836986394
BE,0.8947861880043082
BG,0.0
CH,0.0
CZ,0.5493134962934058
DE,3.7199899079140866
DK,0.0
EE,0.0
EL,0.0
ES,1.1085709437788827
FI,0.387688062858634
FR,2.1398783389964096
HR,0.0
HU,0.2842592720148632
IE,0.0
IT,0.7676412180460732
LT,0.0
LU,0.0
LV,0.0
NL,0.7605787704784898
NO,1.4235975405750536
PL,0.360345932017254
PT,0.4239436902989998
RO,0.0537993435359338
SE,0.0134498358839834
SI,0.0
SK,0.210509008255687
UK,0.8383407738941983
