iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds,implied_threshold_for_tolerance
114,"[[-0.55604477  0.1639321   0.0086804   0.19295745 -0.05029681 -0.18048663
   0.60556237 -0.02855016 -0.43335583 -0.00566039 -0.18978906 -0.00639157
  -0.01078942]
 [ 0.01757597  0.32280207  0.30832551 -0.53063653 -0.45320736  0.31031391
   0.11095643 -0.04520926  0.24497215  0.30941295 -0.03919469  0.18951013
  -0.09800646]
 [-0.40164732  0.06197863 -0.03288271 -0.01374647 -0.58127139  0.22487408
  -0.01849022 -0.44922236 -0.1073309  -0.41298656  0.08494639  0.22044313
  -0.07135514]
 [-0.25172295  0.11689307 -0.51430592  0.49324479  0.36143085 -0.13873185
  -0.34680377  0.19645256  0.0995962  -0.25833181 -0.0059079  -0.17172355
   0.01570702]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11332813 0.18408899 0.30689974 0.21905478 0.32808664 0.42134317
  0.12484041 0.18368575 0.2303238  0.06030823 0.09175291 0.12700687
  0.75163475]
 [0.12104288 0.18341235 0.31997695 0.20595406 0.31028883 0.44804777
  0.12342105 0.19385304 0.26890818 0.06699059 0.10202956 0.13320429
  0.24978063]
 [0.11676385 0.17797329 0.23667695 0.20928139 0.31518404 0.49601513
  0.12079741 0.18624189 0.24580662 0.06696052 0.10516894 0.18477618
  0.29732763]
 [0.10426133 0.1550382  0.20298048 0.23619667 0.35459043 0.45401815
  0.12157732 0.19772413 0.43922731 0.05901796 0.09015504 0.119075
  1.00000008]]",[-0.13658798  0.13741153 -0.22967685  0.08906529],4,0.04869287045636761,0.1891915500236833,0.22465720070441245,0.023825862593661682,0.04658124740409922,31.699989919012296,0.03259229070450627
115,"[[-0.33755468 -0.14734864  0.09111734  0.3003516  -0.37904556 -0.26967178
  -0.45581301 -0.279903   -0.00819915 -0.0196344   0.33342275  0.06346672
   0.38427943]
 [-0.36872798 -0.49850582 -0.08989627 -0.3520764   0.07524958 -0.50395408
  -0.1180648   0.17734742 -0.06644392 -0.34330011 -0.23488686 -0.01083547
   0.03016398]
 [-0.2785865  -0.26541201 -0.00410155 -0.01226876  0.12926418 -0.54805255
  -0.35072388 -0.16632887 -0.06174659 -0.28766722 -0.52992445  0.01939499
   0.12757025]
 [ 0.57450273  0.45489528  0.02242451  0.2757764   0.11363009 -0.02319075
  -0.2429386   0.03271195 -0.03046885  0.40124451  0.37417198  0.08077244
   0.0668447 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11737612 0.17966219 0.42931384 0.20558379 0.30584214 0.39805278
  0.11448755 0.17357136 0.23422964 0.07243173 0.11826356 0.16491815
  1.00000007]
 [0.10735421 0.16192628 0.2212691  0.20434636 0.30355688 0.3885194
  0.13481568 0.2189015  0.29183668 0.06283002 0.09488174 0.17464106
  1.00000018]
 [0.11345797 0.17158055 0.24259733 0.21624004 0.31577381 0.39406661
  0.12246496 0.19148601 0.2543046  0.05878551 0.08978014 0.1948416
  1.00000604]
 [0.1380918  0.20196051 0.26381058 0.21779262 0.33122341 0.43729382
  0.11316872 0.17254748 0.23344717 0.07506345 0.11388046 0.21447392
  1.00000009]]",[ 0.14156715 -0.3971664  -0.27958725  0.39261507],4,0.04583305731320686,0.20468124716055824,0.24112124044686828,0.023863641142483436,0.04294046164691673,31.79223053000169,0.032698931835611705
116,"[[-0.17007872  0.26324839 -0.33528571 -0.43387876  0.41508457 -0.11218735
   0.1956481   0.56263258 -0.15582959  0.18083936 -0.06497311  0.0018559
  -0.01344425]
 [-0.31607502 -0.07246746 -0.09228385 -0.15316629  0.40039985 -0.00195142
  -0.23586541  0.52609785  0.02636127  0.49121474  0.06234105  0.04165
   0.35003653]
 [ 0.18457287  0.41717866 -0.32341945 -0.23501521  0.12494494 -0.29789721
   0.41130447  0.12362118 -0.25936468 -0.33710432 -0.08353341 -0.39273068
   0.03362163]
 [-0.37451272 -0.00877692  0.15893765 -0.49292432 -0.30944371  0.08909255
  -0.47598139 -0.23886532 -0.25952485  0.19687176 -0.24890957  0.18222439
  -0.05335238]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10740102 0.15818471 0.20718867 0.21332855 0.32800768 0.42769911
  0.15153301 0.23003459 0.29221066 0.0637015  0.09561089 0.16510275
  0.99999995]
 [0.1008994  0.1524182  0.20415727 0.22365291 0.3421544  0.45181358
  0.12554882 0.2121039  0.28898629 0.07676213 0.11241195 0.20691032
  1.00000038]
 [0.13202549 0.19637507 0.25442815 0.20309221 0.30459752 0.40928575
  0.13907065 0.20751495 0.2855253  0.05586944 0.08344903 0.10988714
  1.00000087]
 [0.12083881 0.18325706 0.32173029 0.20905446 0.31618211 0.43174251
  0.11489281 0.17529577 0.23042769 0.06786714 0.10406166 0.35969315
  1.00000073]]",[ 0.05522441  0.53304513 -0.13413269 -0.31486161],4,0.045368157732565695,0.20371196839610445,0.2400934107054271,0.023687734133249812,0.04348179233528027,32.0477696559974,0.033191343180432875
117,"[[ 0.387144    0.39382872 -0.43607913  0.38881639 -0.32711483 -0.04936937
  -0.26038456  0.06244504  0.03705709 -0.24496264 -0.33292917  0.00300125
   0.01742276]
 [ 0.43901385 -0.01561103 -0.10738058 -0.37632973  0.12970902 -0.23689142
   0.16390925  0.37395813  0.07142658 -0.36823758  0.02151108 -0.52237656
   0.01322549]
 [ 0.09220215 -0.29183382 -0.05955249  0.41068484 -0.1204228  -0.36923653
  -0.11633901 -0.05485917 -0.20082929  0.44073109 -0.51738676 -0.25330709
   0.01765913]
 [ 0.52393889 -0.07795206  0.29498241  0.38935384  0.09701074 -0.07284386
   0.16584571 -0.06737061  0.29616518  0.53915679  0.02553256 -0.21407944
  -0.09567551]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.13717853 0.19762385 0.24448195 0.20886072 0.30992994 0.40804568
  0.12157288 0.19584773 0.34901785 0.05636548 0.08715042 0.12009215
  1.00000004]
 [0.12126959 0.18207205 0.2381685  0.2034223  0.30581156 0.40126631
  0.14346118 0.2234057  0.36901575 0.05681607 0.08488463 0.108036
  1.00000009]
 [0.11540171 0.17306065 0.27877864 0.22244662 0.32357969 0.41132561
  0.11861868 0.18311022 0.24003517 0.0599684  0.08754656 0.11481682
  1.00000242]
 [0.11876748 0.17959357 0.33670732 0.21772717 0.33185737 0.43911839
  0.12347665 0.19418235 0.28410284 0.06209766 0.09372449 0.12222842
  0.23762848]]",[-0.04752641 -0.03601117 -0.25829557  0.31103835],4,0.04615167400224819,0.21050008692945962,0.24728505158955427,0.0236789181754215,0.04057692971459571,31.9017042619962,0.03224736633948766
118,"[[-0.43094068 -0.14298692 -0.51506651 -0.39439258  0.34422425  0.12993756
   0.27671544 -0.09948009  0.05314648  0.11378584 -0.36450171  0.0183318
  -0.04684775]
 [ 0.37782042  0.01469705  0.01406805 -0.56097034  0.15379817  0.06978004
  -0.24417546  0.31719252 -0.4464653   0.11436569 -0.36922902  0.06756275
   0.00941484]
 [ 0.38448201  0.62148827 -0.08338345  0.36713693 -0.16498888  0.06184563
   0.28336047  0.1585988  -0.23398916 -0.31391314 -0.11536224  0.04628788
   0.13764902]
 [-0.39865107  0.71930544  0.02546573  0.16885924 -0.12093324  0.09452112
  -0.22402656  0.05163569  0.07683431 -0.29640863  0.35089512  0.02090827
  -0.02785141]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10584446 0.15866089 0.21035214 0.22411215 0.35068729 0.54366529
  0.12469792 0.19081444 0.25969576 0.06101767 0.09261871 0.12412452
  0.34433403]
 [0.12294371 0.18421791 0.24338713 0.21415985 0.33746322 0.67904152
  0.11590957 0.17455859 0.22713619 0.06156688 0.09198641 0.17338067
  1.00000004]
 [0.14116074 0.2100496  0.26450129 0.21673041 0.32774246 0.51802512
  0.12319425 0.18941252 0.24363012 0.05683347 0.08757084 0.12961874
  1.00000128]
 [0.12045246 0.18927006 0.25409451 0.21505025 0.32494953 0.71754253
  0.12098592 0.18751025 0.26615387 0.06470066 0.10135368 0.1328303
  1.        ]]",[-0.08502208 -0.04840649  0.34394356  0.15377457],4,0.04618400391064369,0.20419658873066146,0.2406073446245766,0.023672865902705786,0.03846223040425987,31.97619135500281,0.032757230999017284
119,"[[ 0.29934395 -0.53567644  0.05028247  0.18443101  0.08860869  0.05300555
   0.55274219  0.23820893 -0.36358179 -0.19032323  0.20761212  0.04680472
  -0.01625394]
 [ 0.30264786  0.29522867  0.15816563  0.05298534  0.16663874 -0.18992948
   0.20450121  0.36375746  0.04585065  0.27715466  0.67770723  0.13093367
  -0.00953284]
 [ 0.02423706  0.06799123 -0.07569786 -0.03688886 -0.04718286 -0.52421652
  -0.23846064 -0.29550128 -0.2498879   0.2204762   0.59550389 -0.3166655
   0.02301088]
 [ 0.44389308 -0.41587762  0.0169567   0.29858248  0.27162103 -0.09782121
  -0.42841643 -0.21452409  0.08913815  0.17030986  0.20948342  0.07759703
   0.37523573]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10490318 0.15287882 0.30225452 0.22675426 0.34912389 0.52626225
  0.13315182 0.19809634 0.24906857 0.06334109 0.10331019 0.15350908
  0.99232823]
 [0.12096287 0.18282299 0.54041355 0.20606953 0.30990883 0.40509094
  0.12449277 0.19421773 0.25785214 0.06909609 0.10755121 0.15608706
  1.00000004]
 [0.12314966 0.18705226 0.28409008 0.20120425 0.2970297  0.38719214
  0.11517309 0.17406158 0.23006555 0.08076335 0.1232352  0.15596829
  1.00000044]
 [0.11091833 0.16408264 0.2246705  0.22723791 0.34849178 0.44566321
  0.11216699 0.17116297 0.46849469 0.06760718 0.1053844  0.15660684
  1.00000198]]",[ 0.09603642  0.37255386 -0.30178744  0.48168603],4,0.049263903999829176,0.215838701142428,0.2529305338694058,0.023580015894880176,0.040167481107098724,31.832634733989835,0.03238385632600704
120,"[[-0.01773149  0.29673424  0.15911938 -0.2132394   0.12362444 -0.02863034
   0.40066501  0.46801693  0.13761685  0.47757659 -0.42500657  0.12866969
  -0.03106612]
 [ 0.09874524  0.38329185  0.14911778  0.20362532  0.17750707 -0.06803953
  -0.23787252 -0.36885788  0.14087493  0.61948942 -0.3674671   0.10159942
   0.04350113]
 [-0.09864544  0.14101811  0.08983326  0.29895373 -0.44323981 -0.55995937
  -0.39774401  0.21705865  0.08078747  0.33201341  0.10191291 -0.17139299
  -0.03297774]
 [-0.43571324  0.23141539 -0.08373282 -0.55659521 -0.19851058  0.17293758
   0.45606655  0.24399873  0.17140677 -0.16671068  0.09229971 -0.17380838
   0.08392984]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.12036948 0.18207582 0.53985329 0.20771412 0.31331635 0.41928319
  0.12840209 0.20404252 0.28420052 0.06265443 0.09382311 0.12925698
  1.00000004]
 [0.12143497 0.18416858 0.54600161 0.22011613 0.33643352 0.44045809
  0.11413758 0.17460314 0.25942919 0.064923   0.09828494 0.13146927
  1.00000007]
 [0.12209194 0.18520838 0.37416649 0.20040075 0.29323257 0.37553085
  0.12480201 0.20077702 0.28408236 0.06842125 0.10380643 0.13326653
  0.8418528 ]
 [0.11570013 0.17576405 0.2338571  0.20674416 0.31179253 0.70451654
  0.12860468 0.20359275 0.29882742 0.06361795 0.09582451 0.12386053
  1.00000047]]",[ 0.28189598  0.24452607 -0.23307323  0.13574175],4,0.048469920291522084,0.21292618228729782,0.24985172738490677,0.0234335477110216,0.04251463403824238,31.567381239990937,0.03197988508254823
121,"[[-0.63137611 -0.01526542  0.02741375 -0.29199701 -0.46099241 -0.06685374
  -0.17199615 -0.15343097 -0.07565885 -0.10744185 -0.32428986 -0.34968588
  -0.01726583]
 [ 0.38666935  0.34053254 -0.06992664 -0.58763905 -0.08529855  0.1061192
  -0.3738558   0.23083526  0.09646097  0.18343388  0.35830923  0.00352817
  -0.03706953]
 [-0.07587308  0.72659962 -0.30507441  0.06739528  0.31467961  0.01208637
   0.08111947  0.3211482  -0.03469575  0.36043727  0.14970038 -0.03454487
   0.07124256]
 [ 0.07815314 -0.01125576  0.53937636  0.04480318 -0.26953115 -0.27209721
  -0.168005   -0.1195952   0.02078015 -0.37745486  0.28190479  0.51265185
  -0.16258037]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11856598 0.18252405 0.32997072 0.20317561 0.30465652 0.41199425
  0.12475869 0.19397192 0.25574726 0.0608267  0.08992855 0.1155248
  0.49977657]
 [0.12236691 0.18417937 0.24254093 0.19997751 0.30068179 0.49806632
  0.12314782 0.19590893 0.27636574 0.06822745 0.10370588 0.13491945
  0.34634963]
 [0.11914348 0.18255816 0.23176083 0.22996254 0.35622723 0.4989329
  0.12470318 0.19294601 0.25554027 0.0751594  0.10942059 0.14084298
  1.00000006]
 [0.1198871  0.18148855 0.56211791 0.20720283 0.31160179 0.41056136
  0.12228074 0.19113222 0.25341623 0.06660871 0.1028016  0.15703406
  1.00000006]]",[-0.45120822  0.06591928  0.3595904   0.00772988],4,0.047443391332203655,0.22020990654655287,0.2575463163882453,0.023377977026381697,0.04520746887314442,31.609979872009717,0.032151562900460395
122,"[[-0.01724066 -0.13355236 -0.0214368   0.4455008  -0.20934449  0.00940542
   0.51544375 -0.36717561 -0.03177154 -0.16023409  0.37849471 -0.41041436
  -0.01181853]
 [-0.35156211 -0.39711364 -0.09186316  0.21682881 -0.07057337 -0.11318187
   0.53506371  0.50041798  0.11683399  0.19230905  0.2256976   0.07546603
   0.03849326]
 [ 0.57741851 -0.09283499 -0.22671107 -0.05064392  0.06392376 -0.24780404
   0.4424093  -0.46403677  0.02941571  0.15744012 -0.31182691 -0.04655521
   0.04900533]
 [ 0.10241635  0.55681672 -0.06725719 -0.26349033  0.12574894  0.05440076
   0.27601418 -0.09708994  0.04181259  0.54665927  0.03557969 -0.36698684
   0.25417104]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10709331 0.16232246 0.22176216 0.23866307 0.35689384 0.49059661
  0.11870768 0.17821612 0.23951103 0.05973706 0.09181432 0.11619017
  0.62096557]
 [0.10488208 0.15801881 0.21256293 0.20904977 0.3140831  0.41036654
  0.14860357 0.2274068  0.37961018 0.06717882 0.10252506 0.14513026
  1.00000001]
 [0.13770466 0.19907216 0.25156225 0.20501884 0.30905152 0.3990248
  0.11947573 0.17867965 0.32010913 0.0611424  0.09164309 0.12404841
  1.00000157]
 [0.13716395 0.20634075 0.26152144 0.21058643 0.32458746 0.5305306
  0.12388898 0.18886397 0.26755272 0.06287297 0.09102335 0.11384905
  1.00000021]]",[-0.03375849  0.18073199 -0.08186749  0.40258699],4,0.04947015739682516,0.2348009620458891,0.2729118866184429,0.02325836538712233,0.04298807806966429,31.873401456992724,0.03166738557564343
123,"[[ 6.49860200e-01 -1.74109130e-02  2.61960002e-02  1.42718654e-01
   4.01775268e-01  3.88325339e-05  4.68346198e-01  5.65630791e-02
   3.45272158e-02  2.72939371e-01 -2.05190153e-01  4.16946036e-02
   2.29833323e-01]
 [ 1.19163088e-01  1.95151017e-01 -3.04177483e-01 -2.85329653e-01
  -2.16950995e-01 -5.37203946e-01 -2.73740863e-01 -1.54227406e-01
  -5.89176166e-03  4.49500110e-01  1.43736544e-01 -3.41128018e-01
  -1.70217568e-02]
 [-3.67912154e-01  1.18759852e-01  1.98142927e-01  6.72555655e-02
   3.24520062e-01  1.57634541e-01 -3.72106672e-01  4.81250231e-01
   1.17936195e-01  5.18189480e-01  5.82751307e-02 -1.30232442e-01
  -6.11553077e-02]
 [ 2.69277854e-01 -3.28705593e-01  1.56904330e-01 -1.51702591e-02
  -6.67363305e-02  1.92916084e-01  3.93761670e-01  5.11868693e-01
   2.47766069e-01 -4.23401951e-01  1.80198173e-01  2.46003630e-01
   4.70998586e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.13244656 0.19211071 0.25024617 0.22725637 0.35375062 0.46742477
  0.13544138 0.20132585 0.26980273 0.05879155 0.08857134 0.13240025
  1.00000016]
 [0.12373798 0.18780425 0.2443091  0.19803937 0.2906111  0.3740822
  0.12197353 0.19210985 0.30574911 0.0743483  0.11070791 0.14046828
  0.88596001]
 [0.11435333 0.17428541 0.33632508 0.22095757 0.33702268 0.46056152
  0.12239089 0.19497817 0.26421991 0.0636048  0.09632893 0.12467083
  0.25315669]
 [0.11095549 0.16577084 0.22609247 0.21788888 0.33229285 0.45531567
  0.12602408 0.20004699 0.5318805  0.06462958 0.09951513 0.18914909
  1.00000007]]",[ 0.5812254  -0.42191651  0.32840499  0.44122179],4,0.04919248361209094,0.22555637221534502,0.2631839469366136,0.023237117058218827,0.04225049019414462,31.806506291992264,0.03121825540832812
124,"[[-0.11329353 -0.28396343 -0.74960475  0.14037227  0.18000349 -0.20777387
  -0.40410873  0.04252366  0.14297629 -0.20787248 -0.03491696  0.1337636
  -0.03833071]
 [ 0.18370629  0.08006418  0.17425278  0.31719126  0.09962906 -0.47147859
   0.03730121  0.05102216  0.1643854  -0.22135139 -0.68433003  0.21378472
  -0.05122745]
 [ 0.29300393 -0.28947822 -0.12727849 -0.41298291 -0.22017281 -0.44911397
  -0.24890571 -0.02403413  0.06880273 -0.3343572   0.4357188  -0.15653867
   0.00121289]
 [ 0.04903971  0.0588094  -0.31474312  0.38061029  0.12846527 -0.04526892
   0.53279228 -0.11873816  0.0891126  -0.42771554  0.48730475  0.07228397
  -0.01084572]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10556777 0.15397179 0.1997379  0.22442071 0.34113246 0.43963855
  0.12252785 0.19783049 0.46086481 0.06500288 0.09991167 0.18466394
  1.00000026]
 [0.12059936 0.18257743 0.27365855 0.21090992 0.31703862 0.41209621
  0.12386844 0.19523769 0.27643722 0.05988132 0.09057862 0.40834565
  1.00000004]
 [0.12156019 0.18294073 0.23938006 0.1982918  0.2935038  0.37811838
  0.12509828 0.19862618 0.42157053 0.06842018 0.10726772 0.13750379
  1.00000006]
 [0.10620292 0.15834382 0.2092884  0.22562737 0.34259756 0.45046351
  0.12595164 0.19244658 0.49133261 0.06346418 0.10906864 0.15816537
  1.        ]]",[-0.20968459  0.0095033  -0.36749488  0.17277557],4,0.04658529503218295,0.23431410170483133,0.27240019278405647,0.023314713280971244,0.041816308095018684,31.42344631899323,0.03251123533871049
125,"[[ 0.10223276 -0.46366057 -0.12257058 -0.00933871  0.26648393 -0.3032731
  -0.35319454  0.2311954  -0.5052126   0.27092931  0.02153469 -0.2984673
  -0.00903844]
 [ 0.42740325  0.46841596  0.09394543 -0.18712116 -0.52458403 -0.02575286
   0.35395065 -0.04595703 -0.02676124  0.18268843  0.18189949 -0.28833522
  -0.02263415]
 [-0.43518718  0.2619913   0.07117746  0.2023892  -0.27390974  0.06041642
   0.42978255 -0.2347678   0.08415404  0.18062101 -0.33888673 -0.47080484
   0.03510198]
 [-0.15450803 -0.4196654   0.03638979  0.17813717 -0.39476952 -0.06381249
   0.18529831  0.40540486 -0.13108893 -0.34161284  0.51896008  0.06606444
  -0.02792626]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10513517 0.15445388 0.24674387 0.23201169 0.35627653 0.45595993
  0.11087993 0.16585825 0.21775514 0.06880911 0.10444013 0.1343202
  0.94713902]
 [0.13713574 0.20441756 0.41819231 0.19767499 0.29680316 0.40319932
  0.12502209 0.19259466 0.25384154 0.06489761 0.09836824 0.12561198
  1.00000044]
 [0.11774609 0.18299824 0.30760083 0.21471811 0.32286639 0.44625833
  0.12609838 0.19473136 0.46814267 0.05794018 0.08544718 0.10913372
  1.00000001]
 [0.1091712  0.16344842 0.23670065 0.2047268  0.30570024 0.41189308
  0.13045133 0.20169198 0.26091501 0.06765777 0.11352359 0.20984197
  0.54162719]]",[-0.27520308 -0.00991483  0.01368224 -0.08106841],4,0.04313368190325795,0.24162046606824103,0.28007214094975763,0.02317936381687588,0.046658702855611786,31.598780304004322,0.03180652509820017
126,"[[ 3.55548065e-01  2.23721299e-01 -1.77382810e-02  2.49679277e-01
   3.68882547e-01 -3.15555888e-01 -3.70160330e-01  1.49557998e-01
  -1.63519065e-01 -3.25683520e-01 -4.65516550e-01 -1.09696259e-01
   6.55490789e-02]
 [-4.09906756e-01 -4.60846638e-01  6.16086164e-02 -4.64019708e-01
  -2.49669042e-01 -2.67280054e-02 -2.69652415e-01  2.92731346e-01
   1.00076000e-01  1.46963406e-02  3.85556625e-01  1.35267921e-01
  -4.30270283e-02]
 [-2.62736236e-01  2.25455958e-01 -2.72694358e-03 -1.33576765e-01
  -5.85806334e-01  7.40409542e-02  3.52475102e-02  4.16910947e-01
   4.93928492e-02  5.64659503e-01 -8.75971428e-02  8.92953257e-02
   4.06684334e-02]
 [ 4.38072410e-01  1.15222870e-01 -3.92170319e-01  4.41365308e-01
  -5.40681737e-02  2.41700348e-04  1.82901889e-01  3.35926288e-01
   1.17434676e-01  2.78891954e-01  4.51537168e-01  3.10474028e-03
  -3.90548777e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.1384725  0.2017611  0.30066456 0.22565924 0.3415423  0.43535489
  0.11256028 0.17325495 0.22987081 0.05499964 0.08234282 0.11040182
  1.00000019]
 [0.10971161 0.16417237 0.22638025 0.20596749 0.30983508 0.41563081
  0.12600396 0.20276353 0.28395058 0.06933321 0.10559635 0.21074817
  0.35908839]
 [0.11777036 0.17980975 0.23881635 0.19819163 0.29762378 0.42246542
  0.12862343 0.20790354 0.28252219 0.06980008 0.10522795 0.35733458
  1.00000017]
 [0.11015001 0.16321973 0.21540107 0.21759526 0.33283081 0.44178707
  0.12586814 0.20061964 0.34406252 0.06785698 0.10329378 0.13562368
  0.25952937]]",[ 0.07784329 -0.18213714  0.0473393   0.24740738],4,0.04366935378327637,0.24990980129140067,0.28875822634345405,0.023054482737448246,0.04437399110704898,31.671042008005315,0.031848663084830864
127,"[[-0.44960594  0.17651551  0.03194332  0.55930851 -0.43628721 -0.20510585
   0.03892555 -0.37117606 -0.00776455 -0.1283583  -0.25399973 -0.00288363
  -0.0093949 ]
 [-0.18196719 -0.58366554  0.01592384 -0.43720717 -0.29424857 -0.09488234
  -0.48430523  0.24334416 -0.00641389  0.19206401 -0.05414994 -0.0741131
  -0.01054966]
 [-0.40189817  0.04411706 -0.00359661  0.19977398 -0.45587093  0.0908618
   0.6924468  -0.05096423  0.06040433  0.30251449 -0.02562421  0.00939111
   0.05046171]
 [ 0.02444253 -0.25064505 -0.11408098  0.12757873  0.02858078 -0.52896138
   0.36025373 -0.25342294  0.08656384 -0.47101178 -0.42419827  0.09277129
   0.12153107]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.12156412 0.19761477 0.3416398  0.21157959 0.30681576 0.39513703
  0.11586334 0.17538967 0.24120363 0.06047652 0.09205589 0.12465615
  1.00000032]
 [0.10808702 0.16110009 0.27391518 0.19900871 0.30041909 0.39604634
  0.12498444 0.21711854 0.30292373 0.07062085 0.10668591 0.13646397
  1.00000022]
 [0.10933066 0.16452023 0.22326163 0.20394398 0.30472827 0.59650735
  0.14239875 0.2160279  0.2949464  0.06768508 0.10290789 0.13417078
  1.00000001]
 [0.11559501 0.17291087 0.22955185 0.20933188 0.31238116 0.40053384
  0.12833765 0.20084605 0.31969879 0.05943045 0.09079588 0.3199007
  1.00000012]]",[-0.20878966 -0.34483456  0.09351145 -0.13522359],4,0.0461274296411158,0.2396713820580065,0.2780270083066104,0.023110770612078873,0.04024711254730484,31.564435924010468,0.03155764000154122
128,"[[-0.46450214 -0.24478317  0.18354264  0.59881946 -0.21914444  0.19039783
  -0.26771148 -0.24707477 -0.00664576 -0.28920467 -0.12287897  0.11705675
  -0.05069799]
 [-0.3194824   0.15489183  0.05302331  0.61392823 -0.17845488  0.06911593
   0.65762727 -0.13989594  0.0230222   0.00484552 -0.02050216  0.05870004
  -0.03365986]
 [-0.44368331 -0.03217776  0.24378726 -0.11458158  0.27816893  0.39104003
   0.15864421 -0.17863389  0.3671456  -0.42636667 -0.210836    0.25766759
  -0.12145535]
 [-0.50581924  0.32703709  0.05795525  0.31240101 -0.01083388 -0.03849319
   0.15204722  0.10179374 -0.22717607  0.24024766  0.59411807 -0.11077562
   0.16305089]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10876249 0.16444363 0.30077065 0.225568   0.34474486 0.70696886
  0.11920983 0.18427755 0.2441219  0.06169197 0.09415394 0.12600114
  1.00000008]
 [0.1127867  0.17376178 0.24238145 0.22333329 0.33811561 0.49451512
  0.12592413 0.19479204 0.25951919 0.06121099 0.09395549 0.1365162
  0.16466994]
 [0.11467977 0.1744752  0.23441885 0.22030784 0.34071675 0.54398616
  0.12343127 0.19084638 0.27264858 0.06092533 0.0921724  0.12520072
  0.23851676]
 [0.11264143 0.17644226 0.36151031 0.22149781 0.33548258 0.43895031
  0.11431352 0.17274495 0.2264082  0.08102535 0.12700166 0.15968516
  1.0000003 ]]",[0.01413532 0.17706016 0.32637956 0.29415607],4,0.045270796485955396,0.25234957857989526,0.2913112197778318,0.022986788726735027,0.0431606102025783,31.76582782100013,0.031558947195280684
129,"[[-0.19364732 -0.01986644 -0.43926503  0.04045824  0.5317704   0.1374557
  -0.14928052  0.04263496 -0.11328029  0.42006111 -0.47621912  0.15354553
  -0.04576597]
 [ 0.49557668  0.61400814 -0.28160913 -0.0342628   0.0632708  -0.05124155
  -0.13466826 -0.38233306  0.12299288  0.27833159 -0.1604974   0.07634701
  -0.0423452 ]
 [-0.17896812  0.27995961 -0.01211104  0.22413568  0.37864303 -0.01334368
  -0.06287117 -0.4114981   0.05257184  0.57153899  0.30244955  0.01989515
   0.31793917]
 [ 0.39652198 -0.35389839 -0.07628922  0.19637659 -0.1522348   0.04783821
   0.39810807 -0.53499741 -0.11526507  0.41003042  0.1229384  -0.08010926
  -0.00489084]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10595328 0.1590043  0.21108665 0.22866233 0.356124   0.50987627
  0.12040743 0.18496081 0.24400504 0.061708   0.09354638 0.3659717
  1.00000026]
 [0.12253384 0.18487351 0.23869631 0.21654791 0.33133918 0.44010669
  0.11493016 0.17543699 0.30058192 0.06659186 0.10125837 0.14317292
  0.2402864 ]
 [0.1120756  0.17195797 0.23095035 0.23505972 0.36134224 0.47308093
  0.11041909 0.16706429 0.28384226 0.07953617 0.11749967 0.15143049
  1.00000554]
 [0.11262564 0.16424539 0.21521993 0.22270481 0.34266861 0.55781584
  0.11335588 0.1653378  0.21425215 0.07847334 0.11696974 0.14675922
  1.00000002]]",[ 0.10638371  0.0554679   0.54966134 -0.04974803],4,0.04485914597332588,0.25674313207432137,0.29590465353419926,0.02286054850532279,0.04455839905518625,31.8346292310016,0.031121291808049872
