iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
43,"[[ 0.18425558 -0.48331399  0.35029671  0.25669668  0.02373623 -0.17847935
  -0.04508426  0.54948981 -0.45548499]
 [ 0.12773308  0.53902468 -0.10280686 -0.37107365 -0.39570977 -0.32141093
  -0.1134651  -0.49159434 -0.17447413]
 [-0.28593986 -0.01141004  0.49041625 -0.23631475  0.4205958   0.28178088
  -0.04303826  0.56600818  0.20793415]
 [ 0.03325147 -0.39683659 -0.41235746 -0.61141903  0.28482426 -0.20085426
   0.10364504  0.35062161 -0.20590789]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 1.77142310e-01 3.24783624e-01 3.52110533e-01
  9.22653372e-02 3.73939132e-02 1.15082104e-07 6.27969469e-01
  9.99999995e-01]
 [1.00000000e+00 1.00000000e+00 3.37801917e-02 9.98149239e-02
  1.13397143e-01 1.19913875e-03 6.48386967e-08 4.48883003e-02
  9.25030024e-01]
 [2.31378129e-10 4.21059116e-01 6.27990021e-01 1.15825453e-01
  1.62713328e-01 1.11479023e-01 6.73596195e-08 5.77986525e-01
  1.00000000e+00]
 [4.84214643e-01 4.03624933e-01 1.30249213e-10 1.81270637e-01
  2.28829657e-01 3.85195977e-02 3.98641535e-03 8.31227597e-01
  1.00000000e+00]]",[ 0.18789029  0.39752783  0.91072939 -0.11151356],4,0.2914399410244267,0.24747080813882796,0.2862044487523975,0.12511823711142886,0.2681412814024283
44,"[[-2.10159257e-02  1.44678024e-01  6.49425126e-01  8.52603974e-02
  -4.56387659e-01  1.50269121e-01 -1.68965097e-01  2.19738440e-01
  -4.91832878e-01]
 [ 2.08591656e-01  6.05499387e-01  4.62745166e-01 -2.15040099e-01
   3.73996171e-01 -1.32358618e-01 -7.65292094e-02 -2.82511835e-01
  -2.93978035e-01]
 [ 5.39538663e-02 -4.31549194e-01  2.71414728e-01  5.65914613e-01
  -1.47239396e-01 -1.98536273e-01 -4.15735771e-01  3.75479994e-01
   2.04966879e-01]
 [-2.06387958e-01 -1.49763390e-01  3.07374989e-01  3.34295511e-01
   5.05520006e-02  5.76503523e-01  2.26453758e-04  4.28146382e-01
  -4.58825537e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[5.87256275e-02 2.80279159e-01 9.54411868e-01 2.02599597e-01
  9.86787387e-02 1.07616438e-01 1.75614204e-08 5.11076599e-02
  7.49334048e-01]
 [1.00000000e+00 9.71272868e-01 3.53470631e-01 4.09065029e-03
  2.31293929e-01 2.36423010e-02 2.27778154e-08 4.48883002e-02
  9.99999999e-01]
 [2.11408476e-01 1.13428020e-01 2.50334841e-01 6.69984114e-01
  7.46656537e-02 2.48982555e-02 4.37306629e-08 4.57425214e-01
  1.00000000e+00]
 [4.82599697e-10 2.10545675e-01 1.94053557e-01 3.91338794e-01
  5.93790788e-02 8.90764227e-01 1.26291917e-07 5.24582445e-02
  1.00000000e+00]]",[0.29022769 0.73609822 0.77033884 0.23910269],4,0.29254289851559906,0.24844631086006588,0.2872260543311419,0.12465427340699155,0.23995675044917475
45,"[[ 0.11502362  0.40835634  0.43294711  0.43572758 -0.29951454 -0.05404634
   0.35027013 -0.24315142 -0.41020873]
 [ 0.00415154 -0.25292786  0.31760904 -0.2073404   0.67532938 -0.00428252
   0.56829103 -0.11368243  0.01334957]
 [ 0.42569078 -0.60786088 -0.09231132  0.3818041  -0.24677096  0.36069554
   0.02518457  0.3095217  -0.08695774]
 [ 0.03955819 -0.34052844 -0.15945077 -0.52231989  0.43356809  0.47883779
   0.27569292  0.09539914  0.28610909]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[8.35081777e-01 4.31859636e-01 4.97908589e-01 2.01018780e-01
  1.10115505e-01 3.45581611e-04 2.19693030e-01 4.52672326e-02
  5.96830854e-01]
 [2.33303503e-01 4.37193057e-01 2.91185686e-01 1.48045739e-01
  5.65023213e-01 3.30575761e-03 4.58948647e-01 4.55977875e-02
  1.00000000e+00]
 [1.00000000e+00 7.21459904e-02 4.46755271e-02 5.61375155e-01
  1.98118086e-02 5.30597161e-01 6.36461104e-09 6.57851809e-02
  1.00000000e+00]
 [2.75382782e-01 3.77449006e-01 5.68365367e-02 2.03214175e-01
  2.00601703e-01 9.09441953e-01 1.61288438e-02 5.00450836e-02
  1.00000000e+00]]",[0.36368428 0.60272254 0.71194658 0.58493571],4,0.2672393445480058,0.2709168272676015,0.31068902796579395,0.12294103991954711,0.26778132137489596
46,"[[-9.19769817e-02 -1.29232650e-01 -7.04134628e-02  2.94294885e-02
   6.48522225e-01  5.03636406e-01 -7.21985760e-04 -4.03028691e-02
  -5.41442017e-01]
 [ 2.58829313e-01  3.25299299e-01 -3.62840849e-01  3.08959384e-01
  -1.75869888e-01  1.50180438e-01  7.28893189e-01  3.12037910e-02
   1.19728990e-01]
 [-5.69457821e-02 -7.03987276e-01 -1.47043992e-02 -5.40612889e-01
  -1.16047545e-01 -5.11610527e-02 -3.60178735e-01  1.24180575e-01
  -2.17822303e-01]
 [ 1.91818243e-01 -1.32650888e-01  3.50998381e-01 -2.59147461e-01
  -4.81318651e-01  3.89779287e-02 -9.36694736e-02 -4.26094147e-01
  -5.75964512e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.58717345e-09 3.95628714e-01 5.41543700e-02 2.76008786e-01
  2.28606804e-01 2.12380161e-01 1.95560941e-07 4.65678886e-02
  1.81142758e-01]
 [9.99999999e-01 4.99768035e-01 8.37791253e-10 1.85676392e-01
  7.66351535e-02 1.30334596e-02 8.51522610e-01 4.55552826e-02
  1.00000000e+00]
 [2.42208464e-01 1.61500368e-01 3.20640564e-01 1.99978938e-01
  3.77383714e-02 1.68508421e-01 1.91514721e-08 1.11991431e-01
  4.46795548e-01]
 [9.99999999e-01 3.56958512e-01 3.56041757e-01 1.28038174e-01
  8.68751772e-02 1.21829773e-01 2.55424059e-07 4.89793576e-02
  3.19102737e-01]]",[ 0.10844531  1.20906904 -0.33672837 -0.00547097],4,0.2921898994566976,0.2655376431310777,0.3050841167964675,0.12219329263328418,0.24817181380019937
47,"[[ 0.17572566 -0.59909915  0.21633334  0.47617028  0.18858152  0.27314335
   0.01739349  0.38667559 -0.27689642]
 [-0.0648575   0.43866613  0.3767476  -0.43616658  0.23434644 -0.42240698
   0.20103831  0.22574718 -0.38270275]
 [-0.23311226 -0.54587265 -0.00178015  0.3799006  -0.55703902  0.26774411
  -0.1359604  -0.20231207 -0.24891625]
 [-0.34624475  0.29511702  0.03003008 -0.59429781 -0.52910441 -0.15319226
  -0.29740341 -0.20916718 -0.05753076]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 1.13702741e-01 8.01723111e-02 6.08254405e-01
  8.08173984e-02 1.57531051e-01 2.33945937e-08 4.19637684e-01
  1.00000000e+00]
 [1.06525903e-10 8.62456991e-01 3.00171735e-01 3.89606462e-02
  2.19225988e-01 5.79266789e-11 1.00132852e-02 6.69138439e-02
  5.12125003e-01]
 [3.37654554e-11 8.47346283e-02 5.40977240e-02 7.27702978e-01
  2.22592751e-02 5.25572168e-01 9.67410045e-09 4.83021804e-02
  1.00000000e+00]
 [5.07326840e-11 1.00000000e+00 2.70097148e-01 1.56124083e-03
  8.16973783e-02 5.53475616e-02 2.70567241e-08 7.53557347e-02
  1.00000000e+00]]",[0.35821951 0.34692816 0.09973538 0.17730224],4,0.2685434520542881,0.2914875786548774,0.3320575488846655,0.12070116719026845,0.25581609012651874
48,"[[ 0.15060474  0.45626521 -0.02532914  0.6504112   0.40932266 -0.16706993
   0.36818039 -0.07725939  0.09209104]
 [ 0.03453713 -0.19843826  0.48280179  0.15963893 -0.19087949 -0.17924025
   0.42292976  0.5705469  -0.35761977]
 [-0.33711422 -0.85746804  0.01273234 -0.31305021  0.10238938  0.07474828
  -0.13580708 -0.00135967  0.13573398]
 [ 0.12964596 -0.13417234  0.29309154  0.48377242  0.15189453  0.4819338
   0.41665403  0.27161584 -0.37754923]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 5.57564977e-01 1.58391868e-10 3.85036325e-01
  4.41006322e-01 3.26670850e-10 2.80783646e-01 4.53839059e-02
  1.00000000e+00]
 [2.42208464e-01 2.14263529e-01 7.28747900e-01 2.79064141e-01
  8.91857214e-02 1.18587867e-02 6.66579051e-02 4.99744933e-01
  1.00000000e+00]
 [2.80706947e-10 5.54615130e-02 6.36428700e-01 2.48063921e-01
  5.23527294e-02 2.65363845e-01 1.77813885e-07 1.03435401e-01
  1.00000000e+00]
 [9.99999969e-01 1.59313323e-01 1.45438520e-01 4.63621721e-01
  6.66550805e-02 6.75964474e-01 2.12206798e-02 3.60356559e-02
  1.00000000e+00]]",[1.0279118  0.29878786 0.04367946 0.35215969],4,0.268026153131421,0.3096498021924772,0.350841826384078,0.11845139528632748,0.2510716169737501
49,"[[ 0.03694792 -0.14596299  0.29158193 -0.3909403   0.58273615  0.38827066
  -0.04878251  0.48782606 -0.09373255]
 [-0.16331415 -0.70714044  0.26449124  0.18074853  0.37601187  0.2816642
   0.36287042  0.02701691  0.13240367]
 [-0.40416161  0.40501795 -0.21156608  0.59009192 -0.48769451  0.07100556
  -0.05791755 -0.10260943 -0.15124258]
 [ 0.28490049  0.37313473  0.50175508  0.2343955  -0.33534564 -0.12349591
  -0.21017851  0.49531887 -0.23596408]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.55363003e-01 4.15226104e-01 3.47741227e-01 1.07796808e-01
  7.87866030e-01 1.84851582e-01 3.87916893e-07 6.10646174e-02
  1.00000000e+00]
 [1.41892064e-09 1.02943508e-01 8.14007532e-01 3.58387935e-01
  1.53759954e-01 1.87814847e-01 1.31729787e-01 5.39725628e-02
  1.00000000e+00]
 [5.14776734e-11 4.12590138e-01 8.18874723e-11 8.66715009e-01
  7.41233380e-02 6.37088932e-02 2.47457481e-08 4.77408117e-02
  9.99999998e-01]
 [1.00000000e+00 4.09126861e-01 6.01254836e-01 1.63244544e-01
  1.22556565e-01 2.91099120e-03 2.21467246e-08 5.01666743e-01
  1.00000000e+00]]",[0.47502724 0.49965941 0.49078083 0.748569  ],4,0.2672507623606759,0.2983554320936891,0.33916945266992576,0.11793165503747605,0.24583933304969452
50,"[[ 0.07722134  0.40751461  0.00302846  0.53976051 -0.38994752  0.43059725
   0.17569174  0.40512398  0.06443634]
 [-0.04723573 -0.39651856 -0.2100825  -0.77104579 -0.2595182  -0.31337857
   0.13717458 -0.13222472 -0.00628356]
 [-0.0097185  -0.7296625  -0.07028814  0.03448463 -0.5301326  -0.22540931
  -0.0977281  -0.03943443 -0.3441116 ]
 [-0.12237602 -0.20701187 -0.2345437  -0.83613654  0.37134917 -0.11572891
   0.01389377  0.18063263 -0.06261446]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.16825153e-01 3.97502706e-01 7.01172006e-10 4.33546727e-01
  7.78464311e-02 4.42505262e-01 2.89832120e-03 4.99329531e-01
  1.00000000e+00]
 [1.81893119e-01 3.56552740e-01 8.42613576e-02 1.51499850e-01
  2.88641650e-02 7.35528990e-02 8.46987317e-01 8.24450751e-02
  1.00000000e+00]
 [2.71155993e-01 1.25161470e-01 4.92253120e-02 4.39132285e-01
  2.33772758e-02 1.05662707e-01 2.30980194e-07 1.04349524e-01
  2.81557537e-01]
 [9.41605979e-11 5.42817141e-01 1.59322023e-02 1.13182649e-01
  8.20962000e-01 4.40485225e-02 8.27904010e-03 1.25317458e-01
  1.00000000e+00]]",[ 0.84788667 -0.21602717 -0.21949012  0.04916032],4,0.27102851989715926,0.3130899992936898,0.35439150778954653,0.1167010115850257,0.22749230726998731
51,"[[ 0.00242282 -0.31069389  0.11324319 -0.61048127  0.3135368   0.38406789
   0.33155895  0.34923113 -0.20061116]
 [ 0.16636426  0.33139924  0.25767652 -0.36615567  0.54544216  0.54958598
  -0.18717819 -0.15902884 -0.04639565]
 [-0.16497489  0.22464332 -0.35679464  0.52130114  0.3973414   0.32331842
   0.36343796  0.26038465  0.2468989 ]
 [-0.06612876  0.65746369  0.41500195 -0.26164727  0.34303801  0.19768127
   0.09067685  0.3920648   0.06318626]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.53703166e-01 3.40357646e-01 3.82034739e-01 8.94372964e-02
  1.68325792e-01 6.73443390e-01 1.22012820e-01 6.20733071e-02
  1.00000000e+00]
 [1.00000000e+00 6.60253502e-01 2.74154546e-01 3.54371535e-02
  3.63676751e-01 4.39067421e-01 1.31417722e-09 3.56134999e-02
  1.00000000e+00]
 [2.04251116e-10 4.13884805e-01 7.85887733e-11 4.54443763e-01
  6.25574180e-01 8.83824079e-02 2.91851954e-01 4.47373736e-02
  1.00000000e+00]
 [1.86213159e-10 9.99999999e-01 3.47309437e-01 5.42084301e-03
  2.44736632e-01 1.11662050e-01 4.65423124e-04 2.09461503e-01
  1.00000000e+00]]",[0.0564762  0.83045015 0.9716386  1.05155785],4,0.259504816977898,0.32046614443354987,0.3619936736701833,0.11607408055545136,0.2577761879144651
52,"[[-0.01142051  0.06345245  0.53018527  0.0628722   0.39708409 -0.16515697
   0.30663262  0.45871535 -0.47052958]
 [ 0.06029917 -0.47625412  0.3788018  -0.56047792  0.37296352 -0.22214651
  -0.03072622  0.30701974  0.16811794]
 [ 0.07113432 -0.13228509  0.37733323  0.44512733  0.286392   -0.2088986
   0.01378085  0.4825926  -0.52742518]
 [-0.12680041  0.39357217  0.27050679  0.35052078  0.27440895  0.48962898
  -0.30185989 -0.29101321 -0.37701324]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.17307156e-01 3.07327435e-01 7.78109703e-01 2.26400132e-01
  1.45348648e-01 1.06894520e-03 3.36692457e-02 7.35299136e-02
  5.61673399e-01]
 [1.00000000e+00 2.04006539e-01 9.54411869e-01 1.24363818e-01
  1.82885490e-01 1.22061898e-02 1.09900904e-09 9.79307619e-02
  1.00000000e+00]
 [2.42208464e-01 2.36983453e-01 2.58226939e-01 4.27168300e-01
  1.28125725e-01 1.75581466e-02 2.60526090e-08 7.07651123e-02
  2.19870298e-01]
 [2.81318920e-11 6.28671361e-01 1.02459856e-01 2.57906586e-01
  1.56748248e-01 8.55184983e-01 3.32881858e-09 2.25543043e-02
  1.00000000e+00]]",[0.28224608 0.51865265 0.22467375 0.44370489],4,0.2529708041109189,0.33523568029865647,0.3771807596030623,0.11449380729584988,0.22910703287581097
53,"[[ 0.09441904  0.03114672  0.4075608  -0.18074061 -0.43303519 -0.40582296
   0.0068373   0.44033523 -0.49516495]
 [-0.19841941 -0.50054364 -0.24982997 -0.14759242  0.43368637  0.28201698
   0.31262664  0.38098376 -0.33968482]
 [-0.04263289  0.40263704 -0.36177184  0.23621939 -0.75477095 -0.17005299
  -0.01875298 -0.17032944 -0.14637758]
 [ 0.26288927 -0.58518779 -0.34062088  0.24491245 -0.31575211 -0.30730215
   0.29351823 -0.23817782 -0.27463459]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[7.55335729e-01 3.60395613e-01 5.30103370e-01 1.46638607e-01
  1.11276912e-01 1.82185494e-02 1.85520858e-03 7.92782910e-02
  4.02586566e-01]
 [1.05286680e-10 2.72956447e-01 2.70176803e-02 3.14124022e-01
  1.53265104e-01 1.74438544e-01 2.61014279e-02 8.37032178e-01
  9.99999999e-01]
 [1.85444395e-09 9.99999998e-01 2.42171177e-10 3.53985988e-01
  5.80997363e-02 4.83976100e-02 2.90083423e-07 5.89099404e-02
  1.00000000e+00]
 [1.00000000e+00 1.65644484e-01 2.42301177e-02 5.70538641e-01
  4.71345121e-02 1.66175367e-02 3.96075261e-01 4.63880441e-02
  8.35004962e-01]]",[ 0.05208365 -0.08670429  0.27776156  0.1533309 ],4,0.24348855191092564,0.34213584592774215,0.3842603507135255,0.11368749696884459,0.21762372616319522
54,"[[-0.205438    0.23675835  0.36733831  0.70897693  0.28532277  0.15192878
   0.38482837 -0.02981336  0.10335304]
 [ 0.21093739  0.1383294  -0.14181822 -0.67557006  0.45819591 -0.14815192
   0.26607546 -0.21905796  0.33043617]
 [-0.10674806 -0.64644943 -0.40150895  0.2745284   0.24723443 -0.41500311
   0.02368733  0.31279933 -0.04874174]
 [-0.10300407 -0.16678228  0.34767726  0.26142367  0.56315907  0.34976956
   0.45418473  0.31135131 -0.17216775]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[6.47157289e-11 2.37110414e-01 1.89706850e-01 8.13089041e-01
  1.21127707e-01 1.99344677e-02 2.62324849e-01 4.52499890e-02
  1.00000000e+00]
 [9.99999999e-01 6.41786392e-01 4.34110244e-02 1.17874895e-01
  7.69336391e-01 1.98282490e-02 4.32890589e-02 6.54483945e-02
  1.00000000e+00]
 [7.59399671e-10 1.77111649e-01 4.44031385e-04 6.48400018e-01
  1.31188125e-01 2.81182156e-02 1.10356631e-07 6.31451728e-01
  1.00000000e+00]
 [8.47568180e-11 2.98792032e-01 3.51829669e-01 3.05630033e-01
  7.56337866e-01 1.34021594e-01 4.83919452e-02 5.09465533e-02
  1.00000000e+00]]",[0.94282898 0.89111261 0.23287323 0.49087749],4,0.2676792439196026,0.33523568029865647,0.3771807596030623,0.11351080649090947,0.22563255850659858
55,"[[-0.11904411  0.20595044  0.0035467  -0.1984197   0.2902104   0.5540113
  -0.0504636   0.49400083 -0.51603873]
 [-0.15514731  0.39618371  0.44160597 -0.03768955  0.23550059  0.39360456
  -0.0237777   0.40822315 -0.49490894]
 [ 0.06322167 -0.28622411  0.16605717  0.02502595  0.45290667  0.40842734
   0.382517   -0.45489909 -0.40085873]
 [-0.12029057 -0.80196014 -0.24368848  0.12018248  0.3412011   0.06334035
   0.20535782 -0.08355189 -0.31460971]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[5.22412620e-11 5.81581765e-01 5.17003768e-02 1.87819879e-01
  1.48474471e-01 2.02954142e-01 7.98648620e-09 6.13291344e-02
  1.52098097e-01]
 [1.52942473e-09 6.36609443e-01 3.73400103e-01 8.78206469e-02
  1.55286709e-01 1.61256945e-01 3.66391953e-07 5.75699701e-02
  3.26676709e-01]
 [2.75382796e-01 2.79402518e-01 1.45626735e-01 2.90854308e-01
  1.56750167e-01 2.99279862e-01 2.50579175e-02 4.23651903e-02
  2.75207991e-01]
 [8.25696722e-10 1.53899222e-01 5.16178759e-02 5.27709577e-01
  1.02306160e-01 1.10961848e-01 5.13435432e-03 6.03824251e-02
  2.75173082e-01]]",[ 0.19002908  0.37566782  0.04212063 -0.12120575],4,0.2544629787045045,0.36039506046469627,0.4029476358688069,0.11222802639571663,0.24606304059663697
56,"[[ 0.04953989  0.56867588  0.33048292  0.49148518  0.20329707  0.20596692
   0.44521079 -0.05258972 -0.19658714]
 [ 0.07824896 -0.64272706  0.24419289  0.14686368 -0.32595224  0.10146985
   0.45184873  0.40365236 -0.12623954]
 [ 0.08919522 -0.2766273  -0.51310829  0.64033707  0.10373094  0.22458978
  -0.07150919 -0.19457982 -0.3715297 ]
 [ 0.18606918  0.63176131  0.26123305 -0.04718458  0.41831386  0.02590474
   0.31604307  0.43674327  0.17175962]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[5.26140070e-02 8.54545102e-01 1.03609740e-01 1.31597227e-01
  1.68336842e-01 2.54619711e-02 6.95969001e-01 4.48882995e-02
  1.00000000e+00]
 [3.38197380e-01 1.40187701e-01 1.67265117e-01 3.69606587e-01
  6.19106952e-03 1.06093734e-01 3.96158532e-01 4.13855173e-01
  1.00000000e+00]
 [2.75382781e-01 1.45488425e-01 3.70095896e-11 7.62290282e-01
  1.01424582e-01 1.40644720e-01 2.27712292e-08 4.49927141e-02
  6.07022859e-01]
 [1.00000000e+00 8.99560344e-01 1.93818754e-01 6.27703644e-02
  2.20548509e-01 6.22362555e-03 1.10678505e-02 3.48426332e-01
  1.00000000e+00]]",[0.73785683 0.26005304 0.28026602 1.22189678],4,0.23129475312726255,0.3579256685330168,0.4004242575921718,0.11147909155045338,0.21656304499263046
57,"[[ 0.01896689 -0.1136931  -0.16693093 -0.57726578  0.49783367  0.13860618
   0.41470571 -0.15826828 -0.40191132]
 [ 0.19022615 -0.0530608   0.19947206  0.35081632 -0.30917387 -0.24502826
   0.56679961  0.55731415  0.10319488]
 [-0.22566157 -0.33998264  0.20927197 -0.43227806 -0.42287017 -0.34736089
   0.17544333  0.11904469 -0.50832943]
 [-0.17129049 -0.41500921  0.19054096 -0.44084429 -0.60017248 -0.19961589
  -0.19339502 -0.23941363 -0.27019132]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382780e-01 5.34006385e-01 2.10028930e-02 1.51379927e-01
  4.92859246e-01 1.65926246e-02 6.18259801e-01 4.57558142e-02
  1.00000000e+00]
 [9.99999999e-01 3.15182253e-01 7.38741313e-02 3.19744486e-01
  6.24643322e-02 1.91139600e-02 4.51370823e-01 4.47849788e-01
  1.00000000e+00]
 [7.97397995e-10 3.77983790e-01 3.11911702e-01 1.96322955e-01
  9.07939765e-02 5.09931397e-02 9.09273706e-03 8.67460597e-02
  1.74411596e-01]
 [3.93140251e-10 2.22239933e-01 7.06391955e-01 1.99216568e-01
  7.36618948e-02 1.11525926e-01 6.12904026e-08 6.36931045e-02
  5.39651339e-01]]",[-0.05147754  0.88503864 -0.28094337 -0.27298881],4,0.2559875081998271,0.36286504906526834,0.4054704174706874,0.11057120306110753,0.22197081367223137
58,"[[-0.04943806  0.42817357  0.54537626 -0.28997804  0.49604139  0.23611312
   0.33149957  0.10082215 -0.10410192]
 [ 0.3171586   0.06442501  0.19504506  0.55663828  0.58350029 -0.41664072
   0.0842532  -0.03276633 -0.15854579]
 [-0.39489485 -0.03930673 -0.27983639  0.60262149  0.38202418  0.29078534
   0.27221715  0.01411175 -0.31024518]
 [ 0.22622041  0.40472643  0.14260546 -0.37798047 -0.68021119  0.15855087
   0.13396347  0.32875204 -0.08924983]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.05173126e-10 6.12304202e-01 7.81006318e-01 3.83946596e-02
  3.69532873e-01 1.26784938e-01 3.15636339e-02 4.85366118e-02
  1.00000000e+00]
 [1.00000000e+00 3.69044420e-01 4.60075562e-02 3.78929799e-01
  8.01832075e-01 8.81298425e-11 1.75052864e-08 6.12681837e-02
  1.00000000e+00]
 [1.56722296e-10 1.99931933e-01 1.47170792e-10 9.03830429e-01
  2.24434085e-01 1.92284342e-01 5.43847533e-06 4.11304557e-02
  9.99999988e-01]
 [1.00000000e+00 7.91118121e-01 2.75490401e-01 8.10954174e-03
  7.83708062e-02 1.47965459e-01 3.14975408e-03 2.48239734e-01
  1.00000000e+00]]",[0.80147534 0.8681506  0.36879841 0.54556081],4,0.23431201517299005,0.38116130271214665,0.42412066315586117,0.10889741276372009,0.2208456590174841
59,"[[-0.10456515 -0.75124988 -0.25004924 -0.19810637 -0.22732425 -0.43552938
   0.11149454 -0.25668941 -0.056889  ]
 [-0.03020525 -0.3060721  -0.36457799 -0.58847916 -0.02237839 -0.45025317
  -0.1150971  -0.3990892   0.22457614]
 [ 0.20506126  0.4471805  -0.4990484   0.29140722 -0.39359118 -0.07318877
   0.25944938  0.3134369  -0.31334442]
 [-0.18701839  0.51666131 -0.05475633  0.03598123  0.50870252  0.45962059
   0.44216308  0.05618196 -0.15842466]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.35294725e-10 1.14534568e-01 5.28899078e-02 4.21499302e-01
  5.20660495e-03 1.03091855e-01 5.96393011e-01 1.00736006e-01
  1.00000000e+00]
 [3.96469471e-01 6.24170579e-01 1.30725135e-10 3.08040620e-02
  3.56664625e-01 9.05123195e-03 1.71447146e-07 4.51746686e-02
  1.00000000e+00]
 [9.99999998e-01 7.22681621e-01 3.09674329e-10 2.11638092e-01
  1.27622702e-01 2.15371809e-03 1.44604452e-01 5.71568549e-02
  5.13242662e-01]
 [2.89356421e-12 8.58694073e-01 9.23332444e-12 1.28182794e-01
  4.83389594e-01 3.55424928e-01 1.19670951e-01 3.75867772e-02
  1.00000000e+00]]",[-0.24510628 -0.02665373  0.43412535  0.75412941],4,0.2428578057334594,0.3856165730871957,0.42865237906498144,0.10842539442155015,0.2209223464657989
60,"[[ 0.08136093 -0.2597892   0.31409841  0.35549587  0.23622285 -0.18508592
   0.76436171 -0.13003702 -0.09817516]
 [ 0.09960302 -0.18264381  0.28509026  0.69313591  0.35171154 -0.15691695
   0.44851993 -0.18481455 -0.10656522]
 [ 0.06549667  0.32109729  0.57951189 -0.14340777 -0.12568567  0.40724097
  -0.1755846   0.56297808 -0.08240467]
 [-0.2626267  -0.31132752  0.29470529  0.27912703 -0.46995819 -0.0435936
   0.63345649 -0.12482764 -0.17242133]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.42208485e-01 2.89814794e-01 1.84529486e-01 3.19572911e-01
  7.79879346e-02 1.24061353e-02 8.69658223e-01 4.65927181e-02
  1.00000000e+00]
 [2.75382781e-01 1.53213893e-01 5.54534218e-02 8.12359237e-01
  1.10508281e-01 6.04378945e-11 3.74026137e-01 4.49809143e-02
  1.00000000e+00]
 [2.52608050e-01 4.36907572e-01 7.17436630e-01 9.97581279e-02
  1.23375597e-01 1.80522571e-01 3.29320875e-09 4.64437381e-01
  1.00000000e+00]
 [3.79498502e-10 2.90404095e-01 2.11367602e-01 3.19040842e-01
  3.51075598e-02 3.80632143e-02 8.75694332e-01 5.45105102e-02
  1.00000000e+00]]",[0.69260866 0.67007684 0.79536483 0.4182634 ],4,0.23692676697501336,0.3880925314389051,0.4311691908651142,0.10766032901471072,0.2114876249578389
61,"[[ 0.12959993  0.25003222  0.32385976  0.7077326  -0.29871988 -0.00711107
   0.20034606  0.42461997 -0.07205812]
 [-0.04939785 -0.68926891  0.21381377  0.3074204   0.17179095 -0.24493972
   0.33197117  0.27620486 -0.3259494 ]
 [ 0.44861466 -0.22024263  0.35624583 -0.36275277 -0.27687734  0.57013664
   0.03373905 -0.20127839 -0.21993009]
 [ 0.11853131  0.1367843   0.57481211 -0.51672478  0.56091131 -0.17639387
   0.00080392  0.1285047  -0.08704326]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 2.65052034e-01 5.51726790e-02 6.30349515e-01
  8.84947568e-02 7.65564045e-03 1.01523903e-07 4.80852883e-01
  1.00000000e+00]
 [8.36154155e-02 1.27273844e-01 3.50783683e-01 5.39079069e-01
  9.41264219e-02 1.61839986e-02 1.83911245e-01 6.55490352e-02
  6.21969470e-01]
 [1.00000000e+00 2.60953581e-01 5.73676967e-01 1.20168617e-01
  5.71566663e-02 6.25688196e-01 6.91360204e-08 3.20572402e-02
  1.00000000e+00]
 [9.99999999e-01 3.73267234e-01 9.05242127e-01 7.53465636e-02
  2.67353430e-01 6.13311525e-03 6.77953061e-03 6.86277399e-02
  1.00000000e+00]]",[0.76549064 0.03750354 0.66643995 0.72166   ],4,0.256331859077938,0.4029603060369454,0.4462580370962128,0.10667027835629055,0.2194856525731449
