node,year_construction,capacity_existing
AT,2002,0.02255481516421201
AT,2003,0.02255481516421201
AT,2004,0.02255481516421201
AT,2005,0.02255481516421201
AT,2006,0.02255481516421201
AT,2007,0.02255481516421201
AT,2008,0.02255481516421201
AT,2009,0.02255481516421201
AT,2010,0.02255481516421201
AT,2011,0.02255481516421201
AT,2012,0.02255481516421201
AT,2013,0.02255481516421201
AT,2014,0.02255481516421201
AT,2015,0.02255481516421201
AT,2016,0.02255481516421201
AT,2017,0.02255481516421201
AT,2018,0.02255481516421201
AT,2019,0.02255481516421201
AT,2020,0.02255481516421201
AT,2021,0.02255481516421201
AT,2022,0.02255481516421201
BE,2002,0.04398419248667723
BE,2003,0.04398419248667723
BE,2004,0.04398419248667723
BE,2005,0.04398419248667723
BE,2006,0.04398419248667723
BE,2007,0.04398419248667723
BE,2008,0.04398419248667723
BE,2009,0.04398419248667723
BE,2010,0.04398419248667723
BE,2011,0.04398419248667723
BE,2012,0.04398419248667723
BE,2013,0.04398419248667723
BE,2014,0.04398419248667723
BE,2015,0.04398419248667723
BE,2016,0.04398419248667723
BE,2017,0.04398419248667723
BE,2018,0.04398419248667723
BE,2019,0.04398419248667723
BE,2020,0.04398419248667723
BE,2021,0.04398419248667723
BE,2022,0.04398419248667723
BG,2002,0.011834929083389551
BG,2003,0.011834929083389551
BG,2004,0.011834929083389551
BG,2005,0.011834929083389551
BG,2006,0.011834929083389551
BG,2007,0.011834929083389551
BG,2008,0.011834929083389551
BG,2009,0.011834929083389551
BG,2010,0.011834929083389551
BG,2011,0.011834929083389551
BG,2012,0.011834929083389551
BG,2013,0.011834929083389551
BG,2014,0.011834929083389551
BG,2015,0.011834929083389551
BG,2016,0.011834929083389551
BG,2017,0.011834929083389551
BG,2018,0.011834929083389551
BG,2019,0.011834929083389551
BG,2020,0.011834929083389551
BG,2021,0.011834929083389551
BG,2022,0.011834929083389551
CH,2002,0.00471073508632653
CH,2003,0.00471073508632653
CH,2004,0.00471073508632653
CH,2005,0.00471073508632653
CH,2006,0.00471073508632653
CH,2007,0.00471073508632653
CH,2008,0.00471073508632653
CH,2009,0.00471073508632653
CH,2010,0.00471073508632653
CH,2011,0.00471073508632653
CH,2012,0.00471073508632653
CH,2013,0.00471073508632653
CH,2014,0.00471073508632653
CH,2015,0.00471073508632653
CH,2016,0.00471073508632653
CH,2017,0.00471073508632653
CH,2018,0.00471073508632653
CH,2019,0.00471073508632653
CH,2020,0.00471073508632653
CH,2021,0.00471073508632653
CH,2022,0.00471073508632653
CZ,2002,0.02503893254318625
CZ,2003,0.02503893254318625
CZ,2004,0.02503893254318625
CZ,2005,0.02503893254318625
CZ,2006,0.02503893254318625
CZ,2007,0.02503893254318625
CZ,2008,0.02503893254318625
CZ,2009,0.02503893254318625
CZ,2010,0.02503893254318625
CZ,2011,0.02503893254318625
CZ,2012,0.02503893254318625
CZ,2013,0.02503893254318625
CZ,2014,0.02503893254318625
CZ,2015,0.02503893254318625
CZ,2016,0.02503893254318625
CZ,2017,0.02503893254318625
CZ,2018,0.02503893254318625
CZ,2019,0.02503893254318625
CZ,2020,0.02503893254318625
CZ,2021,0.02503893254318625
CZ,2022,0.02503893254318625
DE,2002,0.28096630630908404
DE,2003,0.28096630630908404
DE,2004,0.28096630630908404
DE,2005,0.28096630630908404
DE,2006,0.28096630630908404
DE,2007,0.28096630630908404
DE,2008,0.28096630630908404
DE,2009,0.28096630630908404
DE,2010,0.28096630630908404
DE,2011,0.28096630630908404
DE,2012,0.28096630630908404
DE,2013,0.28096630630908404
DE,2014,0.28096630630908404
DE,2015,0.28096630630908404
DE,2016,0.28096630630908404
