iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
19,[1.         0.31931441 0.0363662  0.38071921 0.36989456 0.47088986],[ 0.23238415 -0.2307435  -0.22810295  0.31634826 -0.3908478  -0.76673715],-0.23477217435934714,0.495744044958351,0.18097960473419994,0.2158937225125926,0.18674555603703463,0.4528527072644475
20,"[4.65767828e-10 1.59794899e-01 7.38692564e-01 3.40752665e-01
 4.38832026e-02 1.00000000e+00]",[-0.40529196 -0.73815936  0.24214427 -0.08818706 -0.34135833  0.32851618],0.3444023770731378,0.46460541264026367,0.1945115460302209,0.2303213019477323,0.1811750947321248,0.4292670579628617
21,[0.0872761  0.45411892 0.03715448 0.51876122 0.29291834 0.50500471],[-0.00310894  0.37263865 -0.02521939  0.73744847 -0.23345268 -0.51201988],0.22361855831516247,0.44496022099379395,0.19499542440912435,0.2308359778535107,0.1757651158159685,0.42142593371728254
22,[1.         0.09313591 0.95642225 0.30496576 1.         0.99999999],[ 0.31101162 -0.67605157  0.56768031  0.28802536  0.00090918 -0.20249857],0.6772375048131714,0.44519533898621255,0.21050008692945962,0.24728505158955427,0.1724056163426517,0.4437670285804014
23,"[3.77166736e-10 6.11309673e-01 1.23112806e-01 2.46701495e-01
 3.93310320e-01 3.32988791e-01]",[-0.3053157   0.43699134  0.35134723  0.12549323 -0.32131759 -0.68802796],-0.014131379856739651,0.42058682605137504,0.22652890845794846,0.2642085190821329,0.16659665876027283,0.41972390281450694
24,"[2.59818910e-11 1.16080666e-01 7.68595619e-01 1.48600840e-01
 1.00000000e+00 1.00000000e+00]",[-0.30195139 -0.70854456  0.05889296 -0.62354425  0.09479772  0.07434749],0.039502559589212435,0.3953923807734163,0.2216676137691149,0.2590842717845084,0.16389021546281854,0.4258050965392147
25,[1.         0.214725   0.02810013 0.25767427 0.04388481 0.99999997],[ 0.22944311 -0.55362996 -0.29365724 -0.5851091  -0.44402643 -0.12289436],-0.19083482778232552,0.39684879836942766,0.23772281948419588,0.2759813542119529,0.16073502785978666,0.42633794209427806
26,[0.57760504 0.4281677  0.55822408 0.14837716 1.         0.38968432],[ 0.13905349  0.2189981   0.66248477 -0.02711283  0.1672007  -0.68200198],0.4413131554423372,0.41195446501794875,0.24649543199602,0.2851827165918011,0.15755758976136133,0.41027154146856076
27,"[3.21009003e-10 2.07199616e-01 6.11101948e-02 8.09933704e-01
 4.38832003e-02 1.00000000e+00]",[-0.21310492 -0.22227519  0.25837228  0.83046514 -0.35840319  0.14247315],0.7691008235651438,0.3976856341348821,0.2513735740082883,0.2902901160627412,0.15515238861917735,0.37964788152699014
28,"[3.89883269e-10 1.65214956e-01 9.99999999e-01 4.67883553e-01
 9.99999999e-01 9.99999986e-01]",[-0.50295013 -0.04588676  0.60364954  0.59809716  0.11111808 -0.10234922],0.8846770546070886,0.4031875974015454,0.27825776723272794,0.318326399656258,0.1514356357741381,0.41578119031385186
29,"[2.53790159e-10 1.83596644e-01 2.43914834e-02 4.16990858e-01
 9.99999999e-01 2.18676919e-01]",[-0.41200298 -0.67297998 -0.45975807 -0.17029457 -0.04113639 -0.36780642],-0.32734949404709385,0.4224559801824076,0.29295881047109434,0.3335819793389167,0.14652039668996172,0.3920043490185104
30,[1.         0.69303243 0.48984524 0.07354857 0.04388375 1.        ],[ 0.19701811  0.67447888  0.55506951 -0.20847377 -0.34020327  0.19738383],1.1034734760693083,0.3924507039997063,0.29884619703540133,0.3396772418120158,0.1432532728411136,0.35971258093015357
31,"[1.00000000e+00 1.00000000e+00 3.64392724e-12 8.75236201e-12
 1.00000000e+00 1.00000000e+00]",[ 0.39392828  0.56349259 -0.30031758 -0.37397445  0.42689253  0.33913396],1.7234473521198856,0.41745499331419844,0.2949208367644968,0.3356141693991198,0.14021010084978974,0.3696230268098548
32,"[1.92847488e-09 4.17695969e-01 3.06185098e-01 1.29229650e-01
 9.99999999e-01 1.83188993e-01]",[-0.28135192 -0.43192119  0.0977733  -0.67453042  0.10381658 -0.50887759],-0.22704853485603416,0.3667899081910344,0.34213584592774215,0.3842603507135255,0.1332887333401587,0.36630283078739806
33,"[4.82590073e-11 1.00000000e+00 3.59000852e-11 1.06688338e-01
 4.38852519e-02 1.00000000e+00]",[-0.22903149  0.53761247 -0.31586859 -0.60686562 -0.26503428  0.34672092],0.8079568076318333,0.3782412160204184,0.3406568310005124,0.382743703487217,0.1316355170449903,0.40327548045371464
34,[1.         1.         0.34628379 0.04746043 1.         1.        ],[ 0.18424807  0.82127021  0.42914091 -0.11126416  0.00405049 -0.30823669],0.8446559796732985,0.35660458853890364,0.37819216562286956,0.42109847604759304,0.1268935574668554,0.3394601751828045
35,[1.         0.27512506 0.78750628 0.43472981 0.99999999 1.        ],[ 0.17484003  0.44533551  0.47644946  0.73699705 -0.02306977  0.02015674],0.9900514838254859,0.3549748705466782,0.3871020789889625,0.4301625352548231,0.12468582056676529,0.3507921678122854
36,[1.         0.12686804 0.49937752 0.44529444 0.48122896 0.85617605],[ 0.14147523 -0.49682422  0.39794245  0.55873598 -0.19203991 -0.47510739],0.026778924390533976,0.3704470630191303,0.3965150826041768,0.43972205818605353,0.12238318651748031,0.3621448098899386
37,[1.         0.23907883 0.11303421 0.2383186  0.99967661 0.26377149],[ 0.13262649 -0.70889023 -0.02007586 -0.45113526 -0.20780177 -0.48246992],-0.48163372216917055,0.3474190607813412,0.44320448493105224,0.48689673391531973,0.11548998392571701,0.34636992691370017
38,[0.24910729 0.69997302 0.07961283 0.13749309 1.         0.1514354 ],[ 0.02894065  0.58003223  0.14776548 -0.42799058  0.06790103 -0.67312994],0.3320998486699088,0.33923347235581336,0.44420001152460875,0.4878983153573027,0.11331303213414512,0.3618890004001776
39,"[3.27091099e-10 2.66386814e-01 9.54411870e-01 1.73146378e-01
 1.00000000e+00 7.46521872e-01]",[-0.31200957 -0.22733093  0.59542588 -0.41864684  0.40364437 -0.39779988],0.5419144305277466,0.31190684584574535,0.4541601203464387,0.4979092868795833,0.11012730118350066,0.3251750903203511
40,"[1.12637646e-09 9.99999997e-01 2.83818253e-09 4.28178398e-01
 9.99999999e-01 1.00000000e+00]",[-0.16314934  0.68500141 -0.18347682  0.66244717  0.1756239   0.02848865],1.1727595270265336,0.3432634711517111,0.4427067547029389,0.4863959101255767,0.11025091993046718,0.33392485168838654
41,[0.23580892 0.53803495 0.02423012 0.19021276 0.92692171 0.07435301],[-0.01184602  0.02712573 -0.33688586 -0.62974306 -0.28547725 -0.63840285],-0.42822898496754797,0.3186973710829047,0.4631317304932413,0.5069116490287731,0.10722838772317504,0.31011412345808476
42,[1.         0.98654479 0.03082872 0.23182448 0.82157441 0.89656571],[ 0.24485873  0.67509139  0.25344514  0.539223   -0.09851202 -0.34582556],0.6526948094371929,0.3276433589219049,0.4805968486105335,0.524395921468535,0.10486547380426359,0.3229779257449582
43,[0.43829444 0.46450833 0.8097081  0.15952183 0.04533519 1.        ],[ 0.13728917  0.42753473  0.73300776  0.1885547  -0.27974489 -0.38373857],0.48594658125565987,0.3028766193408341,0.4940882625469913,0.5378654659634011,0.10218166385019706,0.3034536482061967
44,"[1.24600262e-11 2.54769537e-01 8.41402711e-12 1.65904834e-01
 1.00000000e+00 1.00000000e+00]",[-0.25488354 -0.49318923 -0.4266353  -0.56848716  0.3554903   0.24541818],0.38094412916628007,0.3252987497400374,0.5070950990311844,0.5508210339124537,0.09987436139391838,0.31421700300294253
45,"[5.34103049e-09 1.91658362e-01 4.74189942e-01 1.96471099e-01
 4.38844934e-02 1.00000000e+00]",[-0.10519006 -0.70191494 -0.04981599 -0.66859124 -0.2129195  -0.03768123],-0.3365340586628739,0.29003333660958625,0.5070950990311844,0.5508210339124537,0.09911672217890131,0.2849709792763875
46,[0.24220847 0.33820211 0.20959781 0.27579489 0.04388405 0.55180472],[-0.0288375  -0.47159212  0.0623579  -0.43340917 -0.5024632  -0.57668708],-0.6132088693457793,0.30794900814916926,0.5136040898744233,0.5572932452970611,0.09791000783394392,0.27479542045386524
47,[1.         0.19124386 0.95441187 0.09563449 1.         1.        ],[ 0.29526292 -0.48219987  0.33449414 -0.68208721  0.25873342 -0.19034392],0.5254487759797266,0.27182322477359905,0.5266332637835991,0.5702264758753843,0.09715001930754687,0.2922680289057591
48,"[8.03549971e-10 4.03403696e-01 9.54411873e-01 1.13305367e-01
 3.46508377e-01 1.00000000e+00]",[-0.20094142 -0.15259534  0.73448555 -0.59373348 -0.21057211  0.00284783],0.5020538471497387,0.2867759607270292,0.5401794469313941,0.5836412512926079,0.09495123392725359,0.2738452348090935
49,"[1.75878898e-09 5.89168891e-01 9.55463267e-01 2.49117088e-02
 9.99999999e-01 1.00000000e+00]",[-0.07187199  0.40909934  0.6322407  -0.59996924  0.11048893 -0.23573916],0.7049148790479663,0.26313637915801036,0.5416855835248746,0.5851307767663683,0.09350193977273431,0.25779308262689515
50,[0.39824983 0.56284905 0.27393675 0.11351386 0.99984872 0.16940273],[ 0.15677845  0.30974098  0.38521296 -0.32181537 -0.23956691 -0.75507257],-0.061674139938865,0.28554255739835666,0.568327515845523,0.6114122078205889,0.09162820304207053,0.26970327891951773
51,[1.         0.16413948 0.06190435 0.15393121 1.         1.        ],[ 0.29072075 -0.55088662 -0.23309746 -0.57774068  0.17064155  0.4413254 ],0.7089033945115585,0.2505948176303424,0.5718510524575255,0.6148785494211735,0.08957358794589129,0.2639302729851448
52,[1.         0.4735366  0.0242301  0.27018214 0.99999999 0.15818407],[ 0.33682625  0.25710684 -0.32233096  0.3574806   0.08930365 -0.76208882],0.5161038608959883,0.2625777275707789,0.5678242455495002,0.6109169240869072,0.0895387609975291,0.24935610723826707
53,"[4.20058462e-10 9.17593486e-02 5.82822195e-02 5.07920547e-01
 4.38835137e-02 1.00000000e+00]",[-0.15735935 -0.83291644 -0.27608081 -0.18598989 -0.33760823  0.23810934],0.03630735040785113,0.2465560336403749,0.5940250976138779,0.6366408818103643,0.0870071994050345,0.25343320662389446
54,[0.18161366 0.72838297 0.36264452 0.09460697 0.04388449 0.74533973],[ 0.02237359  0.57934979  0.32870952 -0.26621414 -0.3847927  -0.58040323],0.07058683925601072,0.2578144983774632,0.5930161990479171,0.6356526722973983,0.08709526917428491,0.24521990809093713
55,[0.27538278 0.33757178 0.03039363 0.67470233 1.         0.44274914],[ 0.1122476   0.42947513 -0.00626037  0.80032998  0.04042741 -0.40093633],0.5785971659981795,0.23759455636757698,0.6076545894710298,0.6499723491118341,0.08633992394329305,0.2660873941026114
56,"[6.15901799e-09 6.65293038e-01 2.65601619e-01 3.99452763e-01
 9.99999999e-01 5.77682095e-01]",[-0.03482112  0.5412445   0.39518619  0.63757885  0.22007076 -0.30778535],0.7619996005202635,0.24041239107269408,0.6036143944404848,0.646024111780259,0.08528000882727799,0.24476109030279564
57,"[3.24139980e-10 5.01762641e-01 3.43981099e-01 3.34776115e-01
 4.38835985e-02 6.45608650e-01]",[-0.20582416  0.38223359  0.44791313  0.54776788 -0.25727595 -0.49463841],0.1986107603467332,0.2397671855865854,0.634967082971385,0.6765817745403562,0.08338612839369478,0.2538574688228794
58,[0.33819738 0.33231924 0.26576374 0.40070223 0.04388363 0.5954417 ],[ 0.14184735  0.01355372  0.42504736  0.50168021 -0.40770127 -0.61735484],-0.019027116395171406,0.2440920195062522,0.6278790778886525,0.6696900227752126,0.08308661431296653,0.24857016819424912
59,"[3.24968594e-10 8.97237421e-01 3.70287358e-01 1.51266060e-01
 4.53348586e-02 1.00000000e+00]",[-0.11492937  0.7382599   0.420964    0.46895316 -0.20983383 -0.02460824],0.8550877313226903,0.2388685089185928,0.62889134652204,0.6706748622588576,0.08335143248724963,0.25250941315205533
60,[1.         0.43902055 0.36679303 0.0894007  0.04388404 0.81796959],[ 0.26521232 -0.20869406 -0.04018191 -0.83048618 -0.26699771 -0.35142503],-0.21456508354997028,0.2589891609301955,0.6314224597041487,0.6731365193752223,0.08265281888844746,0.23183188062338825
61,"[3.69698621e-11 1.22457650e-01 5.59789703e-02 6.86676423e-01
 1.00000000e+00 4.65027986e-01]",[-0.22987428 -0.7796799  -0.04143189  0.4436838   0.13713221 -0.34911302],0.18165501137048082,0.22939780664220658,0.634967082971385,0.6765817745403562,0.08198633511222908,0.24492743124712585
62,[0.19009243 0.15866306 0.95441187 0.18285491 1.         0.84161323],[-0.05279603 -0.691187    0.30172469 -0.56337411 -0.01819641 -0.33273688],-0.232980227677556,0.22465758868373262,0.6405397350381776,0.6819932171886718,0.08116931999217246,0.23466807628591227
63,"[2.35744398e-10 1.00000000e+00 1.47856241e-01 2.31748250e-10
 1.00000000e+00 7.20121809e-01]",[-0.16789919  0.57586332 -0.03505071 -0.73233585  0.27488149 -0.16458165],0.7270435082540876,0.2270969961315713,0.654231386127071,0.6952625260558294,0.08034395920962877,0.2186219232934591
64,[0.15746216 0.27067358 0.65010963 0.49086089 0.0438833  1.        ],[ 0.05684498  0.19091479  0.53170804  0.75583892 -0.32428829  0.03393197],0.7970079280132875,0.21579659158803133,0.6537239455981737,0.6947714125068394,0.07881939020146908,0.22022667733528284
65,[1.         0.14038331 0.09080374 0.41543943 0.04388346 0.86844713],[ 0.33801453 -0.81126747 -0.12509925 -0.07116975 -0.31298324 -0.33002697],-0.11714584914541484,0.22032580219438722,0.6633698994520436,0.7040979862104955,0.07846581183631023,0.2312780132506499
66,"[2.86613272e-10 4.63148776e-01 6.72490928e-01 1.27481393e-01
 4.39853400e-02 8.37920899e-01]",[-0.11488563  0.02256358  0.53262075 -0.48883233 -0.30125077 -0.61065395],-0.2186144285049859,0.2224100107608885,0.6755683412180177,0.7158648426652756,0.07774593630302468,0.2335736269454649
67,"[1.88922489e-08 7.46410690e-02 5.50357026e-01 7.08204113e-01
 9.99999987e-01 1.00000000e+00]",[-0.16944006 -0.64158898  0.33553246  0.6417585   0.16544638  0.08857275],0.8452888969547224,0.20719843827082463,0.6801469023955267,0.7202732684007653,0.07740898301168868,0.20706062511423012
68,"[2.19288957e-10 6.17154483e-01 5.02238652e-10 3.25100826e-01
 4.38839009e-02 5.39656027e-01]",[-0.30765358  0.24797452 -0.4209325   0.181565   -0.60114751 -0.52185205],-0.09593578221228163,0.22006708817034662,0.6847277692037466,0.7246793885528293,0.07607297781128106,0.20360067145272348
69,"[2.36425062e-10 3.49432422e-01 7.62842978e-02 3.74239844e-01
 7.54462086e-01 1.38434123e-01]",[-0.35695784 -0.26744967  0.04754309  0.07431351 -0.36569243 -0.81211944],-0.4503438325406,0.23968298678824973,0.6938965426493615,0.733484589179624,0.07552739094512145,0.21330493965908004
70,"[1.24418588e-09 4.04221673e-01 1.61827475e-01 2.19081992e-01
 4.41656393e-02 6.09611202e-01]",[-0.27321612 -0.4905187  -0.20232498 -0.70483421 -0.23061343 -0.30632524],-0.5823609965534569,0.20144214627218932,0.7005243924520208,0.7398379430095879,0.07476487881172403,0.20543495196597084
71,[1.         0.60919386 0.02423012 0.24410354 0.04388368 0.6607127 ],[ 0.41154794  0.46592586 -0.13545174  0.0381305  -0.39142882 -0.66371964],0.24570756192184645,0.21695908312848053,0.6989944385762841,0.7383722344978974,0.07524223684175313,0.20310263354019475
72,"[5.80601304e-10 8.39072557e-01 7.71258883e-02 1.21354457e-01
 7.86643323e-01 3.88977253e-01]",[-0.18621476  0.59029512  0.02226806 -0.52449953 -0.22945525 -0.53724333],0.04389264711526139,0.21665845922608853,0.721461659800182,0.7598413956704557,0.07355544655072785,0.2043540559255772
73,"[9.99999998e-01 9.89435986e-01 1.11454247e-09 1.08333194e-01
 9.96228468e-01 7.53280791e-01]",[ 0.13615011  0.83442423 -0.217      -0.16465834 -0.10971128 -0.44605092],0.4986224038303295,0.23970151038634757,0.7132847326637906,0.7520414562945676,0.07369831074939191,0.2110272634784833
74,[1.         0.47406173 0.50551092 0.19404903 0.37061715 0.6994415 ],[ 0.17180435  0.4026393   0.52665454  0.46913186 -0.20070214 -0.52022476],0.28169399593232486,0.2208308357330947,0.7229957533124616,0.7613029646552464,0.07272456525581186,0.1965403992079761
75,[1.         0.50177287 0.03260089 0.57380607 0.04388334 1.        ],[ 0.1735747   0.5288003   0.16716923  0.77666483 -0.24264807  0.01449735],0.893866347070832,0.20178208837343048,0.7199278590502424,0.7583795339317589,0.07250997691464729,0.2023721716662806
76,"[4.85624080e-09 9.67467640e-01 4.67745665e-01 4.67834528e-02
 5.22790325e-01 1.00000000e+00]",[ 0.0026742   0.75803538  0.58626179 -0.23363247 -0.13117611  0.09940332],1.027491692146539,0.20212327797476082,0.7311825997829955,0.7690929849848461,0.07137680075357207,0.1985284315182894
77,"[9.02007398e-10 6.89122200e-02 3.62946930e-02 8.46360473e-01
 6.23288891e-01 9.99999996e-01]",[-0.236711   -0.83063645 -0.31559188  0.36679753 -0.11691352 -0.07876262],0.0901140925425694,0.20915593472090688,0.7404031467292455,0.7778464135132495,0.07051958877973571,0.19903338395338083
78,[0.24220847 0.14641244 0.95597187 0.33353245 0.36101484 1.        ],[ 0.02192696 -0.55301169  0.78812778  0.13062714 -0.22178739 -0.07936491],0.5619060248810496,0.1928408110290853,0.7506615343891264,0.7875591101665863,0.07057856434959937,0.19705073839048895
79,[1.         0.1240807  0.48328661 0.09110908 0.9456241  1.        ],[ 0.24980534 -0.67067032 -0.03279288 -0.69375546 -0.05916612 -0.04388589],-0.012302481493268243,0.21424546531707372,0.7419409965813348,0.7793042262763874,0.0700860225204639,0.1905710054100504
80,[0.11269781 0.28394822 0.02571487 0.4704761  1.         0.10530906],[-0.04821521 -0.19957475 -0.38341568  0.57430981  0.08925147 -0.68777907],0.21505901207438893,0.19675478112371544,0.7655624035476849,0.8016163142448567,0.06893917962677527,0.21851041565058926
81,[1.         0.37132417 0.30357938 0.01061987 0.99980766 0.65821804],[ 0.03424348 -0.30824166 -0.14395375 -0.92559693 -0.05361513 -0.15325642],-0.2882261706359797,0.19630364298196268,0.7645337243124907,0.8006478849394354,0.06893687506137677,0.19282744851219036
82,[0.39923181 0.77377481 0.3003357  0.05680662 1.         0.40784364],[ 0.10977071  0.60309555  0.43638528 -0.42888496 -0.08483621 -0.49259978],0.3314427819659383,0.18710377421662117,0.7624768335879093,0.7987105586022386,0.06845050699800007,0.19647719996216895
83,[1.         0.13992351 0.49898023 0.36640048 0.04388328 1.        ],[ 0.11841958 -0.88151499  0.24643323  0.09271219 -0.31338191  0.20340852],0.3416662957301322,0.1987469806973865,0.7717378031909492,0.807423565987452,0.06853540405442098,0.18792781142634934
84,"[2.40903543e-09 1.32087646e-01 3.03846221e-01 4.49411729e-01
 9.99999989e-01 3.62055688e-01]",[-0.10733608 -0.90358106  0.17047158  0.09893719 -0.1305653  -0.34076944],-0.2770340302128251,0.18895573935568077,0.7825588907139042,0.8175721190289412,0.06732162580426153,0.18817111845941226
85,"[3.01538148e-09 9.95766052e-01 4.87831648e-09 2.17503729e-01
 5.91983918e-02 9.54465437e-01]",[-0.02309328  0.7805462  -0.25891741  0.33078185 -0.19925684 -0.4172004 ],0.4391886519504077,0.1873531564782251,0.7975336244129675,0.831555461961608,0.06615253025351386,0.19668027463136153
86,"[1.41364183e-10 5.66233519e-02 7.00731341e-02 4.32314690e-01
 1.00000000e+00 6.07508075e-01]",[-0.32850775 -0.88249243 -0.13834461 -0.28726421  0.08083223 -0.07138604],-0.14638782379533133,0.19018785912411204,0.7933988846208037,0.8277017666188383,0.06569601932943823,0.1944724172187151
87,"[1.55949412e-10 4.46139011e-01 5.91481776e-02 7.36149944e-01
 4.38833224e-02 1.00000000e+00]",[-0.1122541   0.46663524  0.32797026  0.77667194 -0.20005836 -0.13727136],0.6532794454620398,0.17277719268365188,0.7933988846208037,0.8277017666188383,0.06582304312658244,0.18360177012665746
88,[1.         0.34651404 0.92895612 0.08576277 0.60152843 1.        ],[ 0.24163942 -0.00524655  0.57789062 -0.7529225  -0.20168748  0.00742652],0.5981894947798964,0.17903931919544858,0.8016713532831518,0.8354061683962789,0.06585828717874753,0.18965828031209442
89,"[9.99999999e-01 1.18089680e-01 1.55686641e-10 8.62835690e-01
 9.99999999e-01 9.99999995e-01]",[ 0.10647443 -0.54133463 -0.5106386   0.64165907  0.01563986 -0.15131842],0.4605161826229839,0.17380921064681837,0.8032237878034907,0.8368493971614197,0.06502272964013944,0.18459225921256414
90,[1.         0.05711405 0.04764334 0.42235047 1.         0.60287225],[ 0.07698062 -0.92135252 -0.15369672  0.03168347  0.26206481 -0.22776967],0.15516614902753634,0.17757162138314947,0.8120292686779621,0.8450193420863515,0.06307048967396986,0.1873464515267007
91,[0.33819741 0.12124676 0.03461765 0.43320102 0.5864208  0.49043192],[ 0.02171132 -0.8576883  -0.35628368 -0.18200049 -0.16577289 -0.27632683],-0.42055788313942266,0.1788677086436351,0.8068478354301851,0.8402152306371631,0.06376186425805197,0.18711608850503456
92,[0.03866668 0.29669776 0.87488096 0.27194666 0.04388372 1.        ],[-0.0576109  -0.01256773  0.83055281  0.12048042 -0.52594892 -0.12476887],0.6055931728628502,0.17737032352242632,0.8198110814513675,0.852215847000584,0.06265781442659477,0.17607567696544107
93,"[2.16084680e-01 1.34095530e-01 8.42800549e-09 7.43703469e-01
 4.38832005e-02 1.00000000e+00]",[-0.00135297 -0.7506413  -0.45851381  0.32443446 -0.31147481  0.15500522],0.2816697313536536,0.17516443937323364,0.8239663129140766,0.8560490519859686,0.06254969946070142,0.18003609660710773
94,[0.33819737 0.38968959 0.03377216 0.40780849 0.0438837  0.50323   ],[ 0.09901942 -0.03638512 -0.22960373  0.25053876 -0.56840881 -0.74181882],-0.2845225414283999,0.16444444196472147,0.8390597531317925,0.8699136962890925,0.061589145923347445,0.1877734429177252
95,[0.32848397 0.23844325 0.53266929 0.22116847 1.         0.32382942],[ 0.05239402 -0.55072129  0.43940437 -0.23968856  0.04174629 -0.66459866],-0.10652982897727706,0.1985136998751944,0.8359328554135416,0.8670492658347244,0.06073172598981663,0.1781602563145665
96,[1.         0.38169198 0.3524363  0.10120106 1.         0.32502075],[ 0.40991135 -0.17922401  0.27206497 -0.67882118 -0.07376479 -0.50950235],0.12932749559426557,0.17367675393555196,0.8281251090473171,0.8598786925672645,0.061496708375603636,0.166709133869493
