iteration,point,cut_direction,cut_support_value,trial_direction_gap,wall_time_seconds,ci_lower,ci_upper,mean_gap,max_gap
10,"[8.40518524e-11 4.70396809e-01 5.03008724e-01 8.64343511e-02
 9.63244081e-02 7.70511415e-01 2.58529445e-08 4.43217677e-02
 1.00000000e+00]","[-0.30427136  0.18213596  0.43962484 -0.26542056 -0.11350174  0.57052099
 -0.10231832  0.50477987 -0.08293831]",0.6519642218993694,0.7858160459165081,35.71561141300481,0.0009545559495169254,0.005471167122258511,0.393218304657753,0.8103233362979568
11,"[1.         0.17289536 0.04094274 0.56607972 0.04396041 0.01435632
 0.54879368 0.04532052 1.        ]","[ 0.26136624 -0.58875642 -0.19244924  0.40313155 -0.36429345 -0.23127855
  0.44108556 -0.06638854  0.01839603]",0.6180156064264616,0.7735095954219805,30.13391533299,0.0018928073353613854,0.007533425909306678,0.38457776933850074,0.875512408733913
12,"[9.99999999e-01 7.30527702e-01 1.96561360e-01 3.89010736e-02
 1.46802368e-01 5.33160874e-10 6.25990760e-01 4.50736796e-02
 1.00000000e+00]","[ 0.29231485  0.47600488  0.18978009 -0.3348004   0.41961578 -0.08934735
  0.58012238  0.12975918  0.04923234]",1.1441618445392792,0.832585842443949,42.101681307001854,0.0018928073353613854,0.007533425909306678,0.3758055483528101,0.78251488593859
13,"[2.58246523e-11 1.63804840e-01 7.95550253e-02 4.02685792e-01
 2.56218723e-02 3.48202642e-01 5.67166834e-01 6.08534401e-02
 1.00000000e+00]","[-0.32791018 -0.66554213  0.02420941  0.12283121  0.03627681  0.4207965
  0.47695123  0.16618546 -0.01921462]",0.35123052559561746,0.7927580679279013,50.676492759012035,0.0032839908114535928,0.01013920583390629,0.3687212592129102,0.8273950142563862
14,"[8.78913287e-01 2.13814652e-01 6.30172870e-01 1.65824268e-01
 4.36088438e-01 2.26200398e-01 2.32657462e-08 4.50277895e-02
 1.00000000e+00]","[ 0.09329558 -0.44935188  0.37183158 -0.02428179  0.56104929  0.43250117
 -0.14545742 -0.1484436  -0.32481312]",0.22721420539288656,0.7660979766157839,32.65978528499545,0.0036481066926209622,0.010774069897874302,0.3603313065575381,0.7678715464000323
15,"[1.00000000e+00 5.53450789e-01 4.30400048e-02 1.75737355e-01
 1.59477649e-01 1.85743993e-02 9.51004938e-09 8.18825630e-01
 1.00000000e+00]","[ 0.31396425  0.22162534 -0.10446534 -0.20399898  0.36350197 -0.04353206
 -0.24090665  0.62649618 -0.4639158 ]",0.5025137201696456,0.731703781869305,30.172410352999577,0.002925546913451879,0.00949859344778915,0.3495358647521639,0.7601938176921569
16,"[1.00000000e+00 2.85350439e-01 3.02802452e-02 5.94948037e-01
 5.72294756e-01 4.57201327e-03 1.53591763e-08 5.51400286e-02
 1.00000000e+00]","[ 0.39786263  0.16318871 -0.02614175  0.70008461  0.53771955 -0.08869599
 -0.10674719 -0.0407115  -0.1192109 ]",1.0460238045873478,0.7309958583183763,32.42239765099657,0.005535345456196509,0.013881027001311346,0.34269211934550686,0.760599471883136
17,"[9.20386709e-10 3.30653497e-01 4.24800803e-10 5.36550231e-01
 5.46582461e-01 3.93552490e-01 7.69250255e-08 2.55269816e-02
 1.00000000e+00]","[-0.06050992  0.11888848 -0.21304244  0.60681332  0.51047592  0.47200002
 -0.10121374 -0.26401547  0.07263971]",0.8955708657320233,0.7551821070657526,34.109241590995225,0.005923482479462678,0.014491639800628302,0.33901191807669345,0.7651487341830903
18,"[1.71609544e-11 1.14905335e-01 9.54411869e-01 4.54250395e-01
 7.01579697e-02 1.67557324e-01 6.73977890e-09 5.07711187e-02
 1.00000000e+00]","[-0.35473297 -0.46130991  0.53179758  0.54576181 -0.06704116  0.25508047
  0.01425504 -0.01908471  0.10278654]",0.84231419142105,0.7447041127516052,33.05824902500899,0.005923482479462678,0.014491639800628302,0.3323468932397361,0.7113267545967856
19,"[9.33498419e-10 3.51599403e-01 2.87005542e-10 6.23993647e-01
 1.94853557e-01 6.41387229e-10 5.52306853e-01 4.75491194e-02
 1.00000000e+00]","[-0.03070218  0.28663869 -0.15380605  0.65255744  0.36735117 -0.16135258
  0.44870245 -0.11738083  0.30218279]",1.1239762452645723,0.7261149445288502,40.03561663899745,0.005923482479462678,0.014491639800628302,0.32618079507826164,0.6759804803058702
20,"[1.07322414e-10 5.60846752e-01 6.71316981e-01 7.76111118e-02
 1.30120186e-01 1.37359105e-03 5.55991289e-01 5.11597157e-02
 1.00000000e+00]","[-0.19039978  0.45374985  0.64745514 -0.25234251 -0.09424776  0.02581513
  0.47020526 -0.03680273 -0.20733454]",0.7095317659938732,0.645409896465692,37.99345203899429,0.0075031930421536955,0.016906759290684307,0.31989596325916964,0.6508216802155534
21,"[9.99999992e-01 5.09753067e-01 3.18318736e-09 1.52416971e-01
 8.75456361e-02 8.04413671e-01 1.34109675e-06 6.04729825e-02
 1.00000000e+00]","[ 0.1676727   0.26651723 -0.15839492 -0.32427346 -0.38347511  0.58100409
  0.09141532  0.47035418  0.23749416]",0.9538399659838596,0.6802651206534851,42.603876999011845,0.007904028017353142,0.017504600027769775,0.31732416453957973,0.6811949387675411
22,"[2.73896992e-01 2.52913734e-01 3.06447010e-02 4.75088038e-01
 7.21529100e-02 2.46612114e-01 3.89914346e-08 7.46051430e-01
 1.00000000e+00]","[ 0.08169494  0.10051411  0.03199543  0.62183544 -0.11118173  0.508742
  0.20920741  0.52878179  0.03101777]",0.8871605126798804,0.6372629371897326,32.73296778299846,0.008306936494150655,0.018100357576854038,0.31112124999669505,0.6605670389035523
23,"[1.         0.39116652 0.02969417 0.18370904 0.03961335 0.04920574
 0.85205532 0.06257912 1.        ]","[ 0.42427602 -0.12343543 -0.05474199 -0.13255094 -0.1430718   0.01390049
  0.69701556  0.52669474  0.01692078]",0.9888090054707417,0.6306267625204731,37.90501371299615,0.009118505830421869,0.019286095513680296,0.3033607644428724,0.6458666761617455
24,"[1.11848299e-08 7.32167804e-01 2.74792176e-02 2.08153662e-01
 2.39701317e-01 8.59776174e-09 1.10104245e-02 6.01433121e-02
 2.20996502e-01]","[-0.08290401  0.48724374 -0.09306445  0.07284409  0.50161007 -0.3133914
  0.32284573  0.03696091 -0.53509898]",0.3771088114120698,0.6407217466598547,34.622915895000915,0.007104564309876558,0.016306701312664172,0.29785296817144874,0.6326275329900718
25,"[1.00000000e+00 7.64921362e-01 6.20049912e-01 1.13439456e-01
 1.24739279e-01 7.45243818e-10 8.63402783e-08 5.45338733e-02
 1.00000000e+00]","[ 0.29954698  0.56828448  0.48224654  0.26062598 -0.2127723  -0.42082628
 -0.24675597 -0.05831939  0.01342627]",1.0465269160981767,0.5848545290250317,33.81569714700163,0.006708289504504065,0.015704276850168678,0.2943156233842326,0.5936535247994422
26,"[4.18072328e-11 7.21473159e-01 6.61942361e-02 1.27392764e-01
 3.91683408e-01 4.34443777e-02 1.96734581e-08 6.50580813e-01
 1.00000000e+00]","[-0.45078741  0.29595999 -0.05559976 -0.42708973  0.49207741  0.18482446
 -0.1243575   0.47099513 -0.10049856]",0.5621286350513839,0.6137369503318371,41.386631618006504,0.007104564309876558,0.016306701312664172,0.29036989474190195,0.6081090134880245
27,"[9.99999996e-01 2.15091323e-01 2.42301184e-02 3.94748656e-01
 8.57200752e-02 6.55394431e-02 1.00986341e-07 8.20572101e-02
 2.66949091e-01]","[ 0.20199045 -0.44419477 -0.30512786  0.20346168 -0.01153215  0.03551151
 -0.28367654  0.53019569 -0.51421521]",0.08694688843661852,0.6282681952872737,36.7416663269978,0.008711798638339738,0.018694152883190075,0.288591394883291,0.5699066749881418
28,"[1.00000000e+00 1.22297722e-01 9.54411869e-01 3.44903325e-01
 1.10290391e-01 1.48465483e-02 4.75168525e-09 5.48388891e-02
 1.00000000e+00]","[ 0.34021988 -0.36385282  0.54589923  0.61095946  0.24908698 -0.08561313
 -0.07244344 -0.07341832  0.02391417]",1.0735449954525362,0.6131191392657925,28.669963345993892,0.012848023284494036,0.024544187645002633,0.2815307227111737,0.5778171718918772
29,"[0.2065469  0.2839352  0.54498391 0.18840899 0.15230899 0.00336179
 0.67899079 0.04576745 1.        ]","[-0.00232958 -0.51879969  0.28675775 -0.20476159  0.5343945  -0.04464867
  0.53819605  0.15977034 -0.06270259]",0.36119561343675377,0.6502396183701722,77.13219671699335,0.014113886723585264,0.026274130259420443,0.27761916763839456,0.6115433839343287
30,"[2.92267021e-10 1.72364402e-01 2.41059448e-01 6.58653309e-01
 5.18000585e-02 1.36881179e-02 3.78375854e-01 4.73364335e-02
 8.51674651e-01]","[-0.04411953 -0.24792391  0.34365477  0.65931862 -0.21873706 -0.10166129
  0.40220102 -0.07986653 -0.39681521]",0.2720933204124656,0.563830408375189,31.105666626011953,0.014962973439029201,0.027422235885236176,0.27299805800939064,0.5857009288758593
31,"[9.99999998e-01 7.54741151e-01 1.09382063e-10 1.46988895e-01
 1.34230079e-01 4.11155886e-10 6.53087719e-01 5.78446788e-02
 1.00000000e+00]","[ 0.16160219  0.57224658 -0.10980957  0.38060858 -0.08010308 -0.07679019
  0.49854358  0.44511179  0.1746829 ]",1.1647161584015815,0.5535964195359204,35.0883324949973,0.017532051466203544,0.030844691844616696,0.2678515381060243,0.5538880553311736
32,"[9.99999999e-01 3.96391081e-01 9.18999259e-01 6.87485200e-02
 1.60470409e-01 2.22340477e-01 2.01349880e-08 3.94044815e-02
 1.00000000e+00]","[ 0.16128201  0.3694834   0.64279823 -0.20830446  0.43936584  0.36713815
 -0.02793799 -0.20385884  0.10352824]",1.1317825834465038,0.5718672188894363,32.81409997699666,0.01667229663273397,0.029707274902206645,0.2619735892992904,0.5805825829737667
33,"[9.99999999e-01 6.56380052e-01 9.14738129e-09 1.37346079e-01
 7.87281871e-01 4.09809300e-03 2.63776757e-06 7.72962909e-02
 1.00000000e+00]","[ 0.42179901  0.30164968 -0.28658867 -0.38827177  0.61754021 -0.27737858
 -0.11816604  0.07715178 -0.14140238]",0.916070580221837,0.5584036673862445,33.966648839996196,0.017532051466203544,0.030844691844616696,0.2609726210371623,0.5481000236679702
34,"[0.33543508 0.61333862 0.07978764 0.10100884 0.08389929 0.14086682
 0.8307003  0.04811319 1.        ]","[ 0.09025038  0.24303332  0.11871353 -0.421227    0.07009835  0.52882104
  0.59058302  0.05851753  0.32324375]",1.0432903347872944,0.5237829920846979,41.53312192799058,0.02231188838394824,0.037049221021403754,0.25664281975972975,0.5577821050641614
35,"[1.53196215e-01 2.38030968e-01 9.71377602e-01 4.58845743e-01
 1.20379443e-01 2.11947230e-03 7.66409974e-08 4.48883004e-02
 9.99999998e-01]","[ 0.05604088  0.37054596  0.51171143  0.62011598  0.31975761 -0.03867862
 -0.04625089 -0.31462513 -0.09106928]",0.8116072590684771,0.58352823956988,40.304975128005026,0.02539130519074852,0.04095980732680653,0.2546788208645477,0.549761726973213
36,"[1.00000000e+00 1.00000000e+00 3.82721727e-11 3.01140512e-01
 1.47257381e-01 3.35069092e-03 5.62306143e-09 5.71980576e-02
 1.00000000e+00]","[ 0.20880375  0.72388423 -0.20830007  0.55917131 -0.10917453 -0.15200866
 -0.19005339 -0.06687941 -0.02668859]",1.0539770588088628,0.5877777723844644,34.34705584800395,0.02760575837086324,0.04373819813760526,0.2506966464836375,0.5516624432176619
37,"[9.38965608e-01 2.62373122e-01 3.68041525e-01 1.37119572e-01
 1.22141642e-01 2.48716134e-01 1.76001717e-07 6.34372631e-02
 4.56245571e-01]","[ 0.08599086 -0.42396509  0.23786806 -0.40322575  0.21394197  0.40858914
  0.09159667  0.38904964 -0.47034151]",-0.06039643625447045,0.6013319227095925,40.10168540300219,0.028939761796717287,0.04539989621753072,0.24806502507853967,0.5210775834965635
38,"[4.82482091e-11 7.03587826e-01 5.98443743e-02 2.75391569e-01
 1.77530819e-01 7.41393096e-01 5.75527155e-02 1.90490297e-02
 1.00000000e+00]","[-0.28796129  0.45154409  0.21751676  0.45498533  0.32387611  0.43799693
  0.37625456 -0.09465636 -0.10768782]",0.7504066304781278,0.5667630113686005,41.64593510699342,0.02716195448589473,0.043183434086322615,0.24288585356731646,0.5428215833536121
39,"[0.16028462 0.97556624 0.2128469  0.06966339 0.1612256  0.07686487
 0.00428893 0.39339813 1.        ]","[ 0.04416676  0.74834873  0.30815829  0.0624188  -0.22714756  0.22196999
  0.15812048  0.4463994   0.11842566]",1.0822380591035305,0.5613272000124366,37.07116607100761,0.024068399160635752,0.03928700120824358,0.24110596597634526,0.49930528198133534
40,"[2.42208464e-01 1.60390139e-01 5.23146165e-02 5.78556985e-01
 3.95658299e-02 7.84879577e-01 2.19278482e-07 3.03978469e-02
 9.99999911e-01]","[ 0.04657093 -0.19995119  0.18493476  0.50684861 -0.23662592  0.53390298
  0.12841189 -0.31764941 -0.4564201 ]",0.22573663399143723,0.5045938442910444,40.90822851700068,0.024068399160635752,0.03928700120824358,0.23586698292644018,0.4858795994289904
41,"[2.61422154e-11 1.00000000e+00 2.84928110e-11 3.47911668e-01
 1.24942415e-01 9.35315657e-03 9.61819767e-09 2.06190487e-01
 1.00000000e+00]","[-0.38581659  0.58685116 -0.25505925  0.48974948 -0.25428872  0.05347705
 -0.22070425  0.28973478 -0.04077178]",0.744938230888921,0.5075373130178513,46.14845478400821,0.025833262886290367,0.04151641933047262,0.23396583933650403,0.5198442915083676
42,"[4.29360159e-10 5.01875003e-01 4.78115145e-01 1.32090498e-01
 7.21025040e-01 1.66666089e-01 7.36523308e-08 5.01590603e-02
 1.00000000e+00]","[-0.1048549   0.19792934  0.42160349  0.1952131   0.51780464  0.38577907
 -0.01795695  0.38578448 -0.40972249]",0.3739710966670862,0.5145737560602592,38.37692201299069,0.031618694045711056,0.04871235792617862,0.23061851944087366,0.485418402675184
43,"[8.45623960e-11 3.11652024e-01 8.74938019e-01 1.82099394e-01
 1.21887773e-01 2.63700545e-02 2.40422626e-02 3.93522057e-01
 1.00000000e+00]","[-0.08099583  0.03635773  0.64214413 -0.14493773 -0.24291505 -0.05288008
  0.36141936  0.60162298 -0.06620864]",0.6950039825871805,0.4761710888995849,32.28914136700041,0.030277476523643463,0.04705787985950256,0.2271226094199742,0.48047051933489654
44,"[1.03616067e-09 2.33745402e-01 5.31826622e-02 3.04483623e-01
 1.98746249e-02 1.21801480e-01 3.82848807e-01 5.62765762e-01
 1.00000000e+00]","[-0.08165393 -0.60631968 -0.12808375 -0.25709276 -0.237613    0.22055785
  0.44087593  0.48971787 -0.06249853]",0.1772117436019935,0.4799963087515715,37.392259062995436,0.03837125759183781,0.05693823992411016,0.22455135059482706,0.5329986409012958
45,"[3.48948947e-10 2.64976815e-01 7.60825991e-02 4.09024072e-01
 1.64249767e-01 3.89938464e-02 1.28389378e-03 9.00594399e-01
 1.00000000e+00]","[-0.2448756  -0.55389267  0.01202429  0.08930201  0.56032276 -0.09903288
 -0.00466528  0.5367314   0.11509972]",0.5773150354835412,0.5369438843498133,33.182758092007134,0.03746682620811578,0.05584554781346653,0.2217348457455419,0.47821607204921446
46,"[1.00000000e+00 2.56090931e-01 2.42301177e-02 2.43306883e-01
 7.27398787e-01 9.64647283e-02 4.58173618e-08 9.84424040e-02
 1.00000000e+00]","[ 0.1111141  -0.5863663  -0.27362844 -0.32704348  0.50627876  0.05967986
  0.02795044  0.43278759  0.11845703]",0.4098342619717876,0.4872016743280266,36.810107105004136,0.033861334713052915,0.051462537869644824,0.2190692980554039,0.47657932433134426
47,"[0.27538278 0.73520725 0.06611944 0.14022183 0.14633965 0.01218496
 0.10652871 0.07035505 0.28078737]","[ 0.07245529  0.52965086  0.07853564 -0.06301696 -0.51067732 -0.05484098
  0.29830934  0.42501802 -0.41310238]",0.2759986333568178,0.48206571253984126,32.4752465079946,0.036112412103017945,0.05420427535647621,0.2175055168789563,0.4709031603699408
48,"[0.23365999 0.20680141 0.85779228 0.20177362 0.06159323 0.26251066
 0.2882405  0.04348667 1.        ]","[ 0.01287281 -0.18438046  0.53747555  0.06404252  0.04944428  0.50556209
  0.52148337  0.33567867  0.17376387]",0.9132771051749642,0.49477409161253494,33.845499018003466,0.04382084801939801,0.06347137804172286,0.2123038086313954,0.5227425866135451
49,"[1.         0.31422237 0.04598968 0.36880776 0.19586372 0.0499078
 0.01912645 0.04616489 0.25643538]","[ 0.2878396  -0.06802398  0.13652952  0.42046967  0.50866904  0.12036616
  0.44715099  0.04755782 -0.49157714]",0.4181435293179663,0.5078350276534904,53.36632241400366,0.033861334713052915,0.051462537869644824,0.21244979891431218,0.45545084651250556
50,"[4.74038435e-10 3.12076905e-01 4.28168686e-01 1.54022780e-01
 4.14779378e-02 1.49071061e-01 4.72123405e-01 5.64045511e-02
 7.18632238e-01]","[-0.41714066 -0.25819306  0.27128704 -0.42490822 -0.28076407  0.2827901
  0.40982751  0.06612103 -0.41720149]",-0.10195047017410444,0.4403827004219246,30.804140298991115,0.03701505247000205,0.055298759546085506,0.20822020607873734,0.42927783886663107
51,"[3.24205785e-10 6.73478680e-01 7.94805135e-02 1.25635154e-01
 3.78453380e-01 2.93999969e-02 1.02084747e-01 6.24112738e-01
 1.00000000e+00]","[-0.07328139  0.20602046  0.01876824 -0.51154646  0.49169512  0.13716383
  0.42108172  0.48799638 -0.11884901]",0.4947919430049433,0.441312649039338,41.29860115500924,0.037918896087541135,0.056392039765478914,0.20641050580637207,0.44868664638411654
52,"[4.23420667e-09 1.58178085e-01 5.91637800e-09 2.75809492e-01
 4.71358308e-02 1.53044928e-01 3.32544732e-01 1.10724982e-01
 1.00000000e+00]","[-0.11833913 -0.65579276 -0.36629803 -0.52804867 -0.04695055 -0.3167639
  0.0157369  -0.16099679  0.11920871]",-0.19344947219272896,0.44682422387393506,38.86497606699413,0.042454944414873325,0.06184160129326931,0.204364236378536,0.43446133637875795
53,"[5.32828548e-10 1.87303814e-01 1.61184561e-10 5.81424670e-01
 1.03233312e-01 1.33658698e-01 1.89565305e-01 5.37327621e-01
 1.00000000e+00]","[-0.05316533 -0.3293966  -0.24367521  0.43167138  0.25893219  0.31257034
  0.42986732  0.43193925 -0.3268792 ]",0.24449694633800362,0.4566055170678549,51.85936459599179,0.04336530014421307,0.06292836591752388,0.2034084575230582,0.4495884749290566
54,"[1.         0.36272648 0.81559496 0.11087039 0.13875796 0.01823267
 0.00883897 0.06014129 0.74034792]","[ 0.1683846   0.23975599  0.64909951 -0.23384179  0.01628714 -0.26153819
  0.15932237 -0.12247894 -0.5736718 ]",0.32564351924648305,0.43453411068650927,27.682679987003212,0.04200014332351006,0.06129784202347339,0.20039915352765197,0.4105512808765177
55,"[1.00000000e+00 2.51891189e-01 6.50779149e-02 8.46660856e-01
 9.05364945e-02 4.29011214e-03 2.54570152e-08 4.97239655e-02
 1.00000000e+00]","[ 0.23677715  0.40073617  0.31692002  0.78203053 -0.20505996 -0.07315039
 -0.06445137  0.02031689  0.13917521]",1.1417643940998286,0.4214165243379051,29.313253692002036,0.04063728946453968,0.05966501401688203,0.19871672679988533,0.43352195121188863
56,"[9.99999974e-01 2.03788916e-01 2.05614514e-01 4.44831602e-01
 7.64403761e-02 3.02830427e-02 2.99386697e-07 6.31522611e-01
 1.00000000e+00]","[ 0.16131867 -0.06083707  0.37533154  0.61192128 -0.24773692 -0.07975219
  0.13560595  0.5191911  -0.31507357]",0.48975142359587065,0.42906780996040134,35.972169631000725,0.046559114400898785,0.06672446937210784,0.19770108027173997,0.3841891185668289
57,"[0.33066828 0.8983608  0.32089022 0.05622951 0.53473111 0.08062619
 0.00967712 0.04779618 1.        ]","[ 0.10228521  0.6572941   0.43028887  0.15352705  0.48039742  0.15885776
  0.26919306 -0.02590711  0.14010561]",1.1821818721316926,0.40297161068994014,44.47691078300704,0.04976392727889096,0.07050956945678731,0.19592403864985594,0.4479643036559483
58,"[1.00000000e+00 3.54355080e-01 4.48406224e-01 1.02288629e-01
 7.50487007e-02 7.15495815e-01 4.33836406e-09 3.02665654e-02
 1.00000000e+00]","[ 0.26501034 -0.01115954  0.40547312 -0.23755208 -0.01462429  0.72674115
  0.13741659 -0.21523062 -0.33945755]",0.5914845723704996,0.3959621004571911,31.51719115600281,0.05851143274260523,0.08073466667425805,0.1936284969648555,0.41239274078298094
59,"[5.78869985e-02 3.20526291e-01 1.61011922e-03 6.63928933e-01
 1.45185200e-01 4.57201278e-03 5.83580017e-09 6.28561163e-01
 1.00000000e+00]","[-3.41779434e-04  3.12521074e-01 -1.02640642e-01  7.59511027e-01
  2.63484696e-01  3.78278465e-03 -1.84072500e-02  4.54840937e-01
 -1.95654698e-01]",0.7327595406072492,0.43982986340918506,29.49848403299984,0.05068147926309873,0.07158913470494187,0.1930418756255847,0.38135155164435247
60,"[0.27538278 0.22879845 0.04445461 0.37094341 0.04065835 0.09410169
 0.19638933 0.06405137 0.25467583]","[ 0.02587701 -0.550793   -0.15227499  0.01922994 -0.31691044  0.01547041
  0.50045554  0.07063921 -0.56239024]",-0.17037839813268685,0.42567300365957417,30.908503220009152,0.048389149978867674,0.06888867029918733,0.19167410247482794,0.4055009553962155
61,"[9.99999983e-01 4.13513418e-01 5.57283266e-10 2.29215064e-01
 8.68976453e-02 2.48428410e-01 1.19062803e-01 4.59644751e-02
 3.85219042e-01]","[ 0.15473539  0.12587758 -0.2251725   0.10265684  0.0162905   0.56095532
  0.52072421 -0.14990798 -0.53889549]",0.2186064337514034,0.38935501983647547,33.92587522001122,0.061750124049437145,0.08448587643311363,0.1896223009521177,0.4112214095229588
62,"[1.18525014e-10 2.15345845e-01 5.30708328e-02 6.07982015e-01
 7.32006959e-01 1.66958300e-02 2.05622092e-08 7.19206326e-02
 9.99999999e-01]","[-0.14931311 -0.52937922 -0.12450653  0.44587454  0.60517803 -0.2614297
  0.08450123 -0.09415929 -0.18045744]",0.4018767260153885,0.3939171236156823,34.72703828600061,0.04930545897246173,0.0699694790272821,0.18760112477289898,0.37882483336194794
63,"[0.98981827 0.52611999 0.31224149 0.09970544 0.30664356 0.02463896
 0.04045493 0.05486818 0.48304765]","[ 0.10969962  0.13905038  0.33361474 -0.34765816  0.47177952 -0.23873124
  0.31381819 -0.37930195 -0.46319072]",0.15817159058061844,0.39004316529520194,43.324221597998985,0.05804941961538191,0.08019812230838554,0.18590224053637933,0.39863852501136543
64,"[1.         0.40848377 0.46634405 0.10167553 0.07669472 0.00271762
 0.67079454 0.04502095 1.        ]","[ 0.16536396  0.21201622  0.52855238  0.13348489  0.14514797  0.04088239
  0.76463679 -0.02888924  0.14924722]",1.1841325125146167,0.38755493059055945,34.39020278600219,0.06453226963492568,0.08769507286663444,0.18452770537516375,0.38113647966172537
65,"[3.38197383e-01 1.41350702e-01 6.83343354e-02 2.71858208e-01
 1.42391224e-02 2.74475601e-01 4.76296020e-08 5.98569375e-01
 1.00000000e+00]","[-0.00408926 -0.67525584 -0.25237536 -0.58668352 -0.19433311  0.18654463
 -0.0270445   0.24470401 -0.05427915]",-0.13294350394114793,0.38382973448470126,36.53207151198876,0.06499648647198233,0.08822941289002495,0.18364536022519298,0.3837418861541231
66,"[1.00000000e+00 5.47193237e-01 5.17454499e-11 3.09390700e-01
 3.08487869e-01 5.98566369e-01 1.02361019e-03 2.68241663e-02
 1.00000000e+00]","[ 0.15535841  0.37120953 -0.2211309   0.55150463  0.43343626  0.43672735
  0.18292639  0.26995805 -0.00859281]",0.9230681169932835,0.4153173172626051,45.770787205998204,0.06128697223522057,0.08395047109351546,0.18338131459500445,0.3850221040176694
