iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
24,"[1.00000000e+00 8.06809958e-01 4.65694775e-01 2.10629834e-01
 1.19226248e-01 3.10555909e-03 1.38928551e-08 5.22408066e-02
 1.00000000e+00]","[ 0.22043256  0.58150013  0.42492817  0.57413142 -0.22290811 -0.13502999
  0.00560107 -0.11807269  0.14554242]",1.1207870528615635,0.6597920324012407,0.009526959248201466,0.019876285103336635,0.29983200216670924,0.5783842629000263
25,"[6.96338346e-12 6.14603639e-01 3.95003666e-02 5.71918091e-01
 1.14147924e-01 4.76684512e-01 2.10417833e-09 1.55078809e-02
 1.00000000e+00]","[-0.13667889  0.54087974  0.20563379  0.66121404 -0.25741142  0.36921386
  0.06525158 -0.04903863 -0.00605365]",0.8585109574539757,0.6385386614608327,0.007904028017353142,0.017504600027769775,0.294627248336918,0.6123077194046602
26,"[1.90092429e-01 2.60269906e-01 8.41810830e-01 1.79496950e-01
 4.73543913e-01 4.63821173e-02 5.77589401e-08 7.04720936e-02
 1.00000000e+00]","[-0.02397799 -0.36463122  0.46882557 -0.38203862  0.60697727 -0.02828504
 -0.11907711  0.24135823  0.24303006]",0.7727846487405358,0.6604575534684569,0.007904028017353142,0.017504600027769775,0.2926314372307169,0.582079559703019
27,"[1.35873694e-09 2.35073600e-01 4.40190270e-02 5.60862379e-01
 3.29809548e-01 7.25560821e-03 5.29594332e-01 4.71308152e-02
 1.00000000e+00]","[-0.05826517 -0.22513297  0.01867849  0.5192703   0.51788515  0.13928292
  0.55461844  0.03716814 -0.28167702]",0.4247501484546963,0.6401804256444893,0.012009784173531376,0.023385208628784286,0.2911891124794427,0.6180686920819359
28,"[9.99999999e-01 4.21771371e-01 2.53379509e-02 1.98949125e-01
 9.70726666e-02 1.48709359e-01 1.33918501e-07 4.88990065e-02
 1.90739369e-01]","[ 0.37999999  0.10164795 -0.16145747 -0.23270439 -0.22940177  0.46415001
 -0.11366508 -0.20681913 -0.66429928]",0.28241836998173353,0.6382444537008432,0.014537937772140186,0.02684867643442838,0.28556062829068835,0.6165110758838646
29,"[1.56357683e-10 2.96065141e-01 8.58414416e-01 1.60092672e-01
 8.19521717e-02 5.30648506e-01 1.55797716e-08 3.01311992e-02
 1.00000000e+00]","[-0.08589657 -0.07231421  0.55476182 -0.31498985 -0.00531072  0.58569203
  0.01170173 -0.06670347 -0.4824557 ]",0.23027408838694424,0.63308157745421,0.009118505830421869,0.019286095513680296,0.283872215106501,0.5668021009900361
30,"[7.35284670e-10 7.52952527e-01 1.61011975e-03 1.57978927e-01
 1.57159941e-01 2.00287550e-09 4.55882300e-01 4.76795167e-01
 1.00000000e+00]","[-0.04428582  0.62554677 -0.04658559  0.08498724 -0.01916782  0.00785837
  0.51219838  0.57282732  0.08018401]",1.0681532803617557,0.6553998664958418,0.012009784173531376,0.023385208628784286,0.2778355165515171,0.570015578584313
31,"[1.         0.25538028 0.55917706 0.12568664 0.04260793 0.12993834
 0.51776713 0.05047514 1.        ]","[ 0.1882368  -0.35236898  0.40306318 -0.34522897 -0.11726272  0.37598135
  0.60910937  0.10383067 -0.14782584]",0.49689162485514193,0.6147185982707419,0.015388958966391782,0.02799484351959068,0.27365825211622963,0.5824404880767574
32,"[9.05754148e-10 8.10908071e-01 1.69865022e-02 1.49425380e-01
 2.76664362e-01 1.96416114e-02 4.46824234e-08 5.81049808e-02
 3.26617938e-01]","[-0.02258337  0.56277133 -0.16151835 -0.19439356  0.54780144  0.00291646
 -0.07512407  0.03920163 -0.55823478]",0.39612758503507517,0.6419899403948306,0.012009784173531376,0.023385208628784286,0.2717514437812342,0.5663780049173901
33,"[1.23135858e-10 1.80962614e-01 3.53477270e-02 5.75263857e-01
 6.98567925e-02 4.09452243e-01 2.65502902e-08 4.42417571e-02
 5.45211848e-01]","[-0.21337431 -0.14557946 -0.05985693  0.60423175 -0.05379551  0.52762099
  0.04824701  0.23009281 -0.47754667]",0.28122567038672275,0.6408381388207987,0.014537937772140186,0.02684867643442838,0.2659169962462705,0.548832910036086
