iteration,point,cut_direction,cut_support_value,trial_direction_gap,wall_time_seconds,ci_lower,ci_upper,mean_gap,max_gap
13,"[2.50629042e+04 1.48736818e+03 1.33206909e+03 7.45424638e+04
 1.32110845e+05 3.39741960e+03 5.41847316e+04 4.57116659e+04
 9.48698289e+02 2.59200897e+04 1.69294104e+04 3.93837906e+03
 1.00000000e+00]","[ 0.08709581  0.11852583 -0.02313642 -0.43062901  0.40873893 -0.07317283
 -0.22614279  0.3931912  -0.04352667 -0.19385707  0.36096306  0.4920636
 -0.04828654]",32681.07353224744,149108.60123435635,33.83739072500612,2.4548656141978765e-07,0.0012550263386699402,62071.59701681091,124194.96292995929
14,"[1.42221207e+05 8.07266639e+03 4.02335048e+04 8.53852086e+04
 1.04098908e+04 1.51865828e+03 3.10756120e+04 9.76780289e+03
 8.74193850e+02 4.36095497e+04 6.83577358e+03 1.13818234e+03
 1.00000000e+00]","[ 0.49693041  0.022358    0.62029485  0.01719767 -0.12334189 -0.30353979
 -0.14235627  0.08461023  0.11297105  0.43770336  0.08148014  0.11002776
  0.09814886]",111806.40704375839,125233.82089875755,39.063578069995856,2.4548656141978765e-07,0.0012550263386699402,60554.873307397706,130221.80284943618
15,"[2.73603456e+04 3.05322373e+03 7.90832778e+04 8.77857040e+04
 6.73918000e+04 7.37205426e+03 3.64594518e+04 6.24699836e+03
 1.04470856e+03 1.97593104e+04 4.93352918e+03 1.36735660e+03
 1.00000000e+00]","[-0.05218146  0.26299672  0.51567388 -0.21828262  0.34248042  0.4869853
 -0.10314561 -0.25216018 -0.2036384  -0.26815483  0.07992386 -0.03357156
 -0.25491409]",37165.80004853362,125653.10576098421,30.917786073987372,2.4548656141978765e-07,0.0012550263386699402,59945.29702682304,126118.06911628463
16,"[8.83242841e+04 8.57742190e+04 4.72995263e+03 1.08177795e+05
 1.31158361e+04 3.61839704e+03 3.90680184e+04 1.06591274e+04
 1.31965787e+03 2.16761308e+04 1.76471090e+04 1.80304051e+03
 1.00000000e+00]","[ 0.44172095  0.57825355 -0.15423252  0.25984356 -0.0992569  -0.25169944
 -0.11924382 -0.12764917 -0.09077678 -0.04534569  0.50934191  0.06642162
 -0.03665364]",115767.31235386514,123860.05464715001,30.1780542479828,2.4548656141978765e-07,0.0012550263386699402,58836.02642759062,127805.46963463667
17,"[1.02683050e+05 6.61917247e+03 9.26213417e+02 1.79879670e+05
 8.12431704e+03 2.29225178e+04 3.27224251e+04 4.88262383e+03
 5.33334819e+03 1.72518593e+04 6.17744810e+03 1.18333668e+03
 1.00000000e+00]","[ 0.34701934 -0.08669632 -0.12763209  0.2935355  -0.09479772  0.46597319
  0.06955121 -0.30339785  0.48530061 -0.15021852  0.09803877 -0.04132734
 -0.42095273]",99000.65176881825,115010.24068166009,35.46251786299399,2.4548656141978765e-07,0.0012550263386699402,57847.2205873896,126408.63204424872
18,"[2.38710064e+04 1.05047480e+05 1.14577843e+04 8.02484382e+04
 3.51150693e+03 6.41757556e+03 5.39673015e+04 4.06610830e+04
 9.48698288e+02 4.22404398e+04 7.60060179e+03 1.18333668e+03
 1.00000000e+00]","[ 0.08191534  0.45179824  0.25015616 -0.44306087 -0.5198915   0.06106583
  0.07553425  0.36433519 -0.07169383  0.25223813  0.09725526 -0.18608843
 -0.07052559]",45289.45163222389,116615.64499635983,30.518580509000458,2.4548656141978765e-07,0.0012550263386699402,56731.83018870828,121646.73641511133
19,"[1.41101037e+04 7.36808446e+03 1.05281925e+03 1.71860668e+05
 9.96444530e+03 2.79476425e+03 6.19746242e+04 1.10206732e+05
 1.85972253e+03 2.91886160e+04 2.04872895e+03 1.12353107e+03
 1.00000000e+00]","[-0.10162933  0.46185477 -0.03012815  0.37325861 -0.07658874  0.12239588
  0.23691816  0.46250631  0.33854824  0.2750165  -0.23425347 -0.23904685
 -0.20730656]",139227.11473893435,121337.8896296918,31.92918299502344,2.4548656141978765e-07,0.0012550263386699402,56082.37626688532,136895.73947114882
20,"[4.58607482e+04 2.56582583e+04 1.32135521e+03 1.02548836e+05
 4.15883608e+04 3.06813125e+03 5.46781412e+04 7.73381058e+03
 1.04084358e+03 2.38834203e+04 3.67900296e+03 6.70226202e+04
 1.00000000e+00]","[ 0.31076801  0.41216336  0.24085133  0.09852392  0.29987562 -0.07102265
  0.17840383 -0.28258523  0.06409716 -0.0307579  -0.20393571  0.61406767
  0.18828958]",94810.41282026266,104223.54247232572,32.399137121014064,2.4548656141978765e-07,0.0012550263386699402,54452.16390858242,110314.4046172601
21,"[1.78269008e+04 3.80690600e+03 1.17028578e+03 8.62091288e+04
 1.39566504e+04 3.61619515e+03 9.70294180e+04 3.89842401e+04
 1.93446842e+03 3.11529327e+04 1.34985763e+03 7.38472705e+04
 1.00000000e+00]","[-0.18445128  0.37450253 -0.13154854 -0.07942066  0.03803762 -0.08038491
  0.37647381  0.42371544  0.18528139  0.07330853 -0.2469294   0.58354049
  0.17815741]",89826.14242611009,114562.69017085935,32.23159050301183,2.4548656141978765e-07,0.0012550263386699402,53375.056550568006,104391.86462652656
22,"[2.22191382e+04 2.14564019e+03 2.11038353e+04 8.45525894e+04
 1.70907294e+04 2.90890349e+03 5.90140893e+04 1.23419894e+04
 9.48698290e+02 4.68313983e+04 1.24236588e+05 1.18333668e+03
 1.00000000e+00]","[-0.20591542  0.15675463  0.69213536 -0.14135501  0.1236201  -0.22833224
  0.14698432  0.04875564  0.15532623  0.15602422  0.53096684  0.10974731
  0.01245554]",82689.88149396803,103224.73166572329,31.56873069499852,2.4548656141978765e-07,0.0012550263386699402,52669.73625389517,109563.15737213264
23,"[9.16283295e+04 7.68205683e+03 1.08200580e+03 8.77854444e+04
 9.85267052e+03 6.56216539e+04 5.24212951e+04 1.75826791e+04
 9.48698291e+02 4.23528656e+04 1.63064049e+03 1.18556473e+03
 1.00000000e+00]","[ 0.42683355  0.1909204  -0.0331104  -0.00373054 -0.10740846  0.64411859
  0.16090861  0.32131484  0.06033648  0.36114725 -0.14781335  0.24837671
  0.0841698 ]",110914.25649833695,110373.54085005236,34.80402369500371,2.4548656141978765e-07,0.0012550263386699402,52023.56288976489,103801.66881912094
24,"[2.31412448e+04 1.19983849e+03 1.38759018e+03 7.28711891e+04
 2.49134277e+04 3.75557793e+03 3.90417641e+04 4.09119140e+04
 6.61045401e+04 7.00150794e+04 1.10411270e+04 1.19645273e+03
 1.00000000e+00]","[ 0.08859288 -0.11868445 -0.06644597 -0.5409353   0.20070515 -0.11829342
 -0.23162371  0.2853952   0.59929317  0.29331895  0.02225346 -0.17263264
  0.12719209]",29778.040340374002,100548.37138968693,32.67646482298733,2.4548656141978765e-07,0.0012550263386699402,51363.60310140363,96425.41962470947
25,"[1.41209081e+04 1.10950378e+03 1.16493332e+03 8.99276660e+04
 6.86201392e+04 2.65095078e+03 5.79473986e+04 1.21173487e+05
 9.48698290e+02 3.97679509e+04 6.56313294e+03 1.17907162e+03
 1.00000000e+00]","[-0.41935083 -0.2412061   0.06154783  0.02923502  0.49408975  0.12175804
  0.12436517  0.50120595 -0.14660063  0.34956741  0.04483161  0.20427017
 -0.21971022]",112975.66029339308,98295.21481652073,30.24333265799214,2.4548656141978765e-07,0.0012550263386699402,50593.75360518202,105808.02295270909
26,"[7.38089983e+04 5.30239216e+03 1.06491959e+03 1.80325011e+05
 1.60547455e+04 2.66571108e+03 2.66772884e+04 7.52821502e+04
 9.48698347e+02 2.43120397e+04 4.25698672e+03 1.17209722e+03
 1.00000000e+00]","[ 0.53592705  0.01228044  0.00516539  0.44368093  0.04181294 -0.076858
 -0.11360343  0.59148007  0.0359572   0.06710432 -0.14709421 -0.30542958
  0.15691462]",162278.84038320565,97306.17180752559,30.416084118012805,2.4548656141978765e-07,0.0012550263386699402,49867.915588039185,95041.6589585205
27,"[2.04009885e+04 8.70251006e+02 8.57560379e+03 7.83074999e+04
 3.06905928e+03 5.87128052e+04 2.18659851e+04 2.36326499e+03
 4.77854239e+03 8.17995061e+04 1.02585249e+04 1.24111819e+03
 1.00000000e+00]","[-0.17280682 -0.23697609  0.25620654 -0.31418916 -0.41662979  0.36499232
 -0.41912513 -0.3283927   0.2422754   0.24362786 -0.19333544 -0.01990662
 -0.05907055]",3150.757866321329,92492.83718328156,33.43083290301729,2.4548656141978765e-07,0.0012550263386699402,49668.673988009126,92519.30939866186
28,"[2.08596038e+04 4.34695061e+03 1.51200531e+03 6.44428439e+04
 4.33634686e+04 2.99122922e+03 1.65423742e+05 1.59624313e+04
 9.48698288e+02 3.10698558e+04 3.79801644e+04 1.18333668e+03
 1.00000000e+00]","[ 0.01661602  0.44057018  0.19741981 -0.39667696  0.29664517 -0.09832809
  0.42158602 -0.17373347 -0.29623956  0.03133822  0.45311343 -0.09671727
  0.01742969]",74321.34256688257,99519.16511193188,36.2311116179917,2.4548656141978765e-07,0.0012550263386699402,49492.24147520612,91564.96861815017
29,"[2.06400002e+04 1.43601647e+03 4.90253128e+03 8.11427989e+04
 3.89490848e+03 2.83203195e+04 3.54540523e+04 1.23050297e+05
 1.85419908e+03 3.18561107e+04 6.30853679e+03 1.24263235e+03
 1.00000000e+00]","[-0.21829172 -0.05195129  0.189264   -0.48373604 -0.2105918   0.44865597
 -0.32434045  0.3881664   0.30827438 -0.03086503 -0.00173515 -0.28562482
  0.02733327]",4469.201994639925,94923.81931106039,29.314765407994855,2.4548656141978765e-07,0.0012550263386699402,48859.185340973316,97078.8902872712
30,"[4.12831293e+04 1.50304743e+03 1.76435873e+04 7.92894527e+04
 1.01936033e+04 2.87148591e+03 1.80652393e+05 1.14385933e+04
 9.48698288e+02 4.48241040e+04 8.10119847e+03 1.18023201e+03
 1.00000000e+00]","[ 0.36699657 -0.00402172  0.44546281 -0.32109442 -0.19536196 -0.32763494
  0.46454763 -0.13774519  0.0620301   0.38844139  0.09657237 -0.10565166
 -0.09081017]",95086.62350398565,95295.44791339159,35.18073426798219,2.4548656141978765e-07,0.0012550263386699402,48584.715334551984,97809.88318306245
31,"[1.91423137e+04 2.75911655e+03 1.16065357e+03 1.05196685e+05
 5.28110018e+04 2.82718300e+03 3.33559838e+04 1.27307315e+05
 9.48698293e+02 5.17769573e+04 5.55187579e+03 1.15235474e+03
 1.00000000e+00]","[ 0.06756796  0.48222828  0.09242152  0.13204369  0.46415647  0.01640721
 -0.11689849  0.50887971  0.01860495  0.38788285 -0.14875929 -0.27266803
  0.03609017]",121026.53668238834,92144.97068077257,32.00233130500419,2.4548656141978765e-07,0.0012550263386699402,48425.2579387304,92745.96123590566
32,"[1.93300486e+04 9.88418229e+02 1.26114478e+03 1.27197178e+05
 2.62871209e+04 1.08211725e+04 2.81458154e+04 2.50240862e+04
 2.23845825e+03 1.52471743e+04 1.20808558e+05 1.18333668e+03
 1.00000000e+00]","[-0.08728828  0.03340829 -0.22467334  0.14937327  0.01651487  0.20021307
 -0.44396406  0.14494011  0.40286115 -0.52374257  0.44897963  0.11333814
 -0.09472486]",58084.97715749971,94549.50589267293,29.80155342197395,2.4548656141978765e-07,0.0012550263386699402,48068.72584077867,90878.03491939927
33,"[2.39439459e+04 8.61045010e+04 1.38821944e+03 8.32058875e+04
 7.71069072e+03 4.60363434e+03 3.32106747e+04 8.63627949e+03
 9.48698288e+02 7.64317341e+04 2.58590449e+04 1.67411039e+04
 1.00000000e+00]","[ 0.1360795   0.40540818 -0.04857221 -0.30543649 -0.19831974 -0.05098652
 -0.27961124 -0.09448034 -0.06549019  0.35239964  0.26779821  0.45479231
  0.43059278]",42229.81065764378,94073.10373121605,32.279857098998036,2.4548656141978765e-07,0.0012550263386699402,47362.19062948519,93548.40372806857
34,"[1.85611776e+04 9.06436200e+02 1.48392091e+03 1.10655843e+05
 3.13163581e+04 3.73920858e+03 2.93055457e+04 8.05939665e+03
 5.04347427e+03 4.51785887e+04 3.53872390e+03 8.74964131e+04
 1.00000000e+00]","[-0.12326964 -0.22279449 -0.12627932  0.07168143  0.23368007 -0.23934579
 -0.30959296  0.12145252  0.49507716  0.22094563 -0.07185529  0.62357233
 -0.06055751]",70368.61717785108,92688.49071687729,33.626638227986405,2.4548656141978765e-07,0.0012550263386699402,46931.14985335474,96914.69600210525
35,"[1.82166707e+04 2.01695086e+03 1.73373239e+03 1.42967531e+05
 1.70222270e+04 2.45247170e+04 2.97450719e+04 6.15836283e+03
 7.56609665e+04 2.62183792e+04 3.01482785e+03 1.23140344e+03
 1.00000000e+00]","[ 0.03122552  0.30448795  0.00439311  0.266254    0.09309919  0.59889736
 -0.23799975 -0.02849845  0.62962841  0.07659603 -0.01784024  0.02307968
  0.08631443]",97895.21465854594,90529.46016602448,31.107624601980206,2.4548656141978765e-07,0.0012550263386699402,46421.959316211345,99928.46444386616
36,"[1.46963703e+04 2.37421787e+03 1.06776457e+03 1.64257634e+05
 6.30937757e+04 3.45422066e+03 3.75979924e+04 9.37141803e+03
 9.48698295e+02 2.29752040e+04 8.71520143e+04 1.80304053e+03
 1.00000000e+00]","[-0.20112565  0.2797103  -0.02570509  0.36862872  0.46791005  0.19296922
 -0.02054325  0.00610725 -0.02914442  0.06299535  0.50124347  0.47785465
 -0.06098022]",133670.11894750196,95060.04504025375,29.879830054997,2.4548656141978765e-07,0.0012550263386699402,46124.46730859929,88107.1994163619
37,"[1.78767808e+04 5.04514219e+03 6.50461680e+04 1.71486142e+05
 1.49321552e+04 3.00605502e+03 5.82228021e+04 1.00249405e+04
 1.00828450e+03 1.39260325e+04 1.94388632e+04 1.18333668e+03
 1.00000000e+00]","[-0.19112134  0.37237282  0.59792917  0.32398224 -0.01093547 -0.23911814
  0.24849917 -0.2184034  -0.05563788 -0.25829312  0.34721767 -0.01046009
 -0.07139986]",107394.22085670357,88123.58839585005,36.559802585979924,2.4548656141978765e-07,0.0012550263386699402,45506.56677294512,92984.08143885808
38,"[1.58993482e+04 1.96257837e+03 1.13146703e+03 1.10799587e+05
 1.28172802e+04 3.42252347e+03 6.09413212e+04 1.39851230e+05
 1.24325146e+04 2.11092361e+04 1.88469120e+04 1.18333668e+03
 1.00000000e+00]","[-0.15742812  0.1797192  -0.22556952  0.23965215  0.07044635 -0.16338594
  0.12726552  0.46019741  0.60482954  0.01031346  0.44375286  0.00611518
 -0.10994399]",112714.24277658295,87980.3271332452,29.80238215799909,2.4548656141978765e-07,0.0012550263386699402,44939.92427416074,87527.15309766686
39,"[7.17410908e+04 2.53676786e+03 7.74366503e+04 1.29195317e+05
 7.33499299e+03 2.42455792e+03 2.70196945e+04 8.61101076e+03
 6.95924906e+02 1.92882130e+04 5.43225692e+03 1.31891510e+03
 1.00000000e+00]","[ 0.37010923 -0.12689475  0.66880759  0.31954077 -0.22388267  0.1092007
 -0.31074415  0.19867469  0.02288906 -0.230923    0.20140395  0.06346155
  0.03138332]",107980.33894347379,83948.99323200808,32.72042258098372,2.4548656141978765e-07,0.0012550263386699402,44662.31879002835,88739.53149017133
40,"[1.82449350e+04 1.90413164e+03 9.02453662e+04 9.69311439e+04
 9.81823484e+03 8.76595684e+03 7.72665235e+04 3.72204189e+04
 9.48698288e+02 2.00851653e+04 4.55651726e+03 1.35707798e+03
 1.00000000e+00]","[-0.34500906  0.0464493   0.60916666  0.076741   -0.0547986   0.40315064
  0.32173     0.34483625 -0.01881369 -0.22001914 -0.12710323 -0.18321321
 -0.12408772]",91631.84636675546,92884.80297646171,34.616898737003794,2.4548656141978765e-07,0.0012550263386699402,44479.177378014596,89196.12814075929
41,"[2.41855972e+04 1.95088832e+03 2.15925853e+04 7.96436385e+04
 1.10102333e+04 7.01705386e+03 3.14740985e+04 4.83578491e+03
 1.44686162e+03 4.19795878e+04 2.56006767e+03 7.57128039e+04
 1.00000000e+00]","[-0.19222317 -0.07717708  0.37910014 -0.40196778 -0.00220239  0.01800384
 -0.46394064 -0.35691728 -0.11716356  0.04687967 -0.2345086   0.47812036
  0.09654388]",-7455.9820154174395,87438.56269488712,35.7839126480103,2.4548656141978765e-07,0.0012550263386699402,44197.82072524594,86375.40220516897
42,"[1.35405909e+04 9.58530239e+04 1.49328275e+03 7.64265486e+04
 2.47413862e+04 4.33395836e+03 7.66763693e+04 1.86116531e+04
 9.48698288e+02 7.01110289e+04 1.26738139e+04 1.14559616e+03
 1.00000000e+00]","[-0.36832805  0.45785233  0.45353783 -0.22621323  0.13956476  0.27526092
  0.32428503  0.16577419 -0.07382295  0.37261418  0.11737067  0.10010378
 -0.04312926]",82540.53814522758,83817.32623168449,31.92971072002547,2.4548656141978765e-07,0.0012550263386699402,43908.686502358876,84070.01424520648
43,"[2.44258613e+04 1.07929820e+03 1.35544370e+04 8.87432951e+04
 7.01143401e+04 3.27491599e+03 2.81640015e+04 2.17923680e+04
 1.23494971e+03 5.02911574e+04 6.16865794e+03 5.57380876e+04
 1.00000000e+00]","[ 0.13237627  0.04028195  0.40797925 -0.12036461  0.3929767   0.03431435
 -0.31104942  0.19864896  0.35095015  0.25024078 -0.15752532  0.54050779
 -0.07313357]",63532.95309730803,84166.1607688789,32.885866886994336,2.4548656141978765e-07,0.0012550263386699402,43485.69297053166,93470.65809487719
44,"[5.69378434e+04 7.90654958e+03 1.82471393e+04 1.16088116e+05
 1.87188938e+04 2.68254282e+03 4.15360080e+04 3.23402462e+04
 6.88590562e+02 1.89725598e+04 9.20245825e+04 1.18333668e+03
 1.00000000e+00]","[ 0.30423958  0.36575467  0.50908027  0.23456236  0.16500588  0.13765367
  0.10297634  0.34316879 -0.09683411  0.02100474  0.40474054  0.3307499
 -0.043666  ]",113536.40135989987,83312.51104917235,33.70211215200834,2.4548656141978765e-07,0.0012550263386699402,43096.70357315604,87723.7901320065
45,"[9.11607006e+04 4.86580352e+04 1.57315752e+03 6.83527766e+04
 4.76651330e+04 3.74102549e+03 4.62997586e+04 8.36708734e+03
 1.52639431e+04 1.45417287e+04 6.40208287e+03 1.91289995e+03
 1.00000000e+00]","[ 1.84691937e-01  3.56887553e-01 -1.66662397e-01 -4.15056253e-01
  2.55409720e-01  6.77232465e-02 -4.79346406e-02 -9.66639341e-02
  4.46546990e-01 -5.60287707e-01 -2.28999859e-04  7.89823811e-03
 -2.08856273e-01]",13650.944357324504,81593.0958141261,31.192272443004185,2.4548656141978765e-07,0.0012550263386699402,42182.723397301284,78149.12155706165
46,"[1.59997661e+04 3.79369026e+03 1.16065363e+03 1.57859829e+05
 6.78138819e+03 1.96902071e+04 1.54102317e+05 1.09330159e+04
 5.54420924e+02 1.65108991e+04 1.46169685e+04 1.88476988e+03
 1.00000000e+00]","[-0.06080769  0.2723475  -0.30025653  0.26060758 -0.13012576  0.42640678
  0.33151624 -0.09995664 -0.28788836 -0.12864351  0.25636209  0.4699299
  0.24377177]",100709.02334320582,81685.76741639485,34.008505578007316,2.4548656141978765e-07,0.0012550263386699402,41809.31014318042,85674.77652003244
47,"[1.95202168e+04 1.03137920e+03 1.25411556e+03 9.60521171e+04
 6.80705476e+03 3.77374337e+03 3.66426038e+04 8.63252994e+03
 8.51591920e+04 7.38780609e+04 1.55343339e+04 1.18333668e+03
 1.00000000e+00]","[ 0.09033699 -0.11734213  0.14739061  0.09021676 -0.18828964 -0.33459233
 -0.15247114  0.0227709   0.65846299  0.44687676  0.23017949  0.02888377
 -0.29991132]",95256.1260064252,75632.73085590772,31.90723132598214,2.4548656141978765e-07,0.0012550263386699402,41142.466844837356,84390.92968708489
48,"[1.60147562e+04 9.36945073e+04 7.11965976e+03 1.15841411e+05
 9.14789239e+03 2.19759288e+04 2.09638581e+04 2.31622363e+04
 1.18344166e+03 2.32999215e+04 8.04346873e+02 2.86488007e+03
 1.00000000e+00]","[-0.21561931  0.31934006  0.01098233 -0.06472509 -0.17798468  0.23768559
 -0.64860704  0.09777832 -0.00072167 -0.31247777 -0.35613667  0.26558882
  0.18379874]",4503.3437306679325,81298.57912376717,29.82364415898337,2.4548656141978765e-07,0.0012550263386699402,40896.321829326575,82016.3786604199
49,"[1.38634258e+05 6.22501262e+03 1.04993370e+03 7.47538167e+04
 4.88305297e+04 2.64512173e+03 8.62405368e+04 1.33659781e+04
 9.48698288e+02 2.91380901e+04 5.09305603e+03 1.30129366e+03
 1.00000000e+00]","[ 0.51746064 -0.28078304 -0.15709857  0.0119806   0.42970765  0.21276366
  0.44195121 -0.18491115  0.02349521  0.2288351   0.19847171  0.26766028
 -0.07205035]",135957.94287120205,82561.98340300907,33.819030972983455,2.4548656141978765e-07,0.0012550263386699402,40680.85885455735,80305.40016131179
