iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
14,[1.         0.54524047 0.02423012 0.17723873 1.         0.19493104],[ 0.62159496  0.25612464 -0.21296878 -0.32754553  0.10360814 -0.6201963 ],0.6807430865547167,0.6577661034395389,0.1257939028980892,0.1562456550434367,0.22377991708195066,0.5876690479015823
15,"[1.00477826e-09 2.55230146e-01 5.13642968e-01 2.01061719e-01
 9.99999999e-01 3.49156451e-01]",[-0.20982304 -0.65341648  0.23425223 -0.51042675  0.08595052 -0.45411907],-0.22168494334605948,0.5955453521637097,0.12245900557854023,0.15259066886091613,0.21697160489649797,0.5770787193015241
16,[1.         0.38576861 0.02423013 0.64023607 0.04388324 1.        ],[ 0.2318395   0.3979291  -0.07942732  0.82671605 -0.26928981  0.16005545],1.0609551037243474,0.6342209757154056,0.13390603536250092,0.16510895273780127,0.21038227689338768,0.5843810845955804
17,"[4.43018813e-10 2.06785825e-01 2.58365244e-02 3.20445929e-01
 4.38832060e-02 1.00000000e+00]",[-0.19915133 -0.67625605 -0.36812272 -0.58202129 -0.16655508 -0.0318244 ],-0.3749909012357514,0.5831268154538644,0.15354041524986187,0.18641531051233504,0.20275154415067725,0.515470344701371
18,[1.         0.15489064 0.95441187 0.1605029  0.84977012 1.        ],[ 0.15838705 -0.7638711   0.43085194 -0.41100316 -0.15251453  0.11660535],0.3723166357208603,0.5274818087151631,0.16363163093613028,0.19729373853032883,0.19580640850074196,0.4762781832770264
19,[0.33819741 0.4493595  0.14435899 0.43561989 0.91655084 0.26695582],[ 0.1207905   0.43615813  0.41129639  0.66725891 -0.1154567  -0.40920205],0.37182761504903156,0.5233989706481115,0.1785666768144914,0.213313878704988,0.18617288939154217,0.4818845631248628
20,"[2.94196042e-09 1.95550517e-01 2.82791656e-02 5.17145258e-01
 9.99999953e-01 2.15116051e-01]",[-0.39993626 -0.63173243 -0.42455325  0.2053251  -0.15511433 -0.44102245],-0.2793440400789602,0.4704916885946661,0.20468124716055824,0.24112124044686828,0.1711044070773145,0.42640233902841584
21,[0.93896557 0.36680053 0.48200556 0.12517561 0.24945723 0.70755105],[ 0.13356905 -0.17980968  0.44894143 -0.40896328 -0.33137599 -0.68645347],-0.34370252035367743,0.5059252103759811,0.21729544814025514,0.2544694495238686,0.16661697339064346,0.41621197930864684
22,"[1.75301877e-09 8.69689593e-01 4.49146985e-01 6.01181348e-02
 4.39119265e-02 1.00000000e+00]",[-0.0561981   0.72356002  0.4716546  -0.39880242 -0.28210223  0.11054215],0.915294106205006,0.5263321866724249,0.2216676137691149,0.2590842717845084,0.16320180561871048,0.45896176491863305
23,"[5.59065287e-11 8.14856239e-01 1.17633837e-10 1.35470105e-01
 1.00000000e+00 2.80782080e-01]",[-0.1838317   0.56839419 -0.34770181 -0.46906789 -0.16535092 -0.52428217],0.08705491500769663,0.4876562228716955,0.23090701501515387,0.2688174002170045,0.15731588559016557,0.4165713556880128
24,[0.99999999 0.13873796 0.07925143 0.17361186 1.         1.        ],[ 0.15756034 -0.69444079 -0.25051578 -0.62897612  0.14702032  0.11376571],0.19294961659725932,0.46567895416784955,0.24015860432954428,0.27853834019981805,0.15098354134438607,0.3962582859879724
25,"[1.28498575e-10 1.49934169e-01 6.10194378e-02 7.77325393e-01
 4.38831974e-02 1.00000000e+00]",[-0.26961768 -0.57505023  0.17108422  0.60444504 -0.40357997  0.1977957 ],0.5741555793086303,0.4502056861259972,0.26749329706830266,0.3071226793434599,0.1471789885698579,0.39668707221226984
26,[0.99999999 0.21444876 0.10340437 0.34678064 1.         0.24508552],[ 0.19722621 -0.75201998  0.12504596 -0.02787655 -0.02094365 -0.61539868],-0.13254924141931312,0.43024737322136564,0.2772786005159735,0.31730845816023534,0.142795447508811,0.38592720599693986
27,[1.         0.15372251 0.51162461 0.39522138 0.0438832  1.        ],[ 0.17743119 -0.68798952  0.41068542  0.42833211 -0.3597311   0.11683841],0.552126743049658,0.429047864531806,0.29001659469257407,0.33053287057190495,0.13979880970725078,0.3920011659172542
28,"[1.00000000e+00 9.62841578e-01 3.74631249e-01 7.49162216e-04
 9.99999982e-01 1.00000000e+00]",[ 0.28927228  0.60907638  0.42847326 -0.59031801 -0.06202086  0.09714027],1.0709129811300675,0.4169398384510197,0.30424638701623,0.3452611467225422,0.13624339748469927,0.40376185903745343
29,"[4.58277126e-11 2.07239869e-01 3.61315542e-01 8.95503947e-02
 1.00000000e+00 1.00000000e+00]",[-0.4192919  -0.55860569 -0.11226808 -0.63368455  0.20355008  0.23782581],0.22829961086017872,0.3877618296973273,0.3145647615976655,0.35591240769665866,0.13129177965614822,0.3756007243931183
30,[0.06966397 0.22347288 0.16052959 0.4425139  0.04388322 0.6238907 ],[-0.1021312  -0.7612422   0.04625662 -0.06033107 -0.36678972 -0.51938937],-0.5366417475243571,0.363491858979345,0.3224340960994463,0.3640199382620887,0.130439822279196,0.3284997846656099
31,[0.33819738 0.48236649 0.95441187 0.07579298 0.54803758 1.        ],[ 0.08090375  0.38735719  0.76954813 -0.38529288 -0.16349842  0.27572148],1.1055911372798017,0.34281139476820444,0.32538679017169986,0.36705856856573055,0.1294063693764964,0.35670272703632233
32,[1.         0.07979046 0.04292216 0.84794191 1.         1.        ],[ 0.39731836 -0.62777435 -0.18401634  0.61912302 -0.06607115  0.16277826],0.9610170459563909,0.41066520704921505,0.3293251377411423,0.3711086534779599,0.127422418340876,0.36150498884185156
33,"[6.05555578e-11 4.46455220e-01 5.83737537e-02 1.76888009e-01
 9.99999999e-01 1.06913799e-01]",[-0.29693808 -0.34405796 -0.21973075 -0.79343913 -0.14579044 -0.30719667],-0.48541685218429753,0.3572941448808611,0.35150805843874455,0.39386066511613127,0.1233380339019511,0.30668865743463036
34,[0.20814584 0.11648142 1.         0.45721645 1.         1.        ],[ 0.04617718 -0.40259515  0.69498093  0.52939564  0.10667738  0.24727823],1.2537016614800207,0.3215314691064175,0.3658298198740656,0.40849697089733533,0.12046824407936944,0.31217322392072505
35,"[1.00000000e+00 1.26217855e-01 3.78534053e-10 4.40913299e-01
 4.38831982e-02 1.00000000e+00]",[ 0.16260829 -0.7591623  -0.49003937 -0.08571372 -0.31850289  0.21977633],0.23479553900013933,0.3214382851567483,0.36484146805662937,0.4074882146371825,0.11957209260672302,0.29027804784702904
36,[0.45928406 0.69632564 0.32919063 0.0933821  0.17698877 0.67222945],[ 0.14333129  0.58830698  0.30455767 -0.2335794  -0.30974797 -0.62457388],0.0792495422287412,0.3255285315183027,0.38264618458210703,0.4256314433822121,0.11653327012305861,0.30811677103117985
37,"[8.82210916e-11 4.76642814e-01 9.99999999e-01 4.80577186e-02
 1.00000000e+00 9.53990398e-01]",[-0.40719749  0.14992967  0.62458986 -0.53800859  0.14395334 -0.33380085],0.49570783121370854,0.32634640297264855,0.3930461720204718,0.4362010905749867,0.11478782893581792,0.3316709191398605
38,[0.33397057 0.16315518 0.51439219 0.19247005 0.04388321 1.        ],[-0.02887767 -0.73451758  0.02047257 -0.6461386  -0.15759104 -0.13000329],-0.380234932614284,0.3236406910106499,0.42530012745058066,0.46885314670960104,0.1105526438066016,0.2931273831984943
39,[0.25256945 0.1312861  0.04635445 0.64897995 1.         0.37680319],[ 0.05056367 -0.60682768 -0.08671477  0.6112243  -0.15580764 -0.47308864],-0.008313455663871538,0.3056198717772839,0.4262940599638229,0.4698563222371501,0.10895881760271478,0.29328144222715924
40,"[8.89685040e-10 9.37928952e-01 1.98225191e-10 7.48426858e-02
 4.38832023e-02 1.00000000e+00]",[-0.10732718  0.2510519  -0.48173735 -0.78518149 -0.23846044  0.14145525],0.3076945934590841,0.2885925314969816,0.4476850485736787,0.49140315643088944,0.10687579085547833,0.26647676587323055
41,[0.48184778 0.13486511 0.95441187 0.32943724 0.48314935 1.        ],[ 0.12470122 -0.58888987  0.50733664  0.35558469 -0.20008521 -0.46237788],0.02296833784143182,0.28991142833648464,0.45166926848959954,0.4954073686521384,0.1047588804480951,0.26587958271308276
42,[0.99999996 0.48427176 0.03411926 0.29835564 0.04388322 0.61092989],[ 0.19665598  0.09321337 -0.19933347  0.08112338 -0.51121102 -0.8031103 ],-0.25387858515791906,0.2801358918336237,0.4701145594078552,0.5139085763386231,0.10173973966362397,0.26778417618728056
43,"[1.05438128e-11 1.00000000e+00 5.82978247e-12 4.28725995e-01
 1.00000000e+00 1.00000000e+00]",[-0.29485101  0.61769156 -0.35516046  0.59318174  0.1703017  -0.1565689 ],0.8857367957260031,0.27895406078999296,0.47859947795006785,0.5223990760657427,0.10081143928677203,0.24434182132803572
44,[1.         0.45028665 0.95441187 0.06443312 1.         1.        ],[ 0.29104318  0.49623591  0.72441725 -0.20104252 -0.05883566 -0.31683387],0.817260674597194,0.2794849904271286,0.4980887857997452,0.5418533748413892,0.09908636591561372,0.27948069331151415
45,"[2.43409766e-10 5.91320664e-01 5.27791536e-01 1.30192994e-01
 2.26117198e-01 6.67145638e-01]",[-0.09373878  0.40328871  0.60975644 -0.06607481 -0.25415285 -0.62274296],0.07876618110767908,0.28741091818790093,0.5241264913037542,0.5677404782576683,0.09627448103221167,0.24636229772565893
46,"[9.99999995e-01 8.79359051e-01 1.33026068e-07 2.41125097e-01
 4.38834400e-02 1.00000000e+00]",[ 0.17558373  0.7030617  -0.12912701  0.42921475 -0.31391705  0.41884555],1.3023916226430037,0.290071173206615,0.516609495874806,0.5602791634050857,0.09617125707066661,0.2875979528742534
47,[1.         0.38500405 0.20495737 0.09223499 0.0438832  1.        ],[ 0.2089533  -0.35442952 -0.20911586 -0.83442451 -0.23345236  0.19032743],0.1327563222115366,0.29371853308161844,0.5336551817777397,0.5771843141656459,0.09398659672155064,0.2398941368037227
48,"[6.66307895e-10 1.12008456e-01 9.54411871e-01 1.91814841e-01
 9.99999999e-01 1.00000000e+00]",[-0.24388099 -0.76925757  0.28681086 -0.49928215  0.04409738  0.12360071],0.2595006997972877,0.2648824764518251,0.5311468532903989,0.5746998725494193,0.09295603459236332,0.25593730603598996
49,[0.57776979 0.48995352 0.0810214  0.18874305 0.0832977  0.56408669],[ 0.06746427 -0.20844819 -0.2514273  -0.76081695 -0.29989588 -0.469044  ],-0.5166831255074882,0.2587387880820904,0.5597750377288491,0.6029892674536912,0.09106158122271324,0.233665064522883
50,"[2.64481897e-10 3.63324280e-01 3.72351395e-02 4.14231911e-01
 5.22916218e-01 2.56709405e-01]",[-0.35385802 -0.16915531 -0.29186954  0.14794812 -0.38236525 -0.76999436],-0.4086509892601192,0.2583708736196678,0.5597750377288491,0.6029892674536912,0.0902014036319885,0.240995782135763
51,[0.18291036 0.09146944 0.60334639 0.71005484 1.         1.        ],[ 0.07200083 -0.55348746  0.39071114  0.72802692 -0.05575985 -0.05176827],0.6076875869451845,0.25540011909082505,0.5602779418139465,0.6034849173958232,0.08909737819673073,0.22438501863949548
52,"[1.00000000e+00 9.89962507e-01 1.29566749e-10 1.08432186e-01
 1.00000000e+00 7.53064466e-01]",[ 0.20924384  0.83504677 -0.17181074 -0.17515369  0.03634081 -0.44429215],0.7186767105376319,0.2578204792525426,0.5884773279871256,0.631204557013936,0.08726044319028944,0.2632348372854373
53,"[1.38475683e-09 4.32945444e-02 3.01349216e-09 4.83187317e-01
 9.99999996e-01 1.00000000e+00]",[-0.48743589 -0.47668865 -0.53079774 -0.16149342  0.20642883  0.42980804],0.5375672768828161,0.23725552362258662,0.6000804898634007,0.6425681380537922,0.0862908754246963,0.2506544929341941
54,[1.         0.25278067 0.29177806 0.10684271 1.         0.47030115],[ 0.13078882 -0.53396087 -0.10737042 -0.79348894 -0.02952068 -0.23612601],-0.2608640311119855,0.2354949128444616,0.6086648804941377,0.6509591661818741,0.08541867553694439,0.2157995804127577
55,[1.         0.62850592 0.52849698 0.04780213 0.0438832  1.        ],[ 0.22284906  0.32939784  0.3827412  -0.77531305 -0.30114892 -0.05952767],0.5223504687245781,0.24060798885905454,0.6106857543850286,0.6529325084805042,0.0851889716333022,0.24077403655654697
56,"[2.47319532e-10 3.65980986e-01 2.58402373e-02 8.00685624e-01
 1.19249135e-01 1.00000000e+00]",[-0.19587809  0.38625769 -0.10955082  0.87335197 -0.1939196  -0.00932231],0.8053654706173792,0.23594999712589593,0.6177618948945429,0.6598361246694943,0.08423643927193834,0.2294070340197618
57,"[1.13684905e-10 2.10460405e-01 5.51850331e-01 4.95241146e-01
 4.38831971e-02 9.13642244e-01]",[-0.19496133 -0.20831629  0.43348548  0.61045803 -0.33593974 -0.49514667],0.030571677348187665,0.22416765351995,0.6218075726862599,0.6637788793027208,0.08296900423873128,0.2259786025859391
58,[0.24220846 0.255471   0.95441187 0.19387642 1.         0.71385064],[ 0.02414695 -0.01550678  0.78463439 -0.05526135 -0.09085291 -0.61009612],0.21366714719964985,0.24546783563902747,0.6339542062736688,0.6755975431127792,0.0822558699482889,0.206026134272081
59,[0.27538278 0.16021608 0.02423012 0.30214906 1.         0.34788288],[-0.05736112 -0.75973093 -0.38978142 -0.4576966  -0.07724803 -0.22833228],-0.44193534722077804,0.24519432943163905,0.6334478061347544,0.6751053891895786,0.0814066383215596,0.20048640135944013
60,[1.         0.16499143 0.05280181 0.71084435 0.16727537 1.        ],[ 0.3381494  -0.38493765  0.20773905  0.78038507 -0.28056872  0.08125768],0.8746647515355351,0.21691163814950676,0.6359800617379112,0.6775659039005537,0.08135963633806571,0.20051553884835727
61,[0.25457978 0.58027554 0.30175684 0.1002924  1.         0.1800307 ],[ 0.01966976  0.26064555  0.36795659 -0.61308381 -0.0241457  -0.64794303],0.06500419166573478,0.2367556657375553,0.656768988734421,0.6977176938445668,0.08040523655996105,0.21184861501580338
62,[0.24220847 0.20667058 0.24444358 0.38468407 0.99999999 0.1726932 ],[ 0.02934962 -0.60959636  0.35163154  0.14962408 -0.20582708 -0.66267186],-0.2956308398407039,0.21255214414095547,0.657276589474011,0.6982086471855418,0.0796390373756359,0.19895012094862363
63,"[6.04901569e-11 3.85051374e-01 1.00000000e+00 3.04285580e-01
 8.76732099e-01 1.00000000e+00]",[-0.1222809   0.53489068  0.63337476  0.53889909 -0.08561364  0.00581638],0.9340705238660232,0.22495446340267855,0.659307260914558,0.7001721920718283,0.07987798331894533,0.20468596601478328
64,[0.99999998 0.16407876 0.14360624 0.42248081 0.3357229  0.65076753],[ 0.12632241 -0.79370636  0.12888701  0.20004708 -0.26429017 -0.47706696],-0.3000708629643181,0.20490689526249545,0.6643858306008802,0.7050791632355031,0.07921157224101831,0.20270632471666095
65,[0.99999999 0.81530372 0.45398447 0.10773287 0.39847131 1.        ],[ 0.13938305  0.73685507  0.56968449  0.25553646 -0.15214315 -0.1569399 ],0.8087367371107081,0.22324457207084591,0.6770942739175763,0.7173345722649421,0.07827658387185422,0.21232293981477418
66,"[8.57322221e-11 5.31893269e-01 7.23344430e-01 5.34903743e-02
 4.38831985e-02 1.00000000e+00]",[-0.23995704 -0.04869791  0.34082523 -0.87186319 -0.21570275  0.13120292],0.29573284740363576,0.21991578613906182,0.6857460557467849,0.7256582102298534,0.07741484097439628,0.19236999466660223
67,"[8.10091693e-10 5.66789029e-01 5.72427256e-10 6.01060353e-05
 1.00000000e+00 1.00000000e+00]",[-0.13066903 -0.18658308 -0.55454817 -0.76379948  0.13558569  0.19701667],0.2268032115930319,0.22115511105305935,0.6862552423828752,0.7261475777047242,0.07675261948389044,0.19965425989342123
68,"[3.36376577e-10 5.76182261e-01 5.75203855e-02 2.53314244e-01
 9.99999999e-01 3.74087962e-02]",[-0.37293489  0.41482579 -0.00633832  0.18551873 -0.20314518 -0.78301584],0.05320835717549178,0.2012912743666584,0.6872737025998614,0.7271262257115367,0.07682651313702096,0.18006122130964214
69,"[2.27979999e-10 1.13446701e-01 7.79216899e-01 3.84866306e-01
 2.84776377e-01 1.00000000e+00]",[-0.29723844 -0.86363477  0.24882828  0.12821134 -0.19084216  0.22585371],0.31676528300360157,0.22207287342600895,0.7071573577138928,0.7461861815043657,0.07480046890025636,0.18907958643696549
70,"[9.99999993e-01 2.81116879e-01 1.26348075e-09 8.46203033e-01
 9.99999996e-01 1.00000000e+00]",[ 0.18045159  0.45497416 -0.10608376  0.83297148  0.06304856 -0.22663929],0.8496247627923272,0.20422500072001182,0.7168611293019829,0.7554549387274366,0.07422415108144337,0.19545200486269104
71,[1.         0.05466257 0.83948393 0.29594177 1.         0.97598549],[ 0.1019996  -0.92350903  0.21896629  0.09609088  0.06724131 -0.27390886],0.06368444677218293,0.18064490133443534,0.7265764527693147,0.7647121443919122,0.07285461905772564,0.19461579320263028
72,[0.99999999 0.36171225 0.02839527 0.30497593 1.         0.15986144],[ 0.25296353 -0.13553153 -0.31969251  0.14515829 -0.01259215 -0.8911834 ],0.08407413387141571,0.20659845698490312,0.7347670462773834,0.7724984177988802,0.07249879600991913,0.19119064443549308
73,[0.98121533 0.28886513 0.95441187 0.04497039 1.         0.99999998],[ 0.04012057 -0.29483478  0.36574021 -0.81865895  0.20552986 -0.2554445 ],0.21653618025201582,0.19266631634240428,0.7537418767582957,0.7904700931936199,0.07037775618864027,0.189896229695089
74,[0.33397057 0.26646571 0.87533569 0.2503589  0.04388321 1.        ],[ 0.14208769 -0.12397386  0.88029639  0.04759785 -0.43172286  0.02948975],0.8074340867799387,0.21468297669591452,0.7701934140055093,0.8059722923029693,0.06983742725610964,0.20708869496551907
75,[1.         0.17227208 1.         0.30582876 1.         1.        ],[ 0.35054326  0.07796055  0.73109709  0.55681369  0.10690783 -0.12275116],1.2495170960573578,0.186559603949622,0.7701934140055093,0.8059722923029693,0.0693228008034845,0.1920509542273676
76,"[9.65767848e-10 3.93221921e-01 3.95210457e-02 4.89773286e-01
 4.38832023e-02 5.65226385e-01]",[-0.1090229   0.08483212 -0.21287336  0.63643173 -0.4392003  -0.58108537],-0.01106616652861625,0.193892232607593,0.7753427992955876,0.8108084499763167,0.06719223880536711,0.18325687697472892
77,[1.         0.94754967 0.05778566 0.07041079 0.30436545 1.        ],[ 0.29355225  0.64393784 -0.06500586 -0.66629706 -0.22560632 -0.00976688],0.7746107778829852,0.19358247089802216,0.7872022210569881,0.8219157777756545,0.06743935906938464,0.18566128594102838
78,"[6.01239760e-10 3.72616464e-01 4.20280067e-01 1.53139423e-01
 4.38832042e-02 7.30808496e-01]",[-0.25892452 -0.4887465   0.00136873 -0.71205284 -0.27925919 -0.3302698 ],-0.5442018651022524,0.194202899127356,0.79598275070908,0.8301106724705783,0.06662467689258954,0.18575349859312373
79,[1.         0.52997131 0.35133869 0.12099893 1.         0.34680112],[ 0.26010747  0.46379518  0.56400458 -0.04349216 -0.11997046 -0.61875075],0.36424582624372204,0.19593307119321535,0.7913326127003963,0.8257738210321157,0.06671020715129859,0.18380020037347308
80,"[1.02368484e-09 7.05449245e-02 1.41060394e-01 4.00158336e-01
 9.99999991e-01 5.19960487e-01]",[-0.26960259 -0.91162258 -0.00787564 -0.23059263 -0.06503402 -0.19696269],-0.32514168341524896,0.1874561591514562,0.7985677734699778,0.8325184217144425,0.0662875571129079,0.16725562526413684
81,"[2.50469404e-10 3.54671167e-01 7.76565260e-04 6.95268097e-01
 9.99999999e-01 4.77715722e-01]",[-0.3521506   0.35537869 -0.1651819   0.75846066 -0.01535627 -0.38329165],0.45478708628388353,0.1921589622172279,0.799602110502053,0.8334811935030038,0.06607120126726017,0.2031939830921452
82,"[1.82924958e-10 3.87261850e-01 3.17764720e-01 3.01972938e-01
 6.41850779e-02 5.63010581e-01]",[-0.15352534 -0.09272224  0.44623103  0.10453141 -0.40801799 -0.76896354],-0.32166892403367087,0.19216594161426148,0.8037413625068813,0.8373303768923073,0.0654728625879931,0.17588325218007128
83,"[3.31599439e-10 2.32950404e-01 9.99999989e-01 1.80171689e-01
 8.57783671e-01 8.85393981e-01]",[-0.20312907 -0.40639752  0.57690588 -0.55111904 -0.14385022 -0.36923457],-0.06737108143380216,0.1844873502400624,0.7985677734699778,0.8325184217144425,0.06575392852277047,0.1809439319907069
84,"[1.31561412e-09 2.51929226e-01 2.78299615e-10 1.69036692e-01
 9.99999999e-01 1.00000000e+00]",[-0.10040791 -0.57389869 -0.42975292 -0.61406674  0.00443985  0.31428219],0.07034037513270966,0.18553648063701736,0.8198110814513675,0.852215847000584,0.06485194721079529,0.17246166316232436
85,"[1.23572645e-02 7.77704126e-01 1.09088019e-08 4.96527326e-01
 5.62235581e-02 1.00000000e+00]",[ 0.01310268  0.63855804 -0.12362034  0.72241542 -0.15408601  0.17653166],1.023338522583999,0.19540067030817965,0.8156593094038798,0.8483791828471826,0.0644165248353625,0.17997573621453278
86,"[7.14315453e-11 1.96565611e-01 8.21968102e-01 5.88673371e-01
 1.00000000e+00 1.00000000e+00]",[-0.41029759  0.23753796  0.43325547  0.7108782   0.18846983  0.21599214],1.225751011931788,0.1790310833549904,0.8166969336124021,0.8493386676666898,0.0645566067361566,0.16836882867223912
87,"[1.70856737e-10 5.22986208e-02 6.74069873e-02 9.09767244e-01
 9.99999999e-01 1.00000000e+00]",[-0.36335383 -0.79103027  0.16431341  0.40770682  0.03255932 -0.21900057],0.15418314114261147,0.19072216861836552,0.8141032663686999,0.8469395623671478,0.06333789031095073,0.17650829384795702
88,"[1.41787105e-11 5.75914838e-01 1.74664100e-02 9.23846890e-02
 4.38831962e-02 1.00000000e+00]",[-0.09824804 -0.32760104 -0.26041278 -0.8772408  -0.21175163  0.02863368],-0.25492104887964273,0.19287044601253994,0.8322875818974989,0.8637046567193273,0.062379813373416144,0.15765064829833186
89,"[1.08806622e-08 8.94448028e-01 2.85585974e-09 2.07460204e-01
 9.95490581e-01 4.07840158e-01]","[-4.73516615e-04  7.39510843e-01 -4.46565884e-02  5.04005920e-01
 -1.05360707e-01 -4.31284630e-01]",0.4852344029484834,0.18447501085098295,0.8442762881022081,0.8746827087234359,0.06225793276999308,0.17208761139083995
90,"[2.70862098e-10 6.62235499e-01 2.22695277e-01 1.28612839e-01
 2.02034654e-01 5.53011882e-01]",[-0.32226583  0.15260979  0.02425968 -0.74473183 -0.27573752 -0.49153818],-0.31685092271891346,0.17399323664473026,0.8437543449565633,0.8742060971019108,0.06112077445842717,0.18828761597570165
91,[1.         0.27558794 0.68144133 0.13847554 0.0438832  1.        ],[ 0.17926939 -0.50698964  0.30117019 -0.66006244 -0.40669485  0.13797601],0.27350540639468734,0.17472032467050286,0.8421889051204763,0.8727758726728359,0.0611948178953564,0.17094364943216078
92,"[1.15471336e-11 1.00000000e+00 4.89456247e-01 1.31913003e-11
 1.00000000e+00 1.00000000e+00]",[-0.23378195  0.60634813  0.28846124 -0.62435873  0.227791    0.22970742],1.2050356983542516,0.2153997324734096,0.8578706812777567,0.8870507418729044,0.06039174914314375,0.1782488002421061
93,[0.39824966 0.32931824 0.04223575 0.42545656 0.35405344 0.35709339],[ 0.1583069  -0.1346923  -0.1548115   0.45088605 -0.3851129  -0.76237795],-0.2046077889344121,0.17984927215900548,0.8699380916121262,0.8979500979358932,0.058776501837850534,0.1598132485293695
94,[0.2396603  0.22882035 0.03252822 0.81359374 0.0438832  1.        ],[ 0.10305256 -0.0165569  -0.10724744  0.93917896 -0.28999258  0.10701029],0.8758150959510348,0.171448482733498,0.8620633540003357,0.890846509072815,0.0587568191892529,0.16637103055446356
95,"[4.11362754e-09 9.74801294e-01 9.08027734e-02 2.55447417e-01
 4.38832144e-02 1.00000000e+00]",[-0.012015    0.73133696  0.33761345  0.50622306 -0.22461356  0.21048994],1.073511001271996,0.1730091981034223,0.8678363839212511,0.8960575850100888,0.05824137208414912,0.15441935470742837
