node,year_construction,capacity_existing
AT,2009,0.4293511704113965
AT,2010,0.4293511704113965
AT,2011,0.4293511704113965
AT,2012,0.4293511704113965
AT,2013,0.4293511704113965
AT,2014,0.4462127814931031
AT,2015,0.4349303799604906
AT,2016,0.5005170877709523
AT,2017,0.4894826511071885
AT,2018,0.5318846436803035
AT,2019,0.5706911456551136
AT,2020,0.4305909947556397
AT,2021,0.4560073938126239
BE,2009,0.5335094788917504
BE,2010,0.5335094788917504
BE,2011,0.5335094788917504
BE,2012,0.5335094788917504
BE,2013,0.5335094788917504
BE,2014,0.5698533560564284
BE,2015,0.5600684660505535
BE,2016,0.6007611832178428
BE,2017,0.6777977775498102
BE,2018,0.7422537990170813
BE,2019,0.8357538590732193
BE,2020,0.6695660446877251
BE,2021,0.6239032246603088
BG,2009,0.4074104833306697
BG,2010,0.4074104833306697
BG,2011,0.4074104833306697
BG,2012,0.4074104833306697
BG,2013,0.4074104833306697
BG,2014,0.4074104833306697
BG,2015,0.4074104833306697
BG,2016,0.4074104833306697
BG,2017,0.4145559109515108
BG,2018,0.4676419975131271
BG,2019,0.3184761497221218
BG,2020,0.2007178877447572
BG,2021,0.043881806914431
CH,2009,0.2096956337340377
CH,2010,0.2096956337340377
CH,2011,0.2096956337340377
CH,2012,0.2096956337340377
CH,2013,0.2096956337340377
CH,2014,0.2376550515652427
CH,2015,0.2236753426496402
CH,2016,0.216685488191839
CH,2017,0.222696763025548
CH,2018,0.2313641825532216
CH,2019,0.2235355455604842
CH,2020,0.1992108520473358
CH,2021,0.1960654175413252
CZ,2009,0.6160252316199971
CZ,2010,0.6160252316199971
CZ,2011,0.6160252316199971
CZ,2012,0.6160252316199971
CZ,2013,0.6160252316199971
CZ,2014,0.672285838566842
CZ,2015,0.791839628328887
CZ,2016,0.8732470217140942
CZ,2017,0.7866539915774734
CZ,2018,0.7757854652354691
CZ,2019,0.7881457500950034
CZ,2020,0.595993045813166
CZ,2021,0.55820183003574
DE,2009,5.830376881269944
DE,2010,5.830376881269944
DE,2011,5.830376881269944
DE,2012,5.830376881269944
DE,2013,5.830376881269944
DE,2014,5.228753275573837
DE,2015,5.3564359832575414
DE,2016,5.58239491260807
DE,2017,5.415630857707118
DE,2018,5.5351663138536775
DE,2019,5.817392199132619
DE,2020,4.391368578521573
DE,2021,4.342103166882894
DK,2009,0.2553622019949143
DK,2010,0.2553622019949143
DK,2011,0.2553622019949143
DK,2012,0.2553622019949143
DK,2013,0.2553622019949143
DK,2014,0.2233790915580512
DK,2015,0.28169014555689
DK,2016,0.3005407018065145
DK,2017,0.2884135106192561
DK,2018,0.2908640829317073
DK,2019,0.2875966531817723
DK,2020,0.2199231562456201
DK,2021,0.256430400182393
EE,2009,0.0722477445459957
EE,2010,0.0722477445459957
EE,2011,0.0722477445459957
EE,2012,0.0722477445459957
EE,2013,0.0722477445459957
EE,2014,0.0830511455996025
EE,2015,0.0735981696776965
EE,2016,0.0844015707313033
EE,2017,0.1124228922140961
EE,2018,0.1083716168189935
EE,2019,0.1083716168189935
EE,2020,0.0756238073752478
EE,2021,0.0800126890532756
EL,2009,0.4677785476775724
EL,2010,0.4677785476775724
EL,2011,0.4677785476775724
EL,2012,0.4677785476775724
EL,2013,0.4677785476775724
EL,2014,0.4441530201723246
EL,2015,0.495008558620084
EL,2016,0.5399224356375738
EL,2017,0.553719041532128
EL,2018,0.5908194935112173
EL,2019,0.5482526576816865
EL,2020,0.4439906465349572
EL,2021,0.465619298316043
ES,2009,3.1890666018108353
ES,2010,3.1890666018108353
ES,2011,3.1890666018108353
ES,2012,3.1890666018108353
ES,2013,3.1890666018108353
ES,2014,3.1890666018108353
ES,2015,4.866641806558318
ES,2016,5.6912672237807005
ES,2017,6.106476742991034
ES,2018,6.891190547514127
ES,2019,5.5142399093886985
ES,2020,3.666718482824892
ES,2021,3.722723487741634
FI,2009,0.513389984773563
FI,2010,0.513389984773563
FI,2011,0.513389984773563
FI,2012,0.513389984773563
FI,2013,0.513389984773563
FI,2014,0.3719231792946399
FI,2015,0.3960183614190541
FI,2016,0.4853035761622825
FI,2017,0.5082161726609588
FI,2018,0.5629107578513469
FI,2019,0.561875995428826
FI,2020,0.4773211231885502
FI,2021,0.4873731010073242
FR,2009,2.7977173538263935
FR,2010,2.7977173538263935
FR,2011,2.7977173538263935
FR,2012,2.7977173538263935
FR,2013,2.7977173538263935
FR,2014,2.5192793438197705
FR,2015,2.5169042164378244
FR,2016,3.0977142123768364
FR,2017,3.4662243607911147
FR,2018,3.655138338708994
FR,2019,3.750508838199452
FR,2020,3.109589849286569
FR,2021,3.164583183283939
HR,2009,0.3544860490411671
HR,2010,0.3544860490411671
HR,2011,0.3544860490411671
HR,2012,0.3544860490411671
HR,2013,0.3544860490411671
HR,2014,0.2203245522772379
HR,2015,0.0861630555133087
HR,2016,0.1107476229831387
HR,2017,0.1215765396067543
HR,2018,0.1451074827564487
HR,2019,0.1589802029715669
HR,2020,0.1314103665946863
HR,2021,0.0318428683418749
HU,2009,0.7471398056536112
HU,2010,0.7471398056536112
HU,2011,0.7471398056536112
HU,2012,0.7471398056536112
HU,2013,0.7471398056536112
HU,2014,0.9179664311210146
HU,2015,1.18490570149046
HU,2016,0.3376636694483068
HU,2017,0.5005111319427105
HU,2018,0.5534637589453449
HU,2019,0.5636190572746174
HU,2020,0.2770945686987179
HU,2021,0.3456428324213065
IE,2009,0.1139837084661947
IE,2010,0.1139837084661947
IE,2011,0.1139837084661947
IE,2012,0.1139837084661947
IE,2013,0.1139837084661947
IE,2014,0.1636778252670053
IE,2015,0.2276199056260902
IE,2016,0.3287456957592081
IE,2017,0.3280506731466094
IE,2018,0.3409085914796862
IE,2019,0.359326690713553
