iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
46,"[4.23022710e-10 5.46141508e-01 4.92063788e-01 7.70465460e-02
 2.24540381e-01 3.45579630e-04 6.59698647e-01 4.84551371e-02
 1.00000000e+00]","[-0.08531569  0.13017544  0.43414031 -0.52411785  0.45356899  0.09356358
  0.49232169  0.23529263 -0.01939125]",0.6630081882237798,0.4747465591154299,0.031171244382336833,0.048161242682445024,0.2240515954509887,0.4811713166583238
47,"[3.33970570e-01 2.47017229e-01 5.69170234e-01 2.70152574e-01
 6.68997525e-01 2.33452259e-02 1.41503894e-08 6.52677030e-02
 1.00000000e+00]","[ 0.09908839 -0.24841634  0.43805955  0.20167642  0.66577561  0.10548235
 -0.07356904  0.47577965  0.09868581]",0.8531469573707708,0.46218131159574494,0.03656357951259832,0.05475167031814423,0.22150768158065265,0.44179837649843823
48,"[1.00000000e+00 8.43804808e-01 6.21097445e-11 3.90118345e-02
 1.42566784e-01 4.82852002e-01 5.73234062e-09 7.59312775e-02
 1.00000000e+00]","[ 0.19835988  0.49165584 -0.10271516 -0.49702433 -0.33379832  0.4450786
 -0.09404301  0.34249518  0.16025291]",0.9474091513383268,0.45791606610879254,0.031618694045711056,0.04871235792617862,0.22118446766189817,0.4574595767072956
49,"[0.09515353 0.22233027 0.1550987  0.2799559  0.05205896 0.25969021
 0.01895742 0.76780726 1.        ]","[-0.07753785 -0.5437841   0.07545116 -0.21307762 -0.14878625  0.43808384
  0.36445762  0.50304162 -0.21738619]",0.10555479614959465,0.4540340945548782,0.03476079285480627,0.0525602063107745,0.2166089956309612,0.47025058878598086
50,"[3.38197384e-01 2.08547595e-01 4.48776371e-01 4.03998734e-01
 1.27690179e-01 6.68393843e-01 1.06863890e-07 2.60074550e-02
 1.00000000e+00]","[ 1.22516927e-01 -9.17363275e-05  4.03615483e-01  4.80952210e-01
  4.11030082e-01  5.31208218e-01  2.23402178e-01  2.99363227e-01
  1.06927245e-02]",0.8428721792233438,0.4869650723981158,0.03431089804230022,0.05201153794214994,0.21586438164635285,0.4665279276163031
51,"[1.00000000e+00 1.21663242e-01 2.42301173e-02 8.75111637e-01
 8.46156044e-02 1.53573379e-02 8.93116918e-08 4.90963770e-02
 1.00000000e+00]","[ 0.4469888  -0.26766125 -0.23777944  0.6561148  -0.1809716  -0.10098388
 -0.40636589 -0.17177118  0.06281504]",1.020354344021839,0.4462184726578948,0.03206651175839469,0.0492631048458944,0.21263118034373973,0.44974776055103605
52,"[1.76985518e-10 7.26202144e-01 3.38309273e-01 3.46438629e-02
 1.24207946e-01 3.45576459e-04 7.31553264e-01 4.87183842e-02
 1.00000000e+00]","[-0.16370568  0.44006308  0.38142405 -0.31301429 -0.42439979 -0.15268227
  0.39021896  0.40868595  0.11558797]",0.8059678754882478,0.42311258323381074,0.03566155514108609,0.05365656975492837,0.21012454663052307,0.4546086242565016
53,"[7.43815304e-10 3.57636241e-01 3.28923599e-01 2.17763779e-01
 2.14764625e-01 1.01169000e-01 1.46298125e-07 5.02594919e-02
 2.19631796e-01]","[-0.15501806 -0.23107067  0.37949881 -0.02641989  0.57028125  0.25018355
 -0.0544016  -0.04121058 -0.62079629]",0.045802797752572816,0.4800043822501303,0.037918896087541135,0.056392039765478914,0.2096768260295311,0.4652201515755575
54,"[0.99999996 0.18121588 0.74300195 0.23165301 0.07846651 0.01784029
 0.07266461 0.06212352 0.72148355]","[ 0.09306288 -0.4696823   0.35394621 -0.21123404 -0.31834424 -0.38841389
  0.28519647 -0.28579416 -0.43083217]",-0.11777924072326115,0.4579896588903477,0.04382084801939801,0.06347137804172286,0.20751777112532815,0.4246367445530349
55,"[9.99999997e-01 1.57609313e-01 2.85898718e-01 1.20434598e-01
 6.49954935e-02 1.33694949e-01 9.27913183e-07 1.04467336e-01
 1.00000000e+00]","[-0.00752336 -0.45123611 -0.15901877 -0.50486783 -0.14798135 -0.39986311
 -0.39933754 -0.383917    0.1658287 ]",-0.12226544329565467,0.4192861852996214,0.041091312213344805,0.06020955202418361,0.20654064961891247,0.41159489470432553
