node,year_construction,capacity_existing
AT,1999,0.0127597453411881
AT,2000,0.0127597453411881
AT,2001,0.0127597453411881
AT,2002,0.0127597453411881
AT,2003,0.0127597453411881
AT,2004,0.0127597453411881
AT,2005,0.0127597453411881
AT,2006,0.0127597453411881
AT,2007,0.0127597453411881
AT,2008,0.0127597453411881
AT,2009,0.0127597453411881
AT,2010,0.0127597453411881
AT,2011,0.0127597453411881
AT,2012,0.0127597453411881
AT,2013,0.0127597453411881
AT,2014,0.0127597453411881
AT,2015,0.0127597453411881
AT,2016,0.0127597453411881
AT,2017,0.0127597453411881
AT,2018,0.0127597453411881
AT,2019,0.0127597453411881
AT,2020,0.0127597453411881
AT,2021,0.0127597453411881
BE,1999,0.0244063659376004
BE,2000,0.0244063659376004
BE,2001,0.0244063659376004
BE,2002,0.0244063659376004
BE,2003,0.0244063659376004
BE,2004,0.0244063659376004
BE,2005,0.0244063659376004
BE,2006,0.0244063659376004
BE,2007,0.0244063659376004
BE,2008,0.0244063659376004
BE,2009,0.0244063659376004
BE,2010,0.0244063659376004
BE,2011,0.0244063659376004
BE,2012,0.0244063659376004
BE,2013,0.0244063659376004
BE,2014,0.0244063659376004
BE,2015,0.0244063659376004
BE,2016,0.0244063659376004
BE,2017,0.0244063659376004
BE,2018,0.0244063659376004
BE,2019,0.0244063659376004
BE,2020,0.0244063659376004
BE,2021,0.0244063659376004
CZ,1999,0.0149831841223448
CZ,2000,0.0149831841223448
CZ,2001,0.0149831841223448
CZ,2002,0.0149831841223448
CZ,2003,0.0149831841223448
CZ,2004,0.0149831841223448
CZ,2005,0.0149831841223448
CZ,2006,0.0149831841223448
CZ,2007,0.0149831841223448
CZ,2008,0.0149831841223448
CZ,2009,0.0149831841223448
CZ,2010,0.0149831841223448
CZ,2011,0.0149831841223448
CZ,2012,0.0149831841223448
CZ,2013,0.0149831841223448
CZ,2014,0.0149831841223448
CZ,2015,0.0149831841223448
CZ,2016,0.0149831841223448
CZ,2017,0.0149831841223448
CZ,2018,0.0149831841223448
CZ,2019,0.0149831841223448
CZ,2020,0.0149831841223448
CZ,2021,0.0149831841223448
DE,1999,0.1014671842211032
DE,2000,0.1014671842211032
DE,2001,0.1014671842211032
DE,2002,0.1014671842211032
DE,2003,0.1014671842211032
DE,2004,0.1014671842211032
DE,2005,0.1014671842211032
DE,2006,0.1014671842211032
DE,2007,0.1014671842211032
DE,2008,0.1014671842211032
DE,2009,0.1014671842211032
DE,2010,0.1014671842211032
DE,2011,0.1014671842211032
DE,2012,0.1014671842211032
DE,2013,0.1014671842211032
DE,2014,0.1014671842211032
DE,2015,0.1014671842211032
DE,2016,0.1014671842211032
DE,2017,0.1014671842211032
DE,2018,0.1014671842211032
DE,2019,0.1014671842211032
DE,2020,0.1014671842211032
DE,2021,0.1014671842211032
ES,1999,0.030237601434152
ES,2000,0.030237601434152
ES,2001,0.030237601434152
ES,2002,0.030237601434152
ES,2003,0.030237601434152
ES,2004,0.030237601434152
ES,2005,0.030237601434152
ES,2006,0.030237601434152
ES,2007,0.030237601434152
ES,2008,0.030237601434152
ES,2009,0.030237601434152
ES,2010,0.030237601434152
ES,2011,0.030237601434152
ES,2012,0.030237601434152
ES,2013,0.030237601434152
ES,2014,0.030237601434152
ES,2015,0.030237601434152
ES,2016,0.030237601434152
ES,2017,0.030237601434152
ES,2018,0.030237601434152
ES,2019,0.030237601434152
ES,2020,0.030237601434152
ES,2021,0.030237601434152
FI,1999,0.0105746566706299
FI,2000,0.0105746566706299
FI,2001,0.0105746566706299
FI,2002,0.0105746566706299
FI,2003,0.0105746566706299
FI,2004,0.0105746566706299
FI,2005,0.0105746566706299
FI,2006,0.0105746566706299
FI,2007,0.0105746566706299
FI,2008,0.0105746566706299
FI,2009,0.0105746566706299
FI,2010,0.0105746566706299
FI,2011,0.0105746566706299
FI,2012,0.0105746566706299
FI,2013,0.0105746566706299
FI,2014,0.0105746566706299
FI,2015,0.0105746566706299
FI,2016,0.0105746566706299
FI,2017,0.0105746566706299
FI,2018,0.0105746566706299
FI,2019,0.0105746566706299
FI,2020,0.0105746566706299
FI,2021,0.0105746566706299
FR,1999,0.0583677469586059
FR,2000,0.0583677469586059
FR,2001,0.0583677469586059
FR,2002,0.0583677469586059
FR,2003,0.0583677469586059
FR,2004,0.0583677469586059
FR,2005,0.0583677469586059
FR,2006,0.0583677469586059
FR,2007,0.0583677469586059
FR,2008,0.0583677469586059
FR,2009,0.0583677469586059
FR,2010,0.0583677469586059
FR,2011,0.0583677469586059
FR,2012,0.0583677469586059
FR,2013,0.0583677469586059
FR,2014,0.0583677469586059
FR,2015,0.0583677469586059
FR,2016,0.0583677469586059
FR,2017,0.0583677469586059
FR,2018,0.0583677469586059
FR,2019,0.0583677469586059
FR,2020,0.0583677469586059
FR,2021,0.0583677469586059
HU,1999,0.0077535124110758
HU,2000,0.0077535124110758
HU,2001,0.0077535124110758
HU,2002,0.0077535124110758
HU,2003,0.0077535124110758
HU,2004,0.0077535124110758
HU,2005,0.0077535124110758
HU,2006,0.0077535124110758
HU,2007,0.0077535124110758
HU,2008,0.0077535124110758
HU,2009,0.0077535124110758
HU,2010,0.0077535124110758
HU,2011,0.0077535124110758
HU,2012,0.0077535124110758
HU,2013,0.0077535124110758
HU,2014,0.0077535124110758
HU,2015,0.0077535124110758
HU,2016,0.0077535124110758
HU,2017,0.0077535124110758
HU,2018,0.0077535124110758
HU,2019,0.0077535124110758
HU,2020,0.0077535124110758
HU,2021,0.0077535124110758
IT,1999,0.0209383344620062
IT,2000,0.0209383344620062
IT,2001,0.0209383344620062
IT,2002,0.0209383344620062
IT,2003,0.0209383344620062
IT,2004,0.0209383344620062
IT,2005,0.0209383344620062
IT,2006,0.0209383344620062
IT,2007,0.0209383344620062
IT,2008,0.0209383344620062
IT,2009,0.0209383344620062
IT,2010,0.0209383344620062
IT,2011,0.0209383344620062
IT,2012,0.0209383344620062
IT,2013,0.0209383344620062
IT,2014,0.0209383344620062
IT,2015,0.0209383344620062
IT,2016,0.0209383344620062
IT,2017,0.0209383344620062
IT,2018,0.0209383344620062
IT,2019,0.0209383344620062
IT,2020,0.0209383344620062
IT,2021,0.0209383344620062
NL,1999,0.0207456977382164
NL,2000,0.0207456977382164
NL,2001,0.0207456977382164
NL,2002,0.0207456977382164
NL,2003,0.0207456977382164
NL,2004,0.0207456977382164
NL,2005,0.0207456977382164
NL,2006,0.0207456977382164
NL,2007,0.0207456977382164
NL,2008,0.0207456977382164
NL,2009,0.0207456977382164
NL,2010,0.0207456977382164
NL,2011,0.0207456977382164
NL,2012,0.0207456977382164
NL,2013,0.0207456977382164
NL,2014,0.0207456977382164
NL,2015,0.0207456977382164
NL,2016,0.0207456977382164
NL,2017,0.0207456977382164
NL,2018,0.0207456977382164
NL,2019,0.0207456977382164
NL,2020,0.0207456977382164
NL,2021,0.0207456977382164
NO,1999,0.0388303295121666
NO,2000,0.0388303295121666
NO,2001,0.0388303295121666
NO,2002,0.0388303295121666
NO,2003,0.0388303295121666
NO,2004,0.0388303295121666
NO,2005,0.0388303295121666
NO,2006,0.0388303295121666
NO,2007,0.0388303295121666
NO,2008,0.0388303295121666
NO,2009,0.0388303295121666
NO,2010,0.0388303295121666
NO,2011,0.0388303295121666
NO,2012,0.0388303295121666
NO,2013,0.0388303295121666
NO,2014,0.0388303295121666
NO,2015,0.0388303295121666
NO,2016,0.0388303295121666
NO,2017,0.0388303295121666
NO,2018,0.0388303295121666
NO,2019,0.0388303295121666
NO,2020,0.0388303295121666
NO,2021,0.0388303295121666
PL,1999,0.0098288672744873
PL,2000,0.0098288672744873
PL,2001,0.0098288672744873
PL,2002,0.0098288672744873
PL,2003,0.0098288672744873
PL,2004,0.0098288672744873
PL,2005,0.0098288672744873
PL,2006,0.0098288672744873
PL,2007,0.0098288672744873
PL,2008,0.0098288672744873
PL,2009,0.0098288672744873
PL,2010,0.0098288672744873
PL,2011,0.0098288672744873
PL,2012,0.0098288672744873
PL,2013,0.0098288672744873
PL,2014,0.0098288672744873
PL,2015,0.0098288672744873
PL,2016,0.0098288672744873
PL,2017,0.0098288672744873
PL,2018,0.0098288672744873
PL,2019,0.0098288672744873
PL,2020,0.0098288672744873
PL,2021,0.0098288672744873
PT,1999,0.0115635723719109
PT,2000,0.0115635723719109
PT,2001,0.0115635723719109
PT,2002,0.0115635723719109
PT,2003,0.0115635723719109
PT,2004,0.0115635723719109
PT,2005,0.0115635723719109
PT,2006,0.0115635723719109
PT,2007,0.0115635723719109
PT,2008,0.0115635723719109
PT,2009,0.0115635723719109
PT,2010,0.0115635723719109
PT,2011,0.0115635723719109
PT,2012,0.0115635723719109
PT,2013,0.0115635723719109
PT,2014,0.0115635723719109
PT,2015,0.0115635723719109
