iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
38,"[[-0.10780238 -0.14016263  0.4936195  -0.44085677 -0.61509109 -0.21419204
  -0.12288421  0.00278695 -0.30231542]
 [ 0.07143204 -0.10302016 -0.31013303  0.28864478 -0.37268404  0.49911324
   0.47859724  0.0041748  -0.43325031]
 [ 0.06897583  0.46624384 -0.3270473  -0.25051761 -0.32271856  0.39766435
   0.43333693  0.2582706  -0.30227669]
 [ 0.05582671 -0.024634    0.04250872 -0.12141147  0.67136873  0.62248737
   0.28894667 -0.20784128 -0.12171336]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[1.41823367e-09 2.55151419e-01 9.99999990e-01 1.73270021e-01
  1.03147218e-01 5.32975766e-02 1.57914461e-07 7.15379505e-02
  8.40467042e-01]
 [2.75382781e-01 2.66515644e-01 1.25553844e-10 3.55214432e-01
  1.80349911e-02 3.90454197e-01 5.09461238e-01 4.84467135e-02
  8.46367268e-01]
 [2.75382780e-01 7.49934718e-01 9.21208415e-11 9.74567891e-02
  1.07785894e-01 1.36540346e-01 7.45220184e-01 4.62413113e-02
  1.00000000e+00]
 [2.75382781e-01 4.63372108e-01 5.87713938e-02 1.98711337e-01
  8.11739840e-01 2.98298038e-01 2.25180157e-02 4.51404149e-02
  1.00000000e+00]]",[0.05272189 0.16024508 0.39634279 0.58840608],4,0.26470234546884036,0.21778110217194696,0.2549823497070676,0.12999708171604749,0.26470234546884036
39,"[[-0.24200779 -0.36377917 -0.23396858 -0.6624053   0.29929444  0.31149128
   0.32235084 -0.15392164  0.0369994 ]
 [-0.12351448  0.68115177  0.29460727 -0.1948818   0.02791333 -0.32955776
  -0.44072789  0.20399336  0.22530478]
 [ 0.2159585   0.14476406 -0.08995578 -0.63501481  0.20765215  0.49530933
   0.44233306 -0.17892957  0.07031622]
 [ 0.19706681 -0.26916302 -0.09002655  0.39005601  0.63860706 -0.28255823
   0.1782203   0.19563968 -0.41324565]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[2.38569720e-10 4.11262162e-01 2.00465401e-02 1.63617352e-01
  1.69958283e-01 2.70939093e-01 6.89339677e-01 5.06446032e-02
  1.00000000e+00]
 [4.95656788e-11 1.00000000e+00 4.81933207e-01 5.29569990e-03
  2.07710589e-01 5.03614263e-11 5.15264029e-09 7.78700467e-02
  1.00000000e+00]
 [1.00000000e+00 6.05494379e-01 4.27460078e-02 9.70350017e-02
  1.07745844e-01 3.59780244e-01 4.58239194e-01 4.26012437e-02
  1.00000000e+00]
 [1.00000000e+00 2.98167437e-01 4.40781882e-02 3.85947303e-01
  7.90448392e-01 7.81672442e-03 8.32475758e-08 6.57251728e-02
  1.00000000e+00]]",[0.12399619 1.06908841 0.70411252 0.36557408],4,0.26737394409304066,0.24162046606824103,0.28007214094975763,0.12684650305477302,0.26737394409304066
40,"[[ 0.31467636  0.48052632  0.16610183 -0.40772145 -0.51857225  0.13357377
   0.03709171  0.15970782 -0.40324326]
 [-0.06069546  0.30516483  0.31845179  0.52640584  0.39177854  0.24893585
   0.3488242   0.23242975 -0.36539629]
 [-0.127039    0.26155187  0.09697773 -0.21141835  0.30333814  0.6323128
  -0.08810804  0.15756927 -0.58045216]
 [-0.51147785  0.16735312  0.22207758 -0.36235776 -0.47474331 -0.25350852
   0.24373962 -0.21897886 -0.36435315]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 6.82206907e-01 2.26816286e-01 6.79708310e-02
  1.41522079e-01 7.36220746e-02 8.00904375e-08 5.92426528e-02
  4.29458235e-01]
 [4.93897927e-10 4.45650148e-01 1.00514037e-01 3.85089422e-01
  2.57645937e-01 8.68518837e-02 1.21079863e-02 4.95152970e-02
  2.23192555e-01]
 [1.97597208e-10 5.79582485e-01 7.82274197e-02 1.83216279e-01
  1.43702132e-01 2.31287696e-01 2.87462088e-08 5.21582391e-02
  1.76306692e-01]
 [2.17844847e-10 5.93171727e-01 2.94067802e-01 9.74893030e-02
  1.22026138e-01 1.90497709e-02 3.22539505e-01 5.84578112e-02
  4.33409184e-01]]",[ 0.4251861   0.4274583   0.21615936 -0.02561074],4,0.2605400525682725,0.24405754842071142,0.2826278293933547,0.12539597495808186,0.2605400525682725
41,"[[ 0.12918369  0.0772702  -0.0013849  -0.26711404 -0.60084304 -0.18482226
  -0.0140893   0.55068859 -0.45536908]
 [ 0.08105831 -0.05185381 -0.27245612 -0.69242724  0.38849788 -0.1311271
  -0.03534615  0.4017452  -0.32600526]
 [ 0.13744617  0.37976865 -0.23185486 -0.61517828  0.2215145   0.02855453
   0.317101    0.28985151 -0.41259224]
 [ 0.03014056  0.62302069  0.34110857 -0.25412224  0.54935498  0.2089766
   0.08924851 -0.20308941 -0.18796512]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999998e-01 4.21988325e-01 8.61155020e-02 1.80819157e-01
  1.01447151e-01 4.50002231e-02 3.13694370e-08 8.45184205e-01
  1.00000000e+00]
 [9.99999999e-01 5.54295218e-01 2.85232714e-10 1.25972834e-01
  3.15624851e-01 2.04150961e-02 8.78573675e-08 6.24167028e-01
  9.99999995e-01]
 [9.99999996e-01 7.79039139e-01 7.28205637e-10 9.17728628e-02
  1.82566799e-01 2.24911946e-02 7.76027249e-02 7.35516474e-02
  5.19328956e-01]
 [4.41871120e-02 9.09649311e-01 2.78484171e-01 1.08461132e-02
  5.70764291e-01 1.17524555e-01 1.75741162e-08 5.00787197e-02
  1.00000000e+00]]",[0.05416557 0.00978243 0.24958341 0.80027578],4,0.2530400998635764,0.25479013318835714,0.29386343587209457,0.12371549688856036,0.2530400998635764
42,"[[-0.20193396 -0.37451499  0.05843557 -0.68855537 -0.35807004 -0.11004311
   0.24956916  0.23574486 -0.28853758]
 [ 0.10223277  0.65235775  0.11944348 -0.31384555 -0.23155695  0.39653445
  -0.11771334 -0.08615881 -0.46805352]
 [ 0.17147998  0.3285608  -0.10462603 -0.30959274  0.46260864  0.45268794
  -0.34162489 -0.03287833 -0.46810947]
 [-0.15383672 -0.07732669  0.3253617  -0.55386729  0.23520142  0.03526529
   0.6282136   0.32114575 -0.05809794]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[6.61600725e-10 3.60487891e-01 3.15024019e-01 1.06476294e-01
  4.07717296e-02 8.58693468e-02 4.71781031e-01 9.57369162e-02
  6.93309167e-01]
 [4.59284073e-01 8.35653210e-01 6.93969702e-02 8.51761978e-02
  1.64688960e-01 2.26561234e-01 6.62721555e-09 4.86835228e-02
  5.06332777e-01]
 [9.99999999e-01 6.59085242e-01 1.86989500e-02 1.27591368e-01
  2.81035098e-01 2.22304583e-01 2.63274004e-08 4.76254991e-02
  5.23814567e-01]
 [7.35747837e-12 5.12762963e-01 3.36433936e-01 8.98626844e-02
  8.15631536e-02 1.66713967e-02 8.79038995e-01 5.15092193e-02
  1.00000000e+00]]",[-0.27369707  0.38417468  0.33044725  0.55048042],4,0.25891282255737297,0.2528376275310629,0.29182172496880177,0.12336083576752345,0.25891282255737297
43,"[[ 0.09626565 -0.38306505  0.21558177 -0.40851026  0.37013202  0.32145205
   0.36732009 -0.4724783  -0.17930153]
 [ 0.08955138  0.52540299  0.45299312 -0.35491771 -0.27798383  0.10960353
   0.11377275  0.37032862 -0.38129705]
 [ 0.06792363  0.48428773  0.21770269  0.41261513 -0.48419965  0.19007332
  -0.35908723  0.32554459 -0.19418026]
 [ 0.10793469 -0.66827354  0.09923225  0.05023161  0.42321945  0.39132235
  -0.29243113  0.12398533 -0.31024847]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 2.60044303e-01 4.75664968e-01 1.05726084e-01
  1.24673771e-01 2.73746311e-01 4.05580778e-01 4.29295248e-02
  1.00000000e+00]
 [4.05583330e-01 7.71032686e-01 4.19641797e-01 6.41717533e-03
  1.45958540e-01 9.90754466e-02 7.05160038e-04 6.99509397e-02
  6.22233268e-01]
 [3.38197379e-01 7.56733027e-01 5.23779546e-02 3.01672390e-01
  8.45209588e-02 1.00006736e-01 1.10814770e-08 5.25841510e-01
  1.00000000e+00]
 [9.99999999e-01 1.33020599e-01 1.46296423e-01 3.69158159e-01
  3.87198689e-01 3.99209088e-01 5.50827486e-08 5.45073700e-02
  1.00000000e+00]]",[0.13954151 0.38825496 0.48041371 0.06870036],4,0.2626205931641694,0.27287377428846327,0.3127262974001385,0.1225919162726696,0.2626205931641694
44,"[[ 0.10582855 -0.12470136  0.30291179  0.46268818  0.36730261  0.19233911
   0.53852412  0.44777425  0.07069964]
 [-0.3471349   0.49853823  0.03152087 -0.33197975  0.45586753  0.34510392
  -0.30934566  0.29977334 -0.08533556]
 [ 0.15211038 -0.78648714  0.04525133  0.34357198 -0.31854923 -0.15684999
   0.01323105  0.19435728 -0.27237049]
 [-0.12353609  0.2840937  -0.48840681 -0.57039628 -0.34979493 -0.17612339
  -0.28515714 -0.17149788  0.27574339]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[3.38197381e-01 2.39609675e-01 9.27346460e-02 4.46740059e-01
  1.18252060e-01 1.90740599e-02 5.40373555e-01 3.39915348e-01
  1.00000000e+00]
 [4.39085061e-11 9.39776369e-01 4.61774244e-02 6.29239058e-02
  5.89867604e-01 2.06842403e-01 7.78049025e-09 6.13391109e-02
  1.00000000e+00]
 [9.99999998e-01 6.35272835e-02 4.82484340e-02 6.57231892e-01
  5.23303597e-02 6.35164644e-02 3.33208352e-07 8.03171034e-02
  7.50533633e-01]
 [3.11042161e-09 1.00000000e+00 7.42898403e-10 1.43080071e-02
  1.14321904e-01 5.26745770e-02 3.74136900e-07 1.02724203e-01
  1.00000000e+00]]",[0.8017152  0.72241642 0.11469141 0.48479232],4,0.2433063158787373,0.2846251234608579,0.32494024675447636,0.12028183086378957,0.2433063158787373
45,"[[ 0.01015348 -0.06631234  0.39699859 -0.55872085  0.052627    0.46385576
   0.30092872 -0.01724072 -0.46576347]
 [ 0.06744176  0.42200977  0.32117457 -0.20563524 -0.60226791 -0.18720135
   0.29532907 -0.43105253  0.03352432]
 [-0.00394377  0.38977324 -0.14175495 -0.24628243  0.30954675  0.40422172
   0.4821837   0.45762911  0.2572389 ]
 [-0.53541877 -0.02741193 -0.28711234  0.41831616 -0.31886329 -0.29409289
   0.41292976 -0.15734059 -0.26780954]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[2.40889063e-01 4.13229224e-01 5.35417626e-01 8.72274332e-02
  9.46164233e-02 2.77395460e-01 1.68542766e-02 4.59757432e-02
  4.70084667e-01]
 [3.36417209e-01 7.64079054e-01 3.21052509e-01 3.95859058e-02
  8.95060975e-02 3.45578964e-04 6.10566339e-01 4.51364110e-02
  1.00000000e+00]
 [6.76155202e-09 7.98718028e-01 6.88113535e-09 1.10198331e-01
  1.54856158e-01 7.77025032e-02 6.81703491e-01 1.50613107e-01
  1.00000000e+00]
 [1.46227214e-10 2.65655260e-01 5.32414448e-03 5.50470109e-01
  4.40816824e-02 1.52469314e-02 7.55593128e-01 4.79559145e-02
  9.99999999e-01]]",[0.0578498  0.58052585 1.01839342 0.23957169],4,0.24011123753696617,0.29001659469257407,0.33053287057190495,0.11919780883057815,0.24011123753696617
46,"[[ 0.21768204  0.22859331 -0.12857368  0.40017519 -0.41685583  0.04737364
   0.46682954  0.51116536 -0.26163977]
 [ 0.06274565 -0.48203237 -0.44676802 -0.30446641 -0.07034376 -0.60442805
  -0.14202086 -0.26102613  0.11322649]
 [ 0.07499134 -0.80918941 -0.34426677 -0.02449111  0.35525173 -0.0303754
   0.19200738  0.22700649  0.07031446]
 [-0.04342796  0.14521337  0.01084881 -0.32462659  0.49075847  0.38317952
   0.43370599 -0.28039858 -0.46597457]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999997e-01 3.76542435e-01 4.59129873e-10 3.11127345e-01
  7.20653551e-02 2.89109068e-02 3.78805798e-01 5.25121266e-01
  1.00000000e+00]
 [9.99999995e-01 1.67549348e-01 1.80656333e-09 3.59886596e-01
  9.19360914e-02 5.22579849e-02 6.74439506e-07 7.29459642e-02
  1.00000000e+00]
 [9.99999978e-01 1.36549882e-01 2.42301178e-02 3.99051376e-01
  5.77449332e-01 9.76217292e-02 8.14134393e-04 9.49251511e-02
  1.00000000e+00]
 [8.42538052e-11 5.67201690e-01 7.59076203e-02 1.76029360e-01
  3.17102847e-01 1.65362137e-01 8.60010203e-02 4.50065270e-02
  3.21989396e-01]]",[ 0.58321308 -0.07145967  0.24057577  0.11966978],4,0.25053199375692603,0.2880556700008506,0.3284995788895946,0.11875925714139209,0.25053199375692603
47,"[[ 1.40115188e-01 -5.50823649e-02  3.12472451e-01  8.43113928e-01
  -4.79452479e-02  3.51927633e-01 -2.03702686e-01 -1.67206536e-02
  -3.04527245e-02]
 [-1.24580817e-01 -6.64624686e-01  2.41587355e-01  6.92742672e-02
   3.60365624e-01  1.83413003e-01  2.45613212e-01  3.05690977e-01
  -4.02881789e-01]
 [ 3.49400434e-01  7.00113507e-02  4.27895807e-01 -3.84305625e-01
   2.16746354e-01 -1.81096929e-01  3.99898766e-01 -1.72752269e-01
  -5.22201745e-01]
 [-2.96041398e-01 -1.47429894e-04  1.80701344e-01  6.80558309e-01
  -4.71836931e-01  2.33730438e-01  8.43632512e-02  5.27842420e-02
  -3.59699235e-01]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 1.28666257e-01 5.46216839e-02 8.21522307e-01
  6.62405473e-02 2.20397637e-01 7.77531681e-09 4.06480416e-02
  1.00000000e+00]
 [1.87845981e-09 1.51471548e-01 4.12187420e-01 3.85110580e-01
  9.89110268e-02 1.14472237e-01 4.24742491e-03 5.92466312e-02
  3.76207541e-01]
 [9.99999997e-01 4.48672462e-01 5.09219731e-01 1.00776041e-01
  1.24808353e-01 2.57003070e-02 1.25918421e-01 5.72312613e-02
  5.44136253e-01]
 [8.86982493e-10 1.69716865e-01 5.52591564e-02 7.79390219e-01
  5.23743916e-02 1.74836967e-01 4.78457648e-07 5.14607387e-02
  6.49427022e-01]]",[ 0.88598833 -0.05018716  0.33869318  0.32565137],4,0.23959982400426305,0.30522858749316056,0.3462760544018263,0.11744779373665196,0.23959982400426305
48,"[[-0.0772283   0.05292887 -0.37655212  0.32475889 -0.44291655 -0.14554285
   0.36804271  0.40551153 -0.47615298]
 [ 0.1437013  -0.6254556   0.01936414  0.34472845  0.38374205  0.05242959
   0.38825025  0.2618967  -0.31560671]
 [ 0.03785885 -0.6001311  -0.28305507 -0.02297224 -0.3045128  -0.07172058
   0.22513234 -0.03322957 -0.63882768]
 [-0.28953875 -0.09724917  0.24122295  0.28257923 -0.33876919  0.59307101
  -0.14404518 -0.45621141 -0.27072998]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[5.40674446e-09 3.62842664e-01 4.81648123e-04 4.02943170e-01
  7.85688801e-02 3.63760679e-02 2.14601766e-01 6.42441885e-02
  2.36685924e-01]
 [9.99999991e-01 1.36287130e-01 4.79054155e-02 5.69476107e-01
  9.41323550e-02 2.81586079e-02 3.13211407e-01 5.21778391e-02
  7.62327183e-01]
 [2.75382782e-01 2.41441842e-01 4.41914676e-02 3.70925014e-01
  6.94352156e-02 9.85014553e-02 9.27672692e-03 6.76565056e-02
  8.34262489e-02]
 [2.64524947e-10 2.59930047e-01 1.78019940e-01 3.84405061e-01
  5.47238767e-02 9.16715386e-01 5.20156879e-08 3.02984562e-02
  1.00000000e+00]]",[ 0.1021248   0.18797494 -0.23716388  0.36687547],4,0.22706447204348817,0.3086671250775179,0.34982739535055424,0.11643522957885151,0.22706447204348817
49,"[[ 0.08393832 -0.11580084  0.31040176 -0.21934045  0.41024584  0.48295259
   0.28686841  0.51009677  0.30174158]
 [-0.188729   -0.84796575  0.15696401  0.31911323  0.28361917  0.05903603
  -0.15783422  0.00886601 -0.09974551]
 [ 0.02126423  0.041369    0.14263819 -0.2590104  -0.55750106 -0.43483583
   0.32141266  0.35124421 -0.4287612 ]
 [-0.07819777 -0.85472488 -0.00447777  0.06690133  0.14776845 -0.21910803
   0.29199164 -0.17864926  0.26798532]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[8.52401112e-01 3.42171249e-01 3.68461473e-01 1.11107102e-01
  1.82455073e-01 2.48765299e-01 1.63863012e-02 5.62770244e-01
  1.00000000e+00]
 [1.42450800e-10 5.26411213e-02 3.06188553e-01 6.93574673e-01
  2.23108579e-01 7.72182740e-02 2.87763512e-08 6.98921262e-02
  1.00000000e+00]
 [2.64888362e-01 4.71089641e-01 1.57736238e-01 1.68766261e-01
  9.49100060e-02 2.07678486e-02 2.96321413e-01 6.40666127e-02
  2.95199097e-01]
 [6.42466786e-09 1.39291013e-01 5.65863256e-02 5.77364726e-01
  7.18084142e-02 3.41080437e-02 6.06486483e-01 6.21981371e-02
  1.00000000e+00]]",[ 0.91042906  0.19346225 -0.06686033  0.35641792],4,0.2193481557111835,0.32834039909270646,0.3700962840080238,0.11434479698491856,0.2193481557111835
50,"[[ 0.0414096  -0.63659883  0.08376651 -0.24651004  0.21297144 -0.43170647
   0.45740356 -0.27965979 -0.07802711]
 [-0.21430911  0.28662015  0.47440621 -0.07169856  0.47739533  0.43030276
  -0.16117963 -0.31988378 -0.3167764 ]
 [-0.26874386  0.09660766 -0.14260236  0.21941594  0.55042583 -0.03036822
  -0.2455644   0.53283478 -0.44928757]
 [-0.14389297  0.43967884  0.40850971  0.33014793 -0.4430508   0.16160746
  -0.10632843 -0.47446398 -0.22642154]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382788e-01 2.86029499e-01 2.26615612e-01 2.45647602e-01
  1.22338046e-01 1.23742500e-02 8.36368246e-01 4.57210735e-02
  1.00000000e+00]
 [4.32155503e-09 5.12717518e-01 7.77373892e-01 8.73735628e-02
  2.51688189e-01 4.27844800e-01 7.51927869e-07 2.54922726e-02
  1.00000000e+00]
 [3.84640140e-11 5.03359681e-01 1.61011932e-03 3.15179592e-01
  3.05931641e-01 2.92297558e-03 8.33745486e-09 8.37783421e-01
  1.00000000e+00]
 [8.66843903e-11 5.10514485e-01 9.20511904e-01 2.07248145e-01
  8.08187443e-02 1.73354323e-01 2.25300628e-08 4.00825964e-02
  1.00000000e+00]]",[0.10020247 0.48880809 0.28297071 0.41569226],4,0.22033731049824107,0.3332650987136404,0.3751571249657034,0.113634752442316,0.22033731049824107
51,"[[ 0.26242306  0.40487444  0.3044919   0.20492192 -0.4697123   0.19469896
   0.23562253 -0.56431054  0.00090661]
 [ 0.12430603 -0.15572838 -0.09937749  0.02215803  0.66175928  0.28399465
  -0.29231237  0.29912864 -0.50638626]
 [ 0.2047041   0.54843358 -0.31904138  0.39974973  0.34949796  0.34679358
   0.36219703  0.06523291 -0.13368979]
 [-0.31510097 -0.17437075 -0.38840547 -0.67560764  0.38024431  0.0264454
   0.08413797 -0.32756022  0.05780773]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 7.09478629e-01 4.86554045e-01 1.05748674e-01
  7.27224140e-02 2.63297896e-01 5.14097696e-02 2.81030404e-02
  1.00000000e+00]
 [9.38965567e-01 3.95298912e-01 3.13632369e-02 2.49265153e-01
  8.69151864e-01 7.89963351e-02 9.38615855e-08 5.35351608e-02
  1.00000000e+00]
 [9.99999999e-01 8.76504179e-01 3.08499234e-10 1.96403370e-01
  2.20929606e-01 1.67660439e-01 2.80700151e-01 3.52435580e-02
  9.99999997e-01]
 [2.08180388e-10 5.23396332e-01 3.31727803e-10 1.66167505e-01
  9.11123632e-01 1.00190835e-01 8.28013157e-03 5.81334095e-02
  1.00000000e+00]]",[0.73376109 0.16479771 0.86955664 0.18503232],4,0.23524607192860747,0.3362211206972792,0.37819242731374014,0.1136564803011778,0.23524607192860747
52,"[[-0.30000253 -0.07567618  0.27718741 -0.32804891  0.44698174  0.01044002
   0.37347645  0.47229497 -0.39670364]
 [-0.18603238 -0.1399934   0.15514837 -0.26226363 -0.43844781  0.60502979
   0.11925029  0.52820518 -0.03770549]
 [-0.45247593  0.42627045  0.0490956   0.63648233 -0.22005162 -0.27339041
   0.12398387 -0.01686843 -0.25926303]
 [ 0.22489857  0.18013932 -0.14377251  0.61377749 -0.24292722  0.42714139
   0.49087136 -0.14904696  0.1222458 ]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[2.20364286e-10 4.83060367e-01 3.11867409e-01 1.13288664e-01
  2.88591104e-01 3.34655895e-02 4.86882633e-02 7.14677183e-01
  1.00000000e+00]
 [1.30841365e-10 3.06444117e-01 1.94136090e-01 2.40672059e-01
  5.23218673e-02 9.49562272e-01 3.69308605e-08 6.09683596e-02
  1.00000000e+00]
 [2.05413187e-10 3.87095933e-01 3.29566952e-02 8.87640043e-01
  9.00768351e-02 8.00943875e-10 5.35182550e-07 5.45306706e-02
  9.85875535e-01]
 [1.00000000e+00 2.60325358e-01 5.03997473e-10 4.91819409e-01
  3.72534131e-02 2.50627353e-01 4.89826791e-01 3.29358513e-02
  1.00000000e+00]]",[0.1010884  0.47017159 0.45525038 1.02944329],4,0.23731240319580446,0.3510145650225193,0.3933556044867055,0.11245985131913942,0.23731240319580446
53,"[[ 0.23956481  0.59046458  0.28090534  0.39126795  0.34813182  0.46717094
  -0.07659363 -0.04910886 -0.11932787]
 [-0.12332923 -0.61270599 -0.21366622 -0.34484193  0.41884715 -0.22565663
   0.28590785 -0.34716243  0.12725235]
 [ 0.22973123 -0.67978862  0.19190365 -0.45907873 -0.25121052  0.16535306
   0.04325301  0.0687305  -0.37481681]
 [ 0.26214836  0.13478982  0.09606183 -0.02252598  0.55250384  0.46558668
   0.46140445 -0.17373332 -0.37184118]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 8.26993823e-01 7.18340500e-02 1.79663458e-01
  1.90486779e-01 5.10997988e-01 9.64840562e-09 2.14995404e-02
  1.00000000e+00]
 [7.28774264e-10 3.07777838e-01 5.55921398e-02 3.12727619e-01
  7.86647904e-01 4.50656693e-02 1.86373819e-01 6.34543756e-02
  1.00000000e+00]
 [9.99999999e-01 1.93960536e-01 3.62522317e-01 1.54846392e-01
  4.30970785e-02 2.11232893e-01 1.83255683e-07 7.61424415e-02
  4.91417818e-01]
 [9.99999996e-01 4.85796957e-01 7.07801454e-02 1.77377033e-01
  7.89762152e-01 1.60333804e-01 4.16381997e-02 4.49002564e-02
  1.00000000e+00]]",[ 1.00300473  0.16952789 -0.05849505  0.48099862],4,0.23733930525562363,0.3683011134335432,0.41101844752800937,0.11086174378918641,0.23733930525562363
54,"[[ 0.10366176  0.07976174 -0.05296095 -0.37940952 -0.42657822  0.54097777
   0.16763043  0.36296355 -0.44907397]
 [ 0.15324073  0.17477978  0.26465174 -0.5884013   0.71370746 -0.00301132
   0.02165548 -0.13881171 -0.02424086]
 [ 0.11161654  0.0185017   0.08821052 -0.00110559  0.45536641  0.53002944
  -0.05937524  0.61206291 -0.33612635]
 [ 0.10543851 -0.06861529  0.46176228 -0.50527432 -0.249538    0.30378829
   0.32598411  0.3713729   0.34191828]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999990e-01 3.93952780e-01 7.12894818e-02 1.73229249e-01
  6.64200842e-02 8.44414085e-01 1.48078983e-02 5.93753298e-02
  9.99999954e-01]
 [9.99999997e-01 5.77364567e-01 2.87246235e-01 7.83290084e-02
  7.39430505e-01 4.45436461e-02 6.20506929e-08 5.49800950e-02
  1.00000000e+00]
 [3.38197432e-01 4.08045053e-01 6.54804356e-02 2.46285070e-01
  1.92215964e-01 1.89565799e-01 4.85140188e-08 8.57444183e-01
  1.00000000e+00]
 [9.99999992e-01 2.89256524e-01 9.50214017e-01 7.54414244e-02
  8.97324626e-02 2.40219759e-01 1.29392886e-02 5.35906657e-02
  1.00000000e+00]]",[0.06901901 0.7798139  0.4274893  0.90286816],4,0.21214169407464756,0.35891335356109905,0.40143368064812995,0.11101933096535986,0.21214169407464756
55,"[[ 1.82641220e-01 -3.42225139e-01  4.48762741e-01  1.09890905e-02
  -6.15460301e-02  1.85328388e-01  1.50047727e-01  5.90055363e-01
  -4.89082002e-01]
 [ 4.74732338e-01 -3.81821184e-01 -2.77730909e-01 -6.75631689e-01
  -1.98913792e-02 -1.05790352e-01  2.55305231e-02 -7.93063552e-02
   2.76948700e-01]
 [-1.19298218e-01 -8.90312305e-02  4.24976718e-01 -6.40476283e-01
  -2.25058724e-02  2.86732227e-01  1.95087286e-01  5.15989688e-01
  -5.85048733e-05]
 [ 2.03171762e-01  1.15205967e-01  3.13304897e-01 -3.70095035e-01
   3.27965410e-01  3.19969705e-01  5.05529872e-01  3.33641247e-01
  -3.65376068e-01]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999996e-01 1.94868201e-01 5.90839248e-01 2.25208238e-01
  7.53319559e-02 9.89164794e-02 1.79425339e-03 4.92501348e-01
  1.00000000e+00]
 [1.00000000e+00 2.76900999e-01 2.26707697e-09 1.14364167e-01
  1.25133811e-01 1.43862892e-01 2.52824420e-01 1.13962559e-01
  1.00000000e+00]
 [4.29304437e-10 4.38731953e-01 5.28338447e-01 9.65616893e-02
  1.07716356e-01 1.57433052e-01 1.51723413e-02 6.44550629e-01
  1.00000000e+00]
 [1.00000000e+00 5.02477936e-01 3.21724108e-01 6.37589579e-02
  1.30358818e-01 7.53558626e-02 6.71073082e-01 4.82298315e-02
  1.00000000e+00]]",[0.19905983 0.54839471 0.501825   0.39508874],4,0.21406023602434038,0.38908307591309277,0.43217575445049977,0.10889135120895158,0.21406023602434038
56,"[[ 0.12554376  0.17194602  0.31524768  0.36102194  0.36826569  0.36251265
   0.43775267  0.41125597 -0.31170736]
 [ 0.33859202 -0.13174154 -0.20485148 -0.05620821  0.45849703  0.04138489
   0.41415104  0.48866484 -0.44791682]
 [-0.41889418  0.50003592 -0.28327591  0.48343851  0.10336183  0.15742113
   0.28209271 -0.3620229  -0.12013219]
 [-0.08473647 -0.01527508  0.23710568  0.31958032  0.49906059  0.47094458
   0.54455315  0.1229281  -0.22745548]]","['prob_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999995e-01 4.16458406e-01 1.23484397e-01 2.46068611e-01
  1.94545625e-01 6.51063568e-02 3.08256447e-01 4.97384936e-01
  1.00000000e+00]
 [9.99999999e-01 3.98192488e-01 3.36659477e-10 2.26464312e-01
  2.24555105e-01 2.95752551e-02 7.16959759e-02 7.34757547e-01
  1.00000000e+00]
 [1.52364931e-10 9.69618324e-01 1.16521527e-10 3.07271615e-01
  1.71023804e-01 7.59787333e-02 3.12807055e-01 4.18029028e-02
  1.00000000e+00]
 [9.96887103e-10 3.39286451e-01 8.34975581e-02 3.02728388e-01
  1.49784297e-01 2.30593328e-01 7.77215133e-01 3.98423343e-02
  1.00000000e+00]]",[0.44794807 0.31841251 0.61600371 0.49538648],4,0.21570800391178518,0.3851214505788265,0.42814894754247446,0.10897910256444611,0.21570800391178518
