iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
10,"[1.09977261e+02 1.14979867e+03 6.61167501e+02 4.24313040e+02
 1.62521220e+02 2.52013017e+01 2.68807991e-07 9.81013534e+01
 1.00000000e+00]","[-0.06073521 -0.28451345  0.0712102  -0.67099631 -0.04087865 -0.07304024
 -0.23720763  0.60342016 -0.18074045]",-520.9120480870274,1836.5501228805515,2.4548656141978765e-07,0.0012550263386699402,656.6970308763406,1617.924365708629
11,"[2.06649269e+01 5.02008656e+02 6.64178521e+01 3.85521284e+03
 2.22385915e+02 4.59590282e+00 1.58451141e+03 5.44554502e+01
 1.00000000e+00]","[ 0.01346058 -0.54788327  0.51317082  0.51933694 -0.06304097 -0.19542401
  0.06990875  0.34573347  0.00200278]",1876.1568814541577,1952.4512652708254,2.4548656141978765e-07,0.0012550263386699402,625.3818537534667,1731.6690259171182
12,"[1.81619999e+01 4.09606455e+03 1.25888804e+02 7.80024436e+02
 1.37825734e+02 5.12527884e+00 1.79363645e+04 5.54308877e+01
 1.00000000e+00]","[ 0.06210218 -0.2631977   0.61961004 -0.49171735  0.15542771  0.05353255
  0.2613923   0.453443    0.01441354]",3352.7766933712333,1788.2177147872335,2.4548656141978765e-07,0.0012550263386699402,594.9464034727183,1626.662569297071
13,"[1.16798785e-08 8.89810676e+03 1.53136021e+01 1.72835954e+03
 3.39227981e+02 8.90145992e-02 6.02007885e+03 4.09090546e+01
 1.00000000e+00]","[-0.00431212  0.24298766  0.51500622  0.62066988 -0.3626335   0.03675226
  0.08135927  0.38828163 -0.01549703]",3625.403206390304,1975.2705964399397,2.4548656141978765e-07,0.0012550263386699402,542.3009324280092,1560.658827342687
14,"[9.70938435e+00 1.01879007e+04 4.63065530e+02 2.60963326e+01
 2.51177876e+02 1.15597955e+01 5.40646913e-05 5.68048799e+01
 1.00000000e+00]","[ 0.10050098  0.13649859  0.61834541 -0.18973265 -0.54843892  0.13629208
 -0.04684417  0.41965831 -0.23505302]",1560.4163195014319,1678.0636740728519,2.4548656141978765e-07,0.0012550263386699402,501.19543223218074,1465.5728174144012
15,"[4.46468364e-08 1.00976446e+04 6.16789106e+01 8.37887123e+02
 1.58991600e+03 5.35156707e+00 1.99782099e-04 4.38038062e+01
 1.00000000e+00]","[-0.00081956  0.20233679  0.63973556  0.32443066  0.45987575 -0.00701632
 -0.09983802  0.46399224  0.08803947]",3105.9583188114834,1591.6755660702433,2.4548656141978765e-07,0.0012550263386699402,477.549120484798,1426.8533158390492
16,"[2.08978428e-01 4.95665285e+03 3.09435340e+02 5.18090252e+02
 1.14647831e+03 1.57634794e-01 1.23612809e+04 4.13323547e+01
 1.00000000e+00]","[-0.15759531 -0.03513906  0.56204645 -0.11176743  0.53512194  0.06308574
  0.07884961  0.58956887  0.0373737 ]",1554.4098010791854,1481.480817606106,2.4548656141978765e-07,0.0012550263386699402,454.30739077866014,1423.0880279212674
17,"[2.76200000e+01 6.68003617e+02 7.04705919e+01 2.10017408e+03
 1.22719851e+03 1.23427574e+01 1.93841838e+03 8.84431655e+01
 1.00000000e+00]","[ 0.07040721 -0.5685727   0.05582784  0.01221062  0.53093469  0.15491596
  0.06475305  0.59773218  0.03368598]",483.6065331419151,1402.7976483734344,2.4548656141978765e-07,0.0012550263386699402,439.02077968018,1252.5958677052986
18,"[1.94142046e+01 6.73912211e+02 1.09660328e+03 1.91107287e+03
 2.98316034e+02 2.74675727e+00 1.18485769e-05 5.98099629e+01
 1.00000000e+00]","[ 0.10761927 -0.17385187  0.823789    0.20072918  0.2114317   0.02010005
 -0.09934551  0.42037134 -0.08708692]",1260.090231454788,1324.749407045029,2.4548656141978765e-07,0.0012550263386699402,428.7000557044822,1191.2356425295102
19,"[3.85660000e+01 1.74126332e+03 3.31620981e+02 7.41083437e+02
 1.31167010e+02 1.19654789e+01 1.10657292e+04 9.22546140e+01
 1.00000000e+00]","[-0.06779961 -0.33128247 -0.1818494  -0.65267219  0.09948451 -0.04510831
  0.05958565  0.63569484 -0.08375348]",-393.0243840265585,1279.9180254368298,2.4548656141978765e-07,0.0012550263386699402,419.26988408665136,1171.6010126668352
20,"[6.55632936e+00 3.63047881e+03 6.05923721e+01 1.28494289e+03
 1.24380068e+02 4.15541323e+00 1.78411289e+04 4.92882842e+01
 1.00000000e+00]","[ 0.069176   -0.39895232  0.0080839   0.56699242 -0.13328363  0.01417415
  0.70358738 -0.03061668  0.02383197]",11815.897237967276,1174.7249959710662,2.4548656141978765e-07,0.0012550263386699402,412.17640194588387,1086.6150738428332
21,"[2.30381925e-09 1.01879007e+04 7.59582512e+01 2.61162253e+02
 5.31227732e+02 1.70237484e-01 9.35684326e+03 5.07805867e+01
 1.00000000e+00]","[ 0.00658329  0.58361611  0.06316066 -0.36748445 -0.10701858 -0.0935749
  0.07275331  0.69214609  0.12548434]",6513.794656010957,1246.9114357535154,2.4548656141978765e-07,0.0012550263386699402,394.47677067790005,1115.223409159173
22,"[3.85660000e+01 2.69970002e+03 3.30945138e+02 7.49412333e+02
 2.15607484e+03 1.32345699e+01 8.44619210e-06 6.29152319e+01
 1.00000000e+00]","[-0.03709769 -0.3069744  -0.20537811 -0.7060529   0.59209199 -0.06406369
 -0.01226137  0.04307313 -0.08376695]",-148.89016741943846,1265.5176366878427,2.4548656141978765e-07,0.0012550263386699402,386.7681940988648,1014.175883300144
23,"[2.46410000e+01 3.23124243e+02 5.50456005e+01 3.82397527e+03
 2.45710918e+02 5.35595350e+00 3.19196182e-06 6.13909922e+01
 1.00000000e+00]","[ 0.15948321 -0.63538001 -0.14545552  0.42875215  0.42485268  0.05636417
 -0.39291675  0.11518109  0.12060128]",1542.0385755198695,1026.6559644009585,2.4548656141978765e-07,0.0012550263386699402,381.75329519385775,962.9413112735729
24,"[4.89981023e-09 4.78520048e+03 1.05143741e+03 1.31607258e+03
 4.60619375e+02 3.59133645e+00 5.08183162e+02 5.12607461e+01
 1.00000000e+00]","[-0.04288013  0.08947788  0.77986909  0.22153732  0.1545296  -0.04186488
  0.02595046  0.55130083  0.05140353]",1652.2403970566857,1205.3763376498769,2.4548656141978765e-07,0.0012550263386699402,369.2165777667605,1068.1231254348986
25,"[3.47830000e+01 6.37052176e+02 5.92750148e+02 1.56559366e+03
 1.00068063e+02 9.23111789e+00 6.25255874e+03 7.69773063e+01
 1.00000000e+00]","[ 0.18132354 -0.75334932  0.59453284 -0.04866668 -0.07641027 -0.07026053
  0.10267472  0.10730619 -0.10448466]",444.4418734499884,1187.498563880514,2.4548656141978765e-07,0.0012550263386699402,358.1409119032208,939.6749342400417
26,"[2.37657757e+01 6.36636470e+03 2.71197684e+02 2.03724977e+02
 2.30063230e+03 3.03432192e+00 4.46320081e-06 8.42656360e+01
 1.00000000e+00]","[-0.08215293 -0.01025549 -0.11667416 -0.57967825  0.4150372   0.08573515
 -0.24532566  0.61713809 -0.15118033]",789.9811729943071,962.3554792232881,2.4548656141978765e-07,0.0012550263386699402,353.3929583392596,846.2080302366817
27,"[1.34263212e+01 1.67232541e+03 6.03325666e+01 3.53692425e+03
 1.60129995e+02 8.14315010e-01 7.42405755e+03 3.90803166e+01
 1.00000000e+00]","[ 0.0668967  -0.06230882  0.09995978  0.4344609  -0.14329107  0.08459741
  0.06295368  0.86602134  0.10606143]",1917.8295123586156,972.1358220997154,2.4548656141978765e-07,0.0012550263386699402,354.866495456976,973.4426167038482
28,"[1.14034000e+02 2.24132878e+02 4.32929886e+02 1.22833158e+03
 5.06222358e+01 2.31846210e+01 8.64418353e-06 9.61560494e+01
 1.00000000e+00]","[-0.05160069 -0.66982927 -0.43744463 -0.49959211 -0.19723945  0.09660401
 -0.08471806 -0.18831324 -0.1297739 ]",-985.0448316536751,986.281639396956,2.4548656141978765e-07,0.0012550263386699402,344.2246743282701,867.8323001239526
29,"[8.04858208e-08 1.01879007e+04 9.58521321e-07 1.11934339e+03
 1.21225530e+03 3.66348485e+00 1.73417486e+03 4.09801010e+01
 1.00000000e+00]","[ 0.10026959  0.37482497  0.32876242  0.57029432  0.62342351  0.13675282
  0.07888267  0.02925719 -0.04117348]",5351.238290644076,977.128864616493,2.4548656141978765e-07,0.0012550263386699402,334.7099030819033,835.5915423476035
30,"[9.69978195e+00 7.96866270e+03 2.14039707e+02 1.22959120e+02
 3.70460501e+02 1.15298112e+00 1.38868920e+04 4.71000100e+01
 1.00000000e+00]","[ 0.06195604  0.13677626  0.13178848 -0.49064209 -0.39331108 -0.00511315
  0.07209795  0.74350978 -0.08143206]",1948.8460886687183,988.3985329682725,2.4548656141978765e-07,0.0012550263386699402,332.7337182094717,828.8491062132226
31,"[3.14030000e+01 4.00809548e+03 9.75975338e+02 1.73426767e+02
 3.35008877e+02 6.42823509e+00 1.29443402e+03 2.17057422e+02
 1.00000000e+00]","[ 0.28020657 -0.02240055  0.52164456 -0.35548558 -0.10190835 -0.15374754
  0.02057312  0.6816255  -0.15309885]",505.7780817056133,933.0114695497555,2.4548656141978765e-07,0.0012550263386699402,324.1655766253806,894.1642863349255
32,"[9.70823355e+00 3.52792332e+03 4.29205119e+01 2.10023290e+03
 2.52666164e+03 8.90465487e-01 3.27835586e-05 5.52615679e+01
 1.00000000e+00]","[ 0.13688376  0.03120808  0.13020793  0.38774059  0.5199529   0.09045271
 -0.04535492  0.72711864 -0.06083353]",2285.3092418582405,942.5802300457171,2.4548656141978765e-07,0.0012550263386699402,319.67116302948955,909.7076308612154
33,"[1.65649964e-08 4.35298439e+03 1.48937799e-07 3.77191734e+03
 4.09758822e+02 2.05052814e+00 6.63587139e-05 3.96258147e+01
 1.00000000e+00]","[ 0.17136137  0.23871505  0.18105866  0.8419001   0.26720463  0.15804085
 -0.12026964 -0.12897308  0.21118316]",4319.6144881474465,917.3657886051478,2.4548656141978765e-07,0.0012550263386699402,315.7593558041559,805.8424485442597
34,"[2.81019998e+01 3.22341642e+03 8.67602805e+01 1.30188365e+03
 1.58465429e+03 1.99114807e+00 9.46375220e+03 4.50371729e+01
 1.00000000e+00]","[ 0.11131037 -0.22800602 -0.12731644 -0.02106188  0.93682603 -0.14464259
  0.13015605  0.00870392  0.05821795]",1946.1757762031557,1065.3129438589442,2.4548656141978765e-07,0.0012550263386699402,313.6252833620906,742.2306160172702
35,"[1.29876387e-01 1.01879007e+04 2.96900000e+01 8.36333780e+02
 2.61181703e+02 2.30601406e+00 2.20639061e-05 3.14159913e+02
 1.00000000e+00]","[-0.02787855  0.14028311 -0.0058413   0.07655068 -0.50586986  0.15886141
 -0.09660022  0.82483686 -0.05310931]",1620.3551932661237,905.0105921530399,2.4548656141978765e-07,0.0012550263386699402,312.735743834825,728.1736223801199
36,"[6.63590536e+00 5.99994065e+03 8.08581988e+01 5.84935370e+02
 2.53216741e+02 9.34805747e-01 1.81141629e+04 4.10611218e+01
 1.00000000e+00]","[ 0.16196222  0.10911414 -0.09131203 -0.82055544  0.3900659  -0.04799842
  0.35074009 -0.00149345 -0.05231751]",6620.373721401867,889.432628201519,2.4548656141978765e-07,0.0012550263386699402,305.6754097233697,785.3769288152953
37,"[3.14030000e+01 3.96503449e+03 1.00811814e+02 6.55821162e+02
 6.02918920e+02 4.78210884e+00 5.13764142e+03 5.46348991e+02
 1.00000000e+00]","[ 0.05255769 -0.091595   -0.17405333 -0.35841925  0.24473277  0.20414651
  0.03584217  0.8490635   0.07953434]",182.50657572374666,887.4876581101277,2.4548656141978765e-07,0.0012550263386699402,295.25596476419724,743.8377250442588
38,"[2.76200000e+01 1.98083562e+03 8.58820505e+02 9.25134850e+02
 1.76332898e+02 2.83126058e+00 9.64573851e+03 5.20263073e+01
 1.00000000e+00]","[ 0.22641483 -0.17076321  0.93789508 -0.0745711  -0.04636072  0.04451427
  0.07557774 -0.1256467   0.09347886]",1119.0057454089742,919.6037885133752,2.4548656141978765e-07,0.0012550263386699402,293.1576172299683,743.6026928580029
39,"[2.73948772e+01 1.21836980e+03 1.24030059e+02 2.00070962e+03
 8.45645047e+01 1.03520444e+01 9.84998786e-05 6.56741367e+02
 1.00000000e+00]","[ 0.13074183 -0.14658801  0.28448653  0.11028281 -0.20065229  0.00731635
  0.01921381  0.90919499  0.03168717]",661.1573229137668,829.5482943399409,2.4548656141978765e-07,0.0012550263386699402,291.27399698510993,793.0408354776791
40,"[1.92497408e+01 1.24194963e+03 6.53913034e+01 3.07053950e+03
 1.49948770e+03 3.37114269e+00 5.19273564e+02 4.54970822e+01
 1.00000000e+00]","[-0.19901647 -0.27355852  0.53760739  0.46350625  0.59380986  0.04268996
  0.05850321 -0.13181037  0.08043162]",2029.809279208168,864.910073777085,2.4548656141978765e-07,0.0012550263386699402,287.0300630113081,729.6982365350332
41,"[2.76200000e+01 1.28976955e+03 7.03045627e+01 1.58208289e+03
 2.45115992e+01 1.11605221e+01 1.23894254e+04 8.44845453e+01
 1.00000000e+00]","[-0.05237683 -0.87868531 -0.17525873 -0.30664435  0.03559281  0.10605906
  0.17769201 -0.2179988  -0.09385689]",552.8401972294405,892.0243411737089,2.4548656141978765e-07,0.0012550263386699402,283.2424814870899,716.1907702332331
42,"[5.94300001e+00 5.99466076e+03 2.77748079e+01 7.67455262e+02
 2.66699726e+02 2.65016398e-01 1.81937114e+04 3.91716360e+01
 1.00000000e+00]","[ 0.01386293  0.46112414 -0.05688995  0.66522358  0.17718085  0.21697882
  0.50764542 -0.01090715  0.07153862]",12556.224444699623,731.5522589930933,2.4548656141978765e-07,0.0012550263386699402,279.3477793844567,658.4586216808416
43,"[3.30100001e+00 9.76776534e+03 1.16713399e-08 4.63324052e+02
 7.15762592e+02 3.71788033e-01 1.41001795e+02 4.54369173e+02
 1.00000000e+00]","[ 0.24795918  0.10526629 -0.23540165 -0.09677448  0.24606317  0.12506821
  0.01758216  0.88665115 -0.00273639]",1565.7095872078983,842.0357252546703,2.4548656141978765e-07,0.0012550263386699402,272.1223092464416,696.319147040462
44,"[3.14030000e+01 3.53987633e+03 1.11769078e+03 2.36413261e+02
 7.14054856e+02 9.87113276e+00 1.03286247e-06 5.49495405e+01
 1.00000000e+00]","[ 0.06526073 -0.06129922  0.83267117 -0.39707066  0.24716975  0.12670214
 -0.15295488 -0.19845857  0.03239968]",788.7244749492924,904.8526111918077,2.4548656141978765e-07,0.0012550263386699402,266.3392906315161,668.4086292795121
45,"[1.14034000e+02 5.23592304e+03 6.00986897e-08 2.31264136e-08
 1.88634713e+02 3.52891216e+01 1.60281456e-05 1.17358423e+02
 1.00000000e+00]","[-0.05103124 -0.04594014 -0.67068949 -0.67268882 -0.17754985  0.05696202
 -0.08959104  0.20634452  0.0870485 ]",-253.53694960056416,771.8150765186242,2.4548656141978765e-07,0.0012550263386699402,264.7074097478759,731.8116029271714
46,"[8.17664531e+00 2.72784561e+03 6.55705092e+01 1.92607561e+03
 1.11937498e+02 3.01662023e+00 1.58866139e+04 4.21419863e+01
 1.00000000e+00]","[-0.00887688 -0.22990826  0.74984952  0.55345034 -0.11292558  0.13127097
  0.20806555  0.06024454  0.03971001]",3783.7193325398307,739.013589317196,2.4548656141978765e-07,0.0012550263386699402,262.6288407626205,637.1691449869445
47,"[3.87603029e+01 4.93040043e+02 1.14705134e+02 1.68653589e+03
 8.51012344e+00 1.67342387e+01 6.97187451e+03 9.75997996e+01
 1.00000000e+00]","[ 0.20393893 -0.76200912 -0.28088192 -0.31059242  0.09862469  0.39286104
  0.06971139 -0.1186356   0.1392408 ]",-441.8471372482575,694.3147940700375,2.4548656141978765e-07,0.0012550263386699402,259.56043254264915,710.9878477662425
48,"[2.76200000e+01 1.61186734e+03 7.13955974e+02 1.29485020e+03
 1.58991606e+03 8.40936403e+00 2.20034825e+02 4.58478187e+01
 1.00000000e+00]","[-0.0086994  -0.23798889  0.75833819 -0.06029131  0.5613312   0.20924925
  0.03412199 -0.02344105 -0.06310309]",980.1044108718918,734.5431553941133,2.4548656141978765e-07,0.0012550263386699402,259.13927493586004,667.6495288750571
49,"[3.09210000e+01 4.67694484e+03 4.13395698e+02 2.13160694e+02
 1.40885320e+02 8.33222021e+00 1.40967663e+04 4.97965193e+01
 1.00000000e+00]","[-0.17618804 -0.05387476  0.58429718 -0.62917061 -0.40962037  0.23412225
  0.05260851  0.04903385 -0.03197452]",538.2751537593589,702.666673479652,2.4548656141978765e-07,0.0012550263386699402,258.3348882328636,662.0495750828304
50,"[1.62697774e+01 2.50256712e+03 1.49141526e+02 1.57362471e+03
 3.26493675e+02 2.72790613e+00 1.53937655e+04 4.25540057e+01
 1.00000000e+00]","[-0.05584776 -0.27258728  0.69280633  0.18233608  0.58637807  0.14707554
  0.12037809 -0.0882109   0.14699536]",1748.4934148637494,713.1458726953344,2.4548656141978765e-07,0.0012550263386699402,256.97925546240214,599.8867909387684
51,"[1.92388625e+01 9.20224981e+02 6.52657012e+02 3.09897961e+03
 1.80874050e+02 7.34964416e+00 5.30747508e-04 4.57032731e+01
 1.00000000e+00]","[ 0.01791583 -0.08039388  0.72018846  0.34613859 -0.51568596  0.2953666
 -0.01502794 -0.02953925  0.02146324]",1376.644752663182,708.5788556302898,2.4548656141978765e-07,0.0012550263386699402,254.85964014456343,610.5453558548937
52,"[2.74682970e-08 6.73626373e+03 3.14688274e+01 1.12638434e+03
 2.63919548e+03 1.71059298e+00 2.73066173e+02 5.44352382e+01
 1.00000000e+00]","[ 0.25340943  0.21268958  0.14774871  0.4946747   0.74541505  0.1910479
  0.07418583 -0.08965812  0.13538485]",3977.711703375303,746.8451360234617,2.4548656141978765e-07,0.0012550263386699402,251.20344953885913,630.1301734537269
53,"[1.73234250e-01 8.53214388e+03 1.85000017e+00 2.37219262e+03
 2.42559208e+02 4.86456295e-01 2.97571312e-04 6.04096743e+01
 1.00000000e+00]","[ 0.27897983  0.12316727 -0.00148895  0.34577428 -0.2936531   0.37294019
 -0.06993116  0.74311377  0.07080288]",1845.084852055006,690.1851697067207,2.4548656141978765e-07,0.0012550263386699402,252.71684023659284,595.5014486043397
54,"[1.35177308e-08 2.52347079e+03 1.57242866e+01 3.60445390e+03
 4.95758112e+02 6.63651169e-09 5.91298108e+03 4.09385747e+01
 1.00000000e+00]","[ 0.14180318  0.04791965  0.10397074  0.41922383  0.35210268 -0.19128042
  0.05687537  0.79181817  0.01617762]",2176.9245187528913,656.9429265462027,2.4548656141978765e-07,0.0012550263386699402,247.6586826461712,530.6809159988732
55,"[1.64782717e-01 1.01879007e+04 1.16651910e+02 4.47810710e+02
 2.55846379e+02 1.79190946e+00 7.59254133e+03 4.43665124e+01
 1.00000000e+00]","[-0.07874074  0.24522101  0.49646581 -0.01733972 -0.80333838  0.17975823
  0.04592066 -0.06115863 -0.05807694]",2689.09696825536,664.4757571545947,2.4548656141978765e-07,0.0012550263386699402,246.48522158636285,575.2924188473014
56,"[3.74267182e+01 5.36496350e+02 1.09079098e+03 1.17817780e+03
 1.93937231e+02 1.07443058e+01 6.81473917e-08 6.73885027e+01
 1.00000000e+00]","[-0.29456308 -0.44716038  0.68114975 -0.36571478 -0.10727285  0.09694305
 -0.22452499 -0.1336757  -0.1624248 ]",32.2572774654042,630.324904509247,2.4548656141978765e-07,0.0012550263386699402,244.90176137460827,593.7859090605925
57,"[1.14034000e+02 1.38800740e+03 1.01911696e+02 8.36875286e+02
 8.16961181e+02 2.71560996e+01 1.05785140e-03 9.60771149e+01
 1.00000000e+00]","[-0.15315618 -0.25826376 -0.73114745 -0.56640011  0.13255876 -0.18198528
 -0.00148883 -0.05450511  0.02817521]",-826.310925091025,722.4061075514338,2.4548656141978765e-07,0.0012550263386699402,242.59840687947838,566.9427748779112
58,"[4.54140000e+01 4.75174135e+02 7.36141037e+01 1.78426085e+03
 5.96642558e+01 1.77900321e+01 6.37421851e-06 4.53913537e+02
 1.00000000e+00]","[-0.02206159 -0.4209789  -0.43488162 -0.28219972  0.20433242  0.09578033
 -0.13815148  0.69533878 -0.00488746]",-407.05745610603185,627.8378935200354,2.4548656141978765e-07,0.0012550263386699402,239.4127332172962,526.7839865920484
59,"[3.09210000e+01 4.04878405e+03 3.77824273e+02 3.73088130e+02
 1.85118121e+03 6.63588667e+00 4.15154358e+03 5.85105133e+01
 1.00000000e+00]","[-0.04406806 -0.16547558  0.39203447 -0.73875955  0.50638868  0.06173449
  0.0579275   0.08648977 -0.01193404]",384.5242375979681,659.4725238861924,2.4548656141978765e-07,0.0012550263386699402,238.8036464881399,553.6468524189282
60,"[2.76200001e+01 4.21285056e+02 2.13186508e+02 2.07523439e+03
 1.08577533e+03 1.47578761e+01 8.56951490e-05 9.36384039e+01
 1.00000000e+00]","[ 0.20153378 -0.7333858   0.22361401  0.01058354  0.5577032  -0.13393357
 -0.18919213 -0.00285889  0.08149396]",369.6142892674161,609.1064582278815,2.4548656141978765e-07,0.0012550263386699402,238.5349504532937,631.2467083714278
61,"[5.50103472e-09 6.85912562e+03 3.28655826e+01 7.56825075e+02
 3.05405313e+02 3.82334636e-09 1.70034578e+04 4.10235801e+01
 1.00000000e+00]","[ 0.02799041  0.10037497  0.32480654  0.18606373 -0.18375432  0.05021756
  0.05079523  0.89440843  0.10093735]",1684.3450558287414,608.7214083541435,2.4548656141978765e-07,0.0012550263386699402,235.28135451252945,587.7788306919222
62,"[2.48800000e+01 6.12324079e+02 6.41813525e+01 2.81954448e+03
 1.35920312e+02 7.44294371e+00 7.04112272e+03 6.63339066e+01
 1.00000000e+00]","[-0.10451654 -0.91294724 -0.0182306   0.31288297  0.12872428  0.05476624
  0.1253438  -0.07338282 -0.12926767]",1214.8653322207924,702.041376765357,2.4548656141978765e-07,0.0012550263386699402,226.1919285468675,588.9294996753686
63,"[2.59610032e-08 6.23973210e+03 6.19129583e+02 3.72535241e+02
 1.89254426e+03 5.45278632e+00 3.79737921e-05 5.13078451e+01
 1.00000000e+00]","[ 0.11419992  0.07995528  0.91071359  0.01781316  0.36810183  0.01373568
 -0.09316705 -0.07219369 -0.0356277 ]",1762.3694251573686,599.7266327048721,2.4548656141978765e-07,0.0012550263386699402,225.99024549463613,527.9364506272582
64,"[2.14599077e-01 6.08039345e+03 4.44820649e+01 7.69812231e+02
 1.54382381e+03 1.30554264e-10 1.10350875e+04 4.09354152e+01
 1.00000000e+00]","[-0.00841018  0.11993698 -0.00904076  0.00177902  0.96335616  0.12916436
  0.13626253 -0.14671794  0.02504673]",3715.169829594926,600.5136825381906,2.4548656141978765e-07,0.0012550263386699402,225.95515920814822,547.4162705357003
65,"[3.74635029e+01 1.27302582e+03 5.91445393e+02 1.24225558e+03
 1.46378136e+03 9.39975535e+00 1.01820880e-06 7.61772930e+01
 1.00000000e+00]","[ 0.24352107 -0.20835312  0.21984617 -0.14628234  0.29701896  0.0279573
 -0.17695606  0.84031687 -0.03328431]",191.20460226393263,605.7790882325398,2.4548656141978765e-07,0.0012550263386699402,222.97112000284184,539.1881035583538
66,"[2.69531745e-09 5.36160896e+03 9.46214543e-09 2.84549982e+03
 7.63746912e+02 2.66996135e+00 4.50956635e+03 4.25538491e+01
 1.00000000e+00]","[-0.08450701  0.21723756 -0.12985275  0.74067297  0.56795255 -0.02004358
  0.07670556 -0.03282041  0.22422188]",4050.7825468474507,678.6262616502231,2.4548656141978765e-07,0.0012550263386699402,224.1477280566797,570.7487552259367
